census division,year,value
60,2018,54712880000.0
60,2019,55671710000.0
60,2020,56955710000.0
60,2021,58274820000.0
60,2022,59657920000.0
60,2023,61066990000.0
60,2024,62818440000.0
60,2025,64822140000.0
60,2026,66656920000.0
60,2027,68692340000.0
60,2028,70635110000.0
60,2029,72339190000.0
60,2030,74110920000.0
60,2031,75867890000.0
60,2032,77395110000.0
60,2033,78965300000.0
60,2034,80501750000.0
60,2035,81975640000.0
60,2036,83382390000.0
60,2037,84515200000.0
60,2038,85603210000.0
60,2039,86560920000.0
60,2040,87443730000.0
61,1990,6441730000.0
61,1991,7040310000.0
61,1992,7867150000.0
61,1993,8209560000.0
61,1994,8928610000.0
61,1995,9967440000.0
61,1996,9666780000.0
61,1997,10134700000.0
61,1998,14735740000.0
61,1999,14033660000.0
61,2000,13613680000.0
61,2001,20680810000.0
61,2002,21363020000.0
61,2003,25428710000.0
61,2004,28808830000.0
61,2005,27233290000.0
61,2006,26410050000.0
61,2007,23113680000.0
61,2008,21727750000.0
61,2009,17869720000.0
61,2010,18285190000.0
61,2011,17767590000.0
61,2012,18606110000.0
61,2013,18796520000.0
61,2014,19242960000.0
61,2015,20165620000.0
61,2016,20625860000.0
61,2017,20977220000.0
61,2018,21159810000.0
61,2019,21487590000.0
61,2020,21947410000.0
61,2021,22431580000.0
61,2022,22945500000.0
61,2023,23467990000.0
61,2024,24123670000.0
61,2025,24879430000.0
61,2026,25574770000.0
61,2027,26346720000.0
61,2028,27082800000.0
61,2029,27730580000.0
61,2030,28404900000.0
61,2031,29075230000.0
61,2032,29660240000.0
61,2033,30260820000.0
61,2034,30842250000.0
61,2035,31397480000.0
61,2036,31924170000.0
61,2037,32345930000.0
61,2038,32750170000.0
61,2039,33105480000.0
61,2040,33439200000.0
62,1990,31304330000.0
62,1991,31400330000.0
62,1992,33338840000.0
62,1993,35534750000.0
62,1994,42293580000.0
62,1995,51466850000.0
62,1996,55641770000.0
62,1997,59781310000.0
62,1998,56723770000.0
62,1999,65808620000.0
62,2000,77981550000.0
62,2001,60961860000.0
62,2002,54142280000.0
62,2003,55006530000.0
62,2004,57714000000.0
62,2005,60525240000.0
62,2006,61661500000.0
62,2007,63590230000.0
62,2008,59639230000.0
62,2009,49857970000.0
62,2010,52048280000.0
62,2011,51408480000.0
62,2012,54513830000.0
