vintage,census region,technology,final_energy,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2002,66,8,4,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2002,67,8,4,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2002,68,8,4,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2002,69,8,4,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2003,66,8,4,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2003,67,8,4,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2003,68,8,4,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2003,69,8,4,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2004,66,8,4,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2004,67,8,4,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2004,68,8,4,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2004,69,8,4,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2005,66,8,4,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2005,67,8,4,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2005,68,8,4,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2005,69,8,4,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2006,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2006,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2006,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2006,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2007,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2007,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2007,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2007,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2008,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2008,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2008,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2008,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2009,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2009,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2009,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2009,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577,1.31881981577
2010,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153
2010,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153
2010,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153
2010,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153,1.31077823153
2011,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729
2011,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729
2011,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729
2011,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729,1.30273664729
2012,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29469506305,1.29469506305,1.29469506305,1.29469506305,1.29469506305
2012,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29469506305,1.29469506305,1.29469506305,1.29469506305,1.29469506305
2012,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29469506305,1.29469506305,1.29469506305,1.29469506305,1.29469506305
2012,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29469506305,1.29469506305,1.29469506305,1.29469506305,1.29469506305
2013,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788,1.2866534788
2013,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788,1.2866534788
2013,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788,1.2866534788
2013,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788,1.2866534788
2014,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788
2014,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788
2014,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788
2014,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788,1.2866534788
2015,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788
2015,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788
2015,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788
2015,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788,1.2866534788
2016,66,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788
2016,67,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788
2016,68,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788
2016,69,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866534788
