vintage,census region,technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
1999,66,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
1999,67,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
1999,68,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
1999,69,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,66,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,67,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,68,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,69,5,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,66,5,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,67,5,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,68,5,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,69,5,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2002,66,5,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2002,67,5,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2002,68,5,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2002,69,5,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2003,66,5,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2003,67,5,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2003,68,5,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2003,69,5,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2004,66,5,0.0,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2004,67,5,0.0,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2004,68,5,0.0,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2004,69,5,0.0,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2005,66,5,0.0,0.0,0.0,0.0,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
