census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,6,8,2001,0.0,0.000923305554468,0.000919191947523,0.000915642099989,0.000913487804268,0.000912031319593,0.000910143720861,0.000907362410067,0.000904438503005,0.00090088793498,0.000897891748334,0.000895871049348,0.000894255736594,0.000892934734709,0.000891687111913,0.000889805361261,0.000887619843146
66,28,6,8,2002,0.0,0.0,0.000913107899821,0.000909581548404,0.000907441511774,0.000905994667547,0.000904119564174,0.000901356675182,0.000898452194426,0.000894925458127,0.000891950338075,0.0008899469908,0.000888353736993,0.00088707095982,0.000885902092434,0.000884190012775,0.000882349586949
66,28,6,8,2003,0.0,0.0,0.0,0.000900363011641,0.000898244664112,0.00089681248354,0.000894956384299,0.000892221498461,0.000889346466778,0.000885855545868,0.000882910904872,0.000880929081655,0.000879355905663,0.000878097367435,0.000876969494517,0.000875344399374,0.000873677976194
66,28,6,8,2004,0.0,0.0,0.0,0.0,0.000874245103952,0.000872851188794,0.000871044681351,0.000868382867087,0.000865584652781,0.000862187015315,0.000859321120128,0.000857392564943,0.000855862607275,0.000854641515457,0.000853554702234,0.000852001336313,0.000850447090568
66,28,6,8,2005,0.0,0.0,0.0,0.0,0.0,0.000860782525619,0.000859000996236,0.000856375986119,0.000853616462022,0.00085026580414,0.000847439546672,0.000845537725998,0.000844029234818,0.000842826194522,0.000841758171435,0.000840237035009,0.000838732148404
66,28,6,8,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.000866671410559,0.000864022960521,0.00086123879537,0.000857858218028,0.000855006725042,0.000853087934025,0.000851566042265,0.000850352574041,0.000849276190921,0.000847745260572,0.000846237764633
66,28,6,8,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000879935610453,0.000877100169529,0.000873657332335,0.000870753323709,0.000868799195909,0.000867249287662,0.000866013541691,0.000864917654872,0.000863359725621,0.000861828318229
66,28,6,8,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000879983850831,0.000876529694469,0.000873616138207,0.00087165558584,0.000870100583348,0.000868860786669,0.000867761367611,0.000866198636688,0.000864663392372
66,28,6,8,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164290215654,0.00163744120308,0.00163376648935,0.00163085190837,0.00162852812828,0.00162646748153,0.00162353854712,0.00162066159868
66,28,6,8,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184694141375,0.00184279654371,0.0018395090606,0.00183688796782,0.00183456367747,0.00183126003001,0.00182801514332
66,28,6,8,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202302602173,0.00201941701568,0.00201653957438,0.00201398796365,0.00201036121572,0.00200679900007
66,28,6,8,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00221109544337,0.00220794488195,0.0022051510782,0.00220118008794,0.00219727975864
66,28,6,8,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00168864700924,0.00168651029451,0.00168347326181,0.00168049027115
66,28,6,8,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00168297831154,0.00167994763916,0.00167697089565
66,28,6,8,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169921630415,0.00169620541798
66,28,6,8,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169798127752
66,28,7,2,1999,0.0203865365282,0.0190941318581,0.0178210019141,0.016568758396,0.0153493538709,0.0141469700234,0.0129437145221,0.011736849122,0.0105411790868,0.00935623023994,0.0082009485137,0.00708454806672,0.00601010400689,0.0049885975897,0.00403330697057,0.00315807730166,0.0023817564817
66,28,7,2,2000,0.00114638472667,0.00114081634912,0.00113572754088,0.00113129232586,0.00112842622949,0.00112602532757,0.00112226417333,0.0011158925865,0.00110684851255,0.00109319946167,0.00107466340313,0.00104963096889,0.00101503455022,0.000968324099929,0.000907177276722,0.000829733955562,0.000736775668842
