census region,housing types,technology,vintage,value
66,28,4,2000,0.0
66,28,4,2001,0.0
66,28,4,2002,464840.072392
66,28,4,2003,0.0
66,28,4,2004,3197039.14554
66,28,4,2005,0.0
66,28,4,2006,1560118.73622
66,28,4,2007,0.0
66,28,4,2008,0.0
66,28,4,2009,0.0
66,28,4,2010,0.0
66,28,4,2011,0.0
66,28,4,2012,75889.0027526
66,28,4,2013,628151.671212
66,28,4,2014,135955.902268
66,28,4,2015,4320250.34302
66,28,4,2016,36450.5856465
66,28,5,2000,11434032.7213
66,28,5,2001,0.0
66,28,5,2002,0.0
66,28,5,2003,17033423.009
66,28,5,2004,0.0
66,28,5,2005,0.0
66,28,5,2006,220172.743528
66,28,5,2007,2119398.16915
66,28,5,2008,394441.657096
66,28,5,2009,14576623.9062
66,28,5,2010,111722.032812
66,28,5,2011,12194480.3123
66,28,5,2012,0.0
66,28,5,2013,0.0
66,28,5,2014,17586902.6044
66,28,5,2015,0.0
66,28,5,2016,0.0
66,28,6,2000,375911.797625
66,28,6,2001,4898592.28312
66,28,6,2002,673449.719532
66,28,6,2003,33691138.56
66,28,6,2004,180555.873419
66,28,6,2005,24424313.6897
66,28,6,2006,0.0
66,28,6,2007,0.0
66,28,6,2008,24495700.1619
66,28,6,2009,0.0
66,28,6,2010,0.0
66,28,6,2011,0.0
66,28,6,2012,4479457.43463
66,28,6,2013,0.0
66,28,6,2014,30808447.0765
66,28,6,2015,0.0
66,28,6,2016,19903164.9515
66,28,7,2000,0.0
66,28,7,2001,0.0
66,28,7,2002,0.0
66,28,7,2003,0.0
66,28,7,2004,0.0
66,28,7,2005,0.0
66,28,7,2006,1038247.39871
66,28,7,2007,0.0
66,28,7,2008,7140773.29725
66,28,7,2009,0.0
66,28,7,2010,4284556.83411
66,28,7,2011,0.0
66,28,7,2012,0.0
66,28,7,2013,0.0
66,28,7,2014,0.0
66,28,7,2015,0.0
66,28,7,2016,0.0
66,28,8,2000,4640789.98057
66,28,8,2001,0.0
66,28,8,2002,31918046.9054
66,28,8,2003,0.0
66,28,8,2004,20060761.5077
66,28,8,2005,0.0
66,28,8,2006,0.0
66,28,8,2007,0.0
66,28,8,2008,0.0
66,28,8,2009,0.0
66,28,8,2010,184550.221187
66,28,8,2011,4935691.65104
66,28,8,2012,330623.55447
66,28,8,2013,33946297.5675
66,28,8,2014,88642.1404876
66,28,8,2015,23177804.8049
66,28,8,2016,0.0
66,28,9,2000,0.0
66,28,9,2001,6012962.23153
66,28,9,2002,0.0
66,28,9,2003,0.0
66,28,9,2004,117288.484908
66,28,9,2005,2494652.19184
66,28,9,2006,210123.485787
66,28,9,2007,17157515.4241
66,28,9,2008,56335.3557092
66,28,9,2009,11827229.9677
66,28,9,2010,0.0
66,28,9,2011,0.0
66,28,9,2012,7642919.36805
66,28,9,2013,0.0
66,28,9,2014,0.0
66,28,9,2015,9411811.25106
66,28,9,2016,9647100.86746
66,28,10,2000,1878841.07963
66,28,10,2001,41409981.341
66,28,10,2002,71980705.0827
66,28,10,2003,57522703.7808
66,28,10,2004,0.0
66,28,10,2005,0.0
66,28,10,2006,0.0
66,28,10,2007,0.0
66,28,10,2008,0.0
66,28,10,2009,60918173.2832
66,28,10,2010,65146189.9312
66,28,10,2011,4580225.89294
66,28,10,2012,0.0
66,28,10,2013,175854282.112
66,28,10,2014,451211.574291
66,28,10,2015,386537.515125
66,28,10,2016,386537.566412
66,28,11,2000,0.0
66,28,11,2001,418370.489027
66,28,11,2002,0.0
66,28,11,2003,52166033.2196
66,28,11,2004,64934753.1406
66,28,11,2005,6223220.59338
66,28,11,2006,0.0
66,28,11,2007,317275117.441
66,28,11,2008,0.0
66,28,11,2009,870452.334196
66,28,11,2010,870452.394179
66,28,11,2011,0.0
66,28,11,2012,870452.84494
66,28,11,2013,0.0
66,28,11,2014,56471647.8413
66,28,11,2015,74884289.8626
66,28,11,2016,8946335.26403
66,28,12,2000,0.0
66,28,12,2001,74882127.1565
66,28,12,2002,0.0
66,28,12,2003,222371.111142
66,28,12,2004,222370.741084
66,28,12,2005,0.0
66,28,12,2006,222368.898772
66,28,12,2007,0.0
66,28,12,2008,6706045.40063
66,28,12,2009,8749638.36343
66,28,12,2010,0.0
66,28,12,2011,0.0
66,28,12,2012,80529106.9649
66,28,12,2013,0.0
66,28,12,2014,244216.943248
66,28,12,2015,244212.218409
66,28,12,2016,0.0
66,28,13,2000,250618.839465
66,28,13,2001,0.0
66,28,13,2002,8395060.48419
66,28,13,2003,10971936.2403
66,28,13,2004,0.0
66,28,13,2005,0.0
66,28,13,2006,86434863.4072
66,28,13,2007,0.0
66,28,13,2008,250118.793015
66,28,13,2009,250093.212444
66,28,13,2010,0.0
66,28,13,2011,250003.066916
66,28,13,2012,0.0
66,28,13,2013,8560849.72789
66,28,13,2014,11161428.7608
66,28,13,2015,0.0
66,28,13,2016,0.0
66,28,71,2000,89671074.2815
66,28,71,2001,0.0
66,28,71,2002,259474.46729
66,28,71,2003,259377.786269
66,28,71,2004,0.0
66,28,71,2005,259079.858497
66,28,71,2006,0.0
66,28,71,2007,8765083.46535
66,28,71,2008,11462291.4587
66,28,71,2009,0.0
66,28,71,2010,0.0
66,28,71,2011,89677220.4057
66,28,71,2012,0.0
66,28,71,2013,259746.125106
66,28,71,2014,259464.865182
66,28,71,2015,0.0
66,28,71,2016,258695.003716
66,29,4,2000,0.0
66,29,4,2001,34914.2183933
66,29,4,2002,0.0
66,29,4,2003,0.0
66,29,4,2004,0.0
66,29,4,2005,0.0
66,29,4,2006,0.0
66,29,4,2007,0.0
66,29,4,2008,0.0
66,29,4,2009,1571139.8277
66,29,4,2010,0.0
66,29,4,2011,0.0
66,29,4,2012,193762.502482
66,29,4,2013,0.0
66,29,4,2014,0.0
66,29,4,2015,0.0
66,29,4,2016,0.0
66,29,5,2000,0.0
66,29,5,2001,0.0
66,29,5,2002,0.0
66,29,5,2003,30033187.8847
66,29,5,2004,0.0
66,29,5,2005,0.0
66,29,5,2006,624367.520412
66,29,5,2007,0.0
66,29,5,2008,0.0
66,29,5,2009,0.0
66,29,5,2010,0.0
66,29,5,2011,0.0
66,29,5,2012,0.0
66,29,5,2013,0.0
66,29,5,2014,34440918.0614
66,29,5,2015,0.0
66,29,5,2016,0.0
66,29,6,2000,1334070.26887
66,29,6,2001,0.0
66,29,6,2002,0.0
66,29,6,2003,0.0
66,29,6,2004,0.0
66,29,6,2005,0.0
