vintage,census region,technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
1999,66,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
1999,67,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
1999,68,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
1999,69,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,66,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,67,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,68,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2000,69,12,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,66,12,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,67,12,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,68,12,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
2001,69,12,0.0,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619,232.453296619
