census division,year,value
56,1990,17345330000.0
56,1991,16718180000.0
56,1992,16764060000.0
56,1993,16984010000.0
56,1994,17687250000.0
56,1995,19850190000.0
56,1996,21555990000.0
56,1997,23457710000.0
56,1998,22025770000.0
56,1999,21326930000.0
56,2000,23154230000.0
56,2001,22189600000.0
56,2002,20904830000.0
56,2003,19903110000.0
56,2004,19344920000.0
56,2005,19295120000.0
56,2006,19732300000.0
56,2007,19672590000.0
56,2008,19480590000.0
56,2009,15933430000.0
56,2010,17629150000.0
56,2011,18831880000.0
56,2012,20404080000.0
56,2013,21200960000.0
56,2014,22002780000.0
56,2015,23301080000.0
56,2016,23877700000.0
56,2017,24288460000.0
56,2018,24724560000.0
56,2019,25178200000.0
56,2020,25816790000.0
56,2021,26357230000.0
56,2022,26913570000.0
56,2023,27428080000.0
56,2024,28108580000.0
56,2025,28772890000.0
56,2026,29180640000.0
56,2027,29631050000.0
56,2028,30051700000.0
56,2029,30374140000.0
56,2030,30824150000.0
56,2031,31368500000.0
56,2032,31868510000.0
56,2033,32466680000.0
56,2034,33119770000.0
56,2035,33832670000.0
56,2036,34558480000.0
56,2037,35112350000.0
56,2038,35746060000.0
56,2039,36333620000.0
56,2040,36890340000.0
57,1990,32188320000.0
57,1991,30016250000.0
57,1992,30549700000.0
57,1993,31283400000.0
57,1994,32629860000.0
57,1995,33981680000.0
57,1996,34624490000.0
57,1997,36754630000.0
57,1998,38477370000.0
57,1999,37575480000.0
57,2000,38973570000.0
57,2001,36489570000.0
57,2002,35950000000.0
57,2003,35892550000.0
57,2004,35526740000.0
57,2005,36971640000.0
57,2006,38436420000.0
57,2007,38925040000.0
57,2008,38083760000.0
57,2009,30104010000.0
57,2010,32176830000.0
57,2011,33792100000.0
57,2012,36321570000.0
57,2013,37626120000.0
57,2014,39031790000.0
57,2015,41156810000.0
57,2016,42093020000.0
57,2017,42779930000.0
57,2018,43522400000.0
57,2019,44296540000.0
57,2020,45365660000.0
57,2021,46277680000.0
57,2022,47222390000.0
57,2023,48074060000.0
57,2024,49182660000.0
57,2025,50268260000.0
57,2026,50925290000.0
57,2027,51663290000.0
57,2028,52361320000.0
57,2029,52895600000.0
57,2030,53645680000.0
57,2031,54572370000.0
57,2032,55418830000.0
57,2033,56402530000.0
57,2034,57459530000.0
57,2035,58606580000.0
57,2036,59765190000.0
57,2037,60633470000.0
57,2038,61653610000.0
57,2039,62597790000.0
57,2040,63463850000.0
58,1990,76011850000.0
58,1991,70104080000.0
58,1992,74587920000.0
58,1993,79593440000.0
58,1994,89298850000.0
58,1995,90015610000.0
58,1996,87332710000.0
58,1997,90681610000.0
58,1998,1.0464015e+11
58,1999,1.0774875e+11
58,2000,1.0989184e+11
58,2001,99501550000.0
58,2002,98598790000.0
58,2003,99010690000.0
58,2004,98939780000.0
58,2005,1.0112839e+11
58,2006,1.0363044e+11
58,2007,1.0324554e+11
58,2008,97828510000.0
58,2009,78146060000.0
58,2010,84784380000.0
58,2011,90091600000.0
58,2012,97212160000.0
58,2013,1.006938e+11
58,2014,1.043174e+11
58,2015,1.094367e+11
58,2016,1.117798e+11
58,2017,1.135712e+11
58,2018,1.154648e+11
58,2019,1.174455e+11
58,2020,1.201389e+11
58,2021,1.224738e+11
58,2022,1.248944e+11
58,2023,1.270224e+11
58,2024,1.297807e+11
58,2025,1.324825e+11
58,2026,1.340894e+11
58,2027,1.3593401e+11
58,2028,1.3770351e+11
58,2029,1.3905521e+11
58,2030,1.409772e+11
58,2031,1.43384e+11
58,2032,1.455611e+11
58,2033,1.4803059e+11
58,2034,1.506532e+11
58,2035,1.5347839e+11
58,2036,1.5630969e+11
58,2037,1.584413e+11
58,2038,1.610096e+11
58,2039,1.6337219e+11
58,2040,1.654734e+11
59,1990,20077470000.0
59,1991,19283680000.0
59,1992,19313240000.0
59,1993,19171520000.0
59,1994,20006280000.0
59,1995,20830560000.0
59,1996,21196330000.0
59,1997,22543560000.0
59,1998,25826210000.0
59,1999,26978210000.0
59,2000,27800610000.0
59,2001,25409550000.0
59,2002,24945690000.0
59,2003,24816510000.0
59,2004,24960080000.0
59,2005,26557240000.0
59,2006,27711440000.0
59,2007,30183200000.0
59,2008,29198790000.0
59,2009,22156540000.0
59,2010,22701390000.0
59,2011,23233570000.0
59,2012,24738930000.0
59,2013,25626660000.0
59,2014,26674830000.0
59,2015,28246130000.0
59,2016,28940820000.0
59,2017,29438950000.0
59,2018,29963030000.0
59,2019,30504220000.0
59,2020,31246030000.0
59,2021,31879220000.0
59,2022,32535500000.0
59,2023,33133890000.0
59,2024,33914880000.0
59,2025,34678030000.0
59,2026,35135220000.0
59,2027,35650570000.0
59,2028,36142810000.0
59,2029,36517830000.0
59,2030,37047470000.0
59,2031,37694700000.0
59,2032,38286450000.0
59,2033,38981820000.0
59,2034,39734480000.0
59,2035,40546810000.0
59,2036,41364950000.0
59,2037,41989510000.0
59,2038,42723740000.0
59,2039,43400120000.0
59,2040,44016110000.0
60,1990,28227940000.0
60,1991,27375400000.0
60,1992,28569300000.0
60,1993,29372540000.0
60,1994,30568200000.0
60,1995,31933420000.0
60,1996,33444140000.0
60,1997,35951180000.0
60,1998,38539900000.0
60,1999,39961790000.0
60,2000,40360440000.0
60,2001,38251520000.0
60,2002,38009860000.0
60,2003,38271710000.0
60,2004,39481640000.0
60,2005,41718700000.0
60,2006,43773710000.0
60,2007,46180820000.0
60,2008,43666320000.0
60,2009,33195650000.0
60,2010,34423800000.0
60,2011,35516830000.0
60,2012,37883160000.0
60,2013,39190720000.0
60,2014,40712020000.0
60,2015,42971720000.0
60,2016,44027290000.0
60,2017,44813070000.0
60,2018,45605610000.0
60,2019,46408570000.0
60,2020,47494870000.0
60,2021,48426870000.0
60,2022,49399620000.0
60,2023,50271120000.0
60,2024,51408590000.0
60,2025,52527520000.0
60,2026,53197790000.0
60,2027,53955780000.0
60,2028,54677160000.0
60,2029,55226520000.0
60,2030,56009960000.0
60,2031,56971310000.0
60,2032,57846070000.0
60,2033,58862360000.0
60,2034,59947220000.0
60,2035,61124610000.0
60,2036,62304990000.0
60,2037,63193960000.0
60,2038,64249530000.0
60,2039,65225760000.0
60,2040,66117400000.0
61,1990,17209650000.0
61,1991,17077340000.0
61,1992,17974600000.0
61,1993,18876120000.0
61,1994,19570320000.0
61,1995,19139380000.0
61,1996,18594930000.0
61,1997,18863590000.0
61,1998,23004780000.0
61,1999,24130170000.0
61,2000,24001480000.0
61,2001,22234380000.0
61,2002,22099440000.0
61,2003,22259000000.0
61,2004,21704960000.0
61,2005,22768790000.0
61,2006,23367920000.0
61,2007,24097400000.0
61,2008,23133020000.0
61,2009,18174630000.0
61,2010,19358570000.0
61,2011,20284980000.0
61,2012,21840880000.0
61,2013,22697010000.0
61,2014,23603500000.0
61,2015,24954790000.0
61,2016,25525490000.0
61,2017,25956780000.0
61,2018,26414920000.0
61,2019,26893700000.0
61,2020,27549230000.0
61,2021,28116750000.0
61,2022,28706550000.0
61,2023,29241340000.0
61,2024,29935650000.0
61,2025,30610820000.0
61,2026,31019710000.0
61,2027,31481310000.0
61,2028,31922220000.0
61,2029,32260160000.0
61,2030,32734340000.0
61,2031,33307910000.0
61,2032,33833780000.0
61,2033,34448490000.0
61,2034,35117300000.0
61,2035,35842600000.0
61,2036,36573970000.0
61,2037,37133460000.0
61,2038,37793480000.0
61,2039,38398700000.0
61,2040,38947610000.0
62,1990,23601850000.0
62,1991,23986310000.0
62,1992,24509980000.0
62,1993,25555260000.0
62,1994,27266070000.0
62,1995,29792150000.0
62,1996,32132840000.0
62,1997,35927570000.0
62,1998,35897810000.0
62,1999,35012880000.0
62,2000,37330220000.0
62,2001,37414970000.0
62,2002,35810670000.0
62,2003,34689660000.0
62,2004,33387390000.0
62,2005,36944960000.0
62,2006,42688920000.0
62,2007,47970270000.0
62,2008,48991500000.0
62,2009,36170170000.0
62,2010,35393670000.0
62,2011,34843710000.0
62,2012,36225600000.0
62,2013,37138770000.0
62,2014,38557100000.0
62,2015,40817000000.0
62,2016,41924800000.0
62,2017,42738970000.0
62,2018,43530770000.0
62,2019,44310160000.0
62,2020,45349200000.0
62,2021,46243160000.0
62,2022,47175320000.0
62,2023,48008840000.0
62,2024,49104070000.0
62,2025,50171880000.0
62,2026,50810850000.0
62,2027,51535730000.0
62,2028,52232130000.0
62,2029,52763040000.0
62,2030,53511680000.0
62,2031,54429860000.0
62,2032,55265720000.0
62,2033,56235430000.0
62,2034,57281980000.0
62,2035,58414420000.0
62,2036,59554420000.0
62,2037,60420640000.0
62,2038,61450180000.0
62,2039,62394980000.0
62,2040,63238100000.0
63,1990,6438460000.0
63,1991,6726840000.0
63,1992,7069890000.0
63,1993,7524230000.0
63,1994,8365600000.0
63,1995,9639020000.0
63,1996,11052210000.0
63,1997,13118610000.0
63,1998,10783610000.0
63,1999,10613690000.0
63,2000,11323070000.0
63,2001,10697940000.0
63,2002,10748230000.0
63,2003,10939890000.0
63,2004,11665400000.0
63,2005,12266860000.0
63,2006,12897980000.0
63,2007,14573180000.0
63,2008,13822480000.0
63,2009,10164660000.0
63,2010,10228530000.0
63,2011,10375290000.0
63,2012,11089770000.0
63,2013,11571020000.0
63,2014,12114190000.0
63,2015,13021610000.0
63,2016,13456780000.0
63,2017,13769410000.0
63,2018,14072860000.0
63,2019,14360120000.0
63,2020,14741630000.0
63,2021,15056900000.0
63,2022,15383210000.0
63,2023,15696860000.0
63,2024,16113640000.0
63,2025,16518280000.0
63,2026,16765230000.0
63,2027,17037940000.0
63,2028,17295910000.0
63,2029,17490880000.0
63,2030,17761440000.0
63,2031,18076670000.0
63,2032,18365060000.0
63,2033,18722500000.0
63,2034,19125030000.0
63,2035,19567310000.0
63,2036,20018620000.0
63,2037,20365130000.0
63,2038,20761110000.0
63,2039,21133150000.0
63,2040,21486150000.0
64,1990,32077450000.0
64,1991,30369790000.0
64,1992,29717230000.0
64,1993,30543150000.0
64,1994,32211050000.0
64,1995,37707510000.0
64,1996,42960830000.0
64,1997,49644160000.0
64,1998,39663740000.0
64,1999,39100050000.0
64,2000,41652660000.0
64,2001,39609620000.0
64,2002,36760780000.0
64,2003,34409990000.0
64,2004,34299410000.0
64,2005,36482500000.0
64,2006,38847980000.0
64,2007,40016210000.0
64,2008,37798930000.0
64,2009,30289050000.0
64,2010,33014000000.0
64,2011,35132080000.0
64,2012,37967750000.0
64,2013,39366320000.0
64,2014,40786490000.0
64,2015,42930620000.0
64,2016,43896240000.0
64,2017,44635020000.0
64,2018,45428630000.0
64,2019,46252850000.0
64,2020,47366910000.0
64,2021,48316720000.0
64,2022,49294030000.0
64,2023,50173490000.0
64,2024,51320920000.0
64,2025,52438370000.0
64,2026,53105870000.0
64,2027,53865250000.0
64,2028,54590840000.0
64,2029,55142060000.0
64,2030,55921970000.0
64,2031,56879630000.0
64,2032,57750360000.0
64,2033,58762120000.0
64,2034,59854550000.0
64,2035,61038620000.0
64,2036,62232170000.0
64,2037,63137470000.0
64,2038,64212040000.0
64,2039,65204160000.0
64,2040,66104410000.0
