census division,year,value
60,2000,3.0792385e+11
60,2001,3.0266525e+11
60,2002,2.9159118e+11
60,2003,2.8790593e+11
60,2004,2.8461442e+11
60,2005,2.9945312e+11
60,2006,2.8391149e+11
60,2007,2.7909436e+11
60,2008,2.4932596e+11
60,2009,2.2582637e+11
60,2010,2.3151471e+11
60,2011,2.3850152e+11
60,2012,2.4386036e+11
60,2013,2.4940268e+11
60,2014,2.5725273e+11
60,2015,2.6654652e+11
60,2016,2.6882678e+11
60,2017,2.7029434e+11
60,2018,2.7345003e+11
60,2019,2.7610718e+11
60,2020,2.7970851e+11
60,2021,2.828545e+11
60,2022,2.8678681e+11
60,2023,2.910792e+11
60,2024,2.9571639e+11
60,2025,2.9928419e+11
60,2026,3.0278098e+11
60,2027,3.0635663e+11
60,2028,3.0938376e+11
60,2029,3.1260229e+11
60,2030,3.162778e+11
60,2031,3.1973072e+11
60,2032,3.2249178e+11
60,2033,3.2626283e+11
60,2034,3.3065462e+11
60,2035,3.3541398e+11
60,2036,3.4003381e+11
60,2037,3.4442191e+11
60,2038,3.4899731e+11
60,2039,3.533573e+11
60,2040,3.5784089e+11
61,1990,68324510000.0
61,1991,67235780000.0
61,1992,72684130000.0
61,1993,76339940000.0
61,1994,80707370000.0
61,1995,82001420000.0
61,1996,83238930000.0
61,1997,85437850000.0
61,1998,92364510000.0
61,1999,86704720000.0
61,2000,82038840000.0
61,2001,77806640000.0
61,2002,75318160000.0
61,2003,72502720000.0
61,2004,72319440000.0
61,2005,75760780000.0
61,2006,76625690000.0
61,2007,72459450000.0
61,2008,67198810000.0
61,2009,58756180000.0
61,2010,61173150000.0
61,2011,63411300000.0
61,2012,64865040000.0
61,2013,66724850000.0
61,2014,69181000000.0
61,2015,72169550000.0
61,2016,72857580000.0
61,2017,73339640000.0
61,2018,74374280000.0
61,2019,75272470000.0
61,2020,76474620000.0
61,2021,77386900000.0
61,2022,78462840000.0
61,2023,79698190000.0
61,2024,81058180000.0
61,2025,82200670000.0
61,2026,83267210000.0
61,2027,84336120000.0
61,2028,85223530000.0
61,2029,86205260000.0
61,2030,87358100000.0
61,2031,88436960000.0
61,2032,89275930000.0
61,2033,90479400000.0
61,2034,91954060000.0
61,2035,93547660000.0
61,2036,95078670000.0
61,2037,96486460000.0
61,2038,97943460000.0
61,2039,99278430000.0
61,2040,1.0063903e+11
62,1990,75478290000.0
62,1991,75414940000.0
62,1992,78124280000.0
62,1993,85601320000.0
62,1994,89935790000.0
62,1995,92091310000.0
62,1996,96852740000.0
62,1997,1.020427e+11
62,1998,94306460000.0
62,1999,94771830000.0
62,2000,93090420000.0
62,2001,86949160000.0
62,2002,86874780000.0
62,2003,87499270000.0
62,2004,94446210000.0
62,2005,96642860000.0
62,2006,97002560000.0
62,2007,1.0144023e+11
62,2008,93844690000.0
62,2009,79437740000.0
62,2010,80874120000.0
62,2011,82297080000.0
62,2012,82667420000.0
62,2013,84486420000.0
62,2014,87420580000.0
62,2015,91562790000.0
62,2016,92361260000.0
62,2017,93056650000.0
62,2018,94470590000.0
62,2019,95792380000.0
62,2020,97486200000.0
62,2021,98710020000.0
62,2022,1.0018445e+11
62,2023,1.0190708e+11
62,2024,1.0378982e+11
62,2025,1.0541792e+11
62,2026,1.0693215e+11
62,2027,1.0840063e+11
62,2028,1.0960772e+11
62,2029,1.1102883e+11
62,2030,1.1269616e+11
62,2031,1.1421523e+11
62,2032,1.1534462e+11
62,2033,1.1704995e+11
62,2034,1.1917756e+11
62,2035,1.2149744e+11
62,2036,1.2370228e+11
62,2037,1.2572233e+11
62,2038,1.2784467e+11
62,2039,1.2976829e+11
62,2040,1.3177979e+11
63,1990,31800770000.0
63,1991,32129010000.0
63,1992,35067310000.0
63,1993,37504820000.0
63,1994,40214720000.0
63,1995,44459390000.0
63,1996,50678290000.0
63,1997,55899000000.0
63,1998,51982750000.0
63,1999,50751490000.0
63,2000,48180270000.0
63,2001,46764490000.0
63,2002,46227820000.0
63,2003,45488470000.0
63,2004,50321930000.0
63,2005,54775190000.0
63,2006,55239450000.0
63,2007,55344780000.0
63,2008,55661920000.0
63,2009,47596430000.0
63,2010,48328010000.0
63,2011,49048550000.0
63,2012,49653400000.0
63,2013,51417010000.0
63,2014,53508320000.0
63,2015,57339840000.0
63,2016,57745540000.0
63,2017,58476630000.0
63,2018,59587550000.0
63,2019,60439090000.0
63,2020,61690290000.0
63,2021,62629140000.0
63,2022,63842680000.0
63,2023,65235130000.0
63,2024,66689250000.0
63,2025,67880490000.0
63,2026,69003580000.0
63,2027,70198540000.0
63,2028,71183330000.0
63,2029,72309850000.0
63,2030,73556980000.0
63,2031,74691590000.0
63,2032,75616380000.0
63,2033,76980860000.0
63,2034,78601980000.0
63,2035,80353030000.0
63,2036,81986120000.0
63,2037,83485390000.0
63,2038,85095210000.0
63,2039,86523850000.0
63,2040,87953760000.0
64,1990,1.2978512e+11
64,1991,1.2049624e+11
64,1992,1.2107383e+11
64,1993,1.243504e+11
64,1994,1.2566656e+11
64,1995,1.3259764e+11
64,1996,1.4484112e+11
64,1997,1.5788916e+11
64,1998,1.5155395e+11
64,1999,1.537854e+11
64,2000,1.5988796e+11
64,2001,1.5428962e+11
64,2002,1.5251139e+11
64,2003,1.5531007e+11
64,2004,1.5516188e+11
64,2005,1.6334171e+11
64,2006,1.6579656e+11
64,2007,1.6995247e+11
64,2008,1.6172122e+11
64,2009,1.4248336e+11
64,2010,1.4263059e+11
64,2011,1.4389684e+11
64,2012,1.4506238e+11
64,2013,1.4799625e+11
64,2014,1.5228614e+11
64,2015,1.5922541e+11
64,2016,1.5918862e+11
64,2017,1.5999737e+11
64,2018,1.6182327e+11
64,2019,1.6323087e+11
64,2020,1.6566502e+11
64,2021,1.6777962e+11
64,2022,1.7056217e+11
64,2023,1.7363509e+11
64,2024,1.769493e+11
64,2025,1.7963342e+11
64,2026,1.8214828e+11
64,2027,1.8488162e+11
64,2028,1.8720604e+11
64,2029,1.8968169e+11
64,2030,1.9242158e+11
64,2031,1.9497013e+11
64,2032,1.9719021e+11
64,2033,2.0019446e+11
64,2034,2.0363883e+11
64,2035,2.0733625e+11
64,2036,2.108816e+11
64,2037,2.1428938e+11
64,2038,2.1793142e+11
64,2039,2.2132707e+11
64,2040,2.2475075e+11
