census division,year,value
60,2018,57181800000.0
60,2019,59463510000.0
60,2020,60869020000.0
60,2021,61755760000.0
60,2022,63008090000.0
60,2023,64360110000.0
60,2024,65316360000.0
60,2025,65936960000.0
60,2026,66218830000.0
60,2027,66514400000.0
60,2028,66879470000.0
60,2029,66912340000.0
60,2030,66757550000.0
60,2031,66621510000.0
60,2032,66501580000.0
60,2033,66221860000.0
60,2034,66035440000.0
60,2035,65846530000.0
60,2036,65647470000.0
60,2037,65773690000.0
60,2038,65893510000.0
60,2039,65578580000.0
60,2040,65154990000.0
61,1990,17319320000.0
61,1991,17086240000.0
61,1992,19024530000.0
61,1993,20315790000.0
61,1994,21519680000.0
61,1995,23806210000.0
61,1996,23703260000.0
61,1997,25184320000.0
61,1998,25327740000.0
61,1999,25776280000.0
61,2000,24368240000.0
61,2001,22111590000.0
61,2002,25424130000.0
61,2003,26975170000.0
61,2004,26112760000.0
61,2005,26306010000.0
61,2006,26361510000.0
61,2007,26624890000.0
61,2008,21416700000.0
61,2009,19144020000.0
61,2010,22098170000.0
61,2011,22064630000.0
61,2012,22633690000.0
61,2013,23140810000.0
61,2014,23804230000.0
61,2015,24944940000.0
61,2016,25558390000.0
61,2017,27711950000.0
61,2018,29639910000.0
61,2019,31252820000.0
61,2020,32407220000.0
61,2021,33224320000.0
61,2022,34339630000.0
61,2023,35483920000.0
61,2024,36368300000.0
61,2025,37074740000.0
61,2026,37598420000.0
61,2027,38159100000.0
61,2028,38778890000.0
61,2029,39203240000.0
61,2030,39505800000.0
61,2031,39772310000.0
61,2032,40039190000.0
61,2033,40203070000.0
61,2034,40402270000.0
61,2035,40584550000.0
61,2036,40745110000.0
61,2037,41173170000.0
61,2038,41581260000.0
61,2039,41632670000.0
61,2040,41585500000.0
62,1990,86052380000.0
62,1991,83985350000.0
62,1992,86045200000.0
62,1993,86047000000.0
62,1994,92174090000.0
62,1995,89379430000.0
62,1996,91744000000.0
62,1997,1.031768e+11
62,1998,90887720000.0
62,1999,99325890000.0
62,2000,96495580000.0
62,2001,82040830000.0
62,2002,95037150000.0
62,2003,1.0079405e+11
62,2004,1.2324369e+11
62,2005,1.2663371e+11
62,2006,1.3092631e+11
62,2007,1.4277238e+11
62,2008,1.2385282e+11
62,2009,1.0574244e+11
62,2010,1.240767e+11
62,2011,1.1780539e+11
62,2012,1.1635003e+11
62,2013,1.1803556e+11
62,2014,1.208609e+11
62,2015,1.2513271e+11
62,2016,1.2717064e+11
62,2017,1.3690241e+11
62,2018,1.4611991e+11
62,2019,1.5325839e+11
62,2020,1.5781936e+11
62,2021,1.6099538e+11
62,2022,1.6595185e+11
62,2023,1.7103757e+11
62,2024,1.7494815e+11
62,2025,1.7806107e+11
62,2026,1.8019234e+11
62,2027,1.8243957e+11
62,2028,1.8487673e+11
62,2029,1.8622272e+11
62,2030,1.8688118e+11
62,2031,1.8716249e+11
62,2032,1.8746381e+11
62,2033,1.873009e+11
62,2034,1.8741474e+11
62,2035,1.8751219e+11
62,2036,1.8767919e+11
62,2037,1.8929864e+11
62,2038,1.9089971e+11
62,2039,1.9087772e+11
62,2040,1.9051599e+11
63,1990,1941540000.0
63,1991,1861400000.0
63,1992,2011980000.0
63,1993,2048330000.0
63,1994,2139580000.0
63,1995,2409460000.0
63,1996,2533820000.0
63,1997,2734330000.0
63,1998,2747090000.0
63,1999,3061710000.0
63,2000,2992980000.0
63,2001,2955170000.0
63,2002,2859210000.0
63,2003,2585220000.0
63,2004,2280870000.0
63,2005,2529130000.0
63,2006,2396040000.0
63,2007,2968580000.0
63,2008,2511170000.0
63,2009,2375770000.0
63,2010,2469130000.0
63,2011,2515420000.0
63,2012,2692320000.0
63,2013,2763860000.0
63,2014,2846690000.0
63,2015,3019290000.0
63,2016,3111220000.0
63,2017,3423270000.0
63,2018,3572570000.0
63,2019,3744410000.0
63,2020,3907300000.0
63,2021,4039540000.0
63,2022,4184960000.0
63,2023,4335700000.0
63,2024,4459620000.0
63,2025,4566390000.0
63,2026,4646870000.0
63,2027,4723630000.0
63,2028,4813080000.0
63,2029,4882460000.0
63,2030,4937200000.0
63,2031,4990810000.0
63,2032,5039450000.0
63,2033,5071000000.0
63,2034,5107080000.0
63,2035,5144430000.0
63,2036,5183160000.0
63,2037,5248780000.0
63,2038,5311250000.0
63,2039,5334420000.0
63,2040,5347160000.0
64,1990,13721630000.0
64,1991,13725160000.0
64,1992,13761010000.0
64,1993,12684610000.0
64,1994,11310200000.0
64,1995,11020950000.0
64,1996,11118930000.0
64,1997,12195300000.0
64,1998,11808140000.0
64,1999,10536830000.0
64,2000,10666980000.0
64,2001,9080850000.0
64,2002,10405570000.0
64,2003,11086190000.0
64,2004,9339630000.0
64,2005,9243880000.0
64,2006,8611730000.0
64,2007,10572880000.0
64,2008,9128800000.0
64,2009,7905600000.0
64,2010,8667360000.0
64,2011,8627690000.0
64,2012,8937910000.0
64,2013,8987100000.0
64,2014,9174400000.0
64,2015,9553860000.0
64,2016,9802770000.0
64,2017,10484070000.0
64,2018,10973950000.0
64,2019,11424020000.0
64,2020,11785860000.0
64,2021,12068400000.0
64,2022,12380410000.0
64,2023,12711370000.0
64,2024,12986960000.0
64,2025,13196270000.0
64,2026,13333820000.0
64,2027,13460470000.0
64,2028,13606990000.0
64,2029,13694130000.0
64,2030,13738410000.0
64,2031,13782680000.0
64,2032,13817470000.0
64,2033,13813730000.0
64,2034,13821640000.0
64,2035,13836170000.0
64,2036,13850660000.0
64,2037,13921010000.0
64,2038,13989410000.0
64,2039,13974380000.0
64,2040,13938720000.0
