census region,housing types,technology,final_energy,vintage,year,sector,value
66,nan,29,2.0,2008,2009,N/A,0.0
66,nan,29,2.0,2008,2010,N/A,0.0
66,nan,29,2.0,2008,2011,N/A,0.0
66,nan,29,2.0,2008,2012,N/A,0.0
66,nan,29,2.0,2008,2013,N/A,0.0
66,nan,29,2.0,2008,2014,N/A,0.0
66,nan,29,2.0,2008,2015,N/A,0.0
66,nan,29,2.0,2008,2016,N/A,0.0
66,nan,29,2.0,2009,2009,N/A,0.0
66,nan,29,2.0,2009,2010,N/A,0.0
66,nan,29,2.0,2009,2011,N/A,0.0
66,nan,29,2.0,2009,2012,N/A,0.0
66,nan,29,2.0,2009,2013,N/A,0.0
66,nan,29,2.0,2009,2014,N/A,0.0
66,nan,29,2.0,2009,2015,N/A,0.0
66,nan,29,2.0,2009,2016,N/A,0.0
66,nan,29,2.0,2010,2009,N/A,0.0
66,nan,29,2.0,2010,2010,N/A,0.0
66,nan,29,2.0,2010,2011,N/A,0.0
66,nan,29,2.0,2010,2012,N/A,0.0
66,nan,29,2.0,2010,2013,N/A,0.0
66,nan,29,2.0,2010,2014,N/A,0.0
66,nan,29,2.0,2010,2015,N/A,0.0
66,nan,29,2.0,2010,2016,N/A,0.0
66,nan,29,2.0,2011,2009,N/A,0.0
66,nan,29,2.0,2011,2010,N/A,0.0
66,nan,29,2.0,2011,2011,N/A,0.0
66,nan,29,2.0,2011,2012,N/A,0.0
66,nan,29,2.0,2011,2013,N/A,0.0
66,nan,29,2.0,2011,2014,N/A,0.0
66,nan,29,2.0,2011,2015,N/A,0.0
66,nan,29,2.0,2011,2016,N/A,0.0
66,nan,29,2.0,2012,2009,N/A,0.0
66,nan,29,2.0,2012,2010,N/A,0.0
66,nan,29,2.0,2012,2011,N/A,0.0
66,nan,29,2.0,2012,2012,N/A,0.0
66,nan,29,2.0,2012,2013,N/A,0.0
66,nan,29,2.0,2012,2014,N/A,0.0
66,nan,29,2.0,2012,2015,N/A,0.0
66,nan,29,2.0,2012,2016,N/A,0.0
66,nan,29,2.0,2013,2009,N/A,0.0
66,nan,29,2.0,2013,2010,N/A,0.0
66,nan,29,2.0,2013,2011,N/A,0.0
66,nan,29,2.0,2013,2012,N/A,0.0
66,nan,29,2.0,2013,2013,N/A,0.0
66,nan,29,2.0,2013,2014,N/A,0.0
66,nan,29,2.0,2013,2015,N/A,0.0
66,nan,29,2.0,2013,2016,N/A,0.0
66,nan,29,2.0,2014,2009,N/A,0.0
66,nan,29,2.0,2014,2010,N/A,0.0
66,nan,29,2.0,2014,2011,N/A,0.0
66,nan,29,2.0,2014,2012,N/A,0.0
66,nan,29,2.0,2014,2013,N/A,0.0
66,nan,29,2.0,2014,2014,N/A,0.0
66,nan,29,2.0,2014,2015,N/A,0.0
66,nan,29,2.0,2014,2016,N/A,0.0
66,nan,29,2.0,2015,2009,N/A,0.0
66,nan,29,2.0,2015,2010,N/A,0.0
66,nan,29,2.0,2015,2011,N/A,0.0
66,nan,29,2.0,2015,2012,N/A,0.0
66,nan,29,2.0,2015,2013,N/A,0.0
66,nan,29,2.0,2015,2014,N/A,0.0
66,nan,29,2.0,2015,2015,N/A,0.0
66,nan,29,2.0,2015,2016,N/A,0.0
66,nan,29,2.0,2016,2009,N/A,0.0
66,nan,29,2.0,2016,2010,N/A,0.0
66,nan,29,2.0,2016,2011,N/A,0.0
66,nan,29,2.0,2016,2012,N/A,0.0
66,nan,29,2.0,2016,2013,N/A,0.0
66,nan,29,2.0,2016,2014,N/A,0.0
66,nan,29,2.0,2016,2015,N/A,0.0
66,nan,29,2.0,2016,2016,N/A,0.0
66,nan,29,3.0,2008,2009,N/A,0.0
66,nan,29,3.0,2008,2010,N/A,0.0
66,nan,29,3.0,2008,2011,N/A,0.0
66,nan,29,3.0,2008,2012,N/A,0.0
66,nan,29,3.0,2008,2013,N/A,0.0
66,nan,29,3.0,2008,2014,N/A,0.0
66,nan,29,3.0,2008,2015,N/A,0.0
66,nan,29,3.0,2008,2016,N/A,0.0
66,nan,29,3.0,2009,2009,N/A,0.0
66,nan,29,3.0,2009,2010,N/A,0.0
66,nan,29,3.0,2009,2011,N/A,0.0
66,nan,29,3.0,2009,2012,N/A,0.0
66,nan,29,3.0,2009,2013,N/A,0.0
66,nan,29,3.0,2009,2014,N/A,0.0
66,nan,29,3.0,2009,2015,N/A,0.0
66,nan,29,3.0,2009,2016,N/A,0.0
66,nan,29,3.0,2010,2009,N/A,0.0
66,nan,29,3.0,2010,2010,N/A,0.0
66,nan,29,3.0,2010,2011,N/A,0.0
66,nan,29,3.0,2010,2012,N/A,0.0
66,nan,29,3.0,2010,2013,N/A,0.0
66,nan,29,3.0,2010,2014,N/A,0.0
66,nan,29,3.0,2010,2015,N/A,0.0
66,nan,29,3.0,2010,2016,N/A,0.0
66,nan,29,3.0,2011,2009,N/A,0.0
66,nan,29,3.0,2011,2010,N/A,0.0
66,nan,29,3.0,2011,2011,N/A,0.0
66,nan,29,3.0,2011,2012,N/A,0.0
66,nan,29,3.0,2011,2013,N/A,0.0
66,nan,29,3.0,2011,2014,N/A,0.0
66,nan,29,3.0,2011,2015,N/A,0.0
66,nan,29,3.0,2011,2016,N/A,0.0
66,nan,29,3.0,2012,2009,N/A,0.0
66,nan,29,3.0,2012,2010,N/A,0.0
66,nan,29,3.0,2012,2011,N/A,0.0
66,nan,29,3.0,2012,2012,N/A,0.0
66,nan,29,3.0,2012,2013,N/A,0.0
66,nan,29,3.0,2012,2014,N/A,0.0
66,nan,29,3.0,2012,2015,N/A,0.0
66,nan,29,3.0,2012,2016,N/A,0.0
66,nan,29,3.0,2013,2009,N/A,0.0
66,nan,29,3.0,2013,2010,N/A,0.0
66,nan,29,3.0,2013,2011,N/A,0.0
66,nan,29,3.0,2013,2012,N/A,0.0
66,nan,29,3.0,2013,2013,N/A,0.0
66,nan,29,3.0,2013,2014,N/A,0.0
66,nan,29,3.0,2013,2015,N/A,0.0
66,nan,29,3.0,2013,2016,N/A,0.0
66,nan,29,3.0,2014,2009,N/A,0.0
66,nan,29,3.0,2014,2010,N/A,0.0
66,nan,29,3.0,2014,2011,N/A,0.0
66,nan,29,3.0,2014,2012,N/A,0.0
66,nan,29,3.0,2014,2013,N/A,0.0
66,nan,29,3.0,2014,2014,N/A,0.0
66,nan,29,3.0,2014,2015,N/A,0.0
66,nan,29,3.0,2014,2016,N/A,0.0
66,nan,29,3.0,2015,2009,N/A,0.0
66,nan,29,3.0,2015,2010,N/A,0.0
66,nan,29,3.0,2015,2011,N/A,0.0
66,nan,29,3.0,2015,2012,N/A,0.0
66,nan,29,3.0,2015,2013,N/A,0.0
66,nan,29,3.0,2015,2014,N/A,0.0
66,nan,29,3.0,2015,2015,N/A,0.0
66,nan,29,3.0,2015,2016,N/A,0.0
66,nan,29,3.0,2016,2009,N/A,0.0
66,nan,29,3.0,2016,2010,N/A,0.0
66,nan,29,3.0,2016,2011,N/A,0.0
66,nan,29,3.0,2016,2012,N/A,0.0
66,nan,29,3.0,2016,2013,N/A,0.0
66,nan,29,3.0,2016,2014,N/A,0.0
66,nan,29,3.0,2016,2015,N/A,0.0
66,nan,29,3.0,2016,2016,N/A,0.0
66,nan,29,5.0,2008,2009,N/A,0.0
66,nan,29,5.0,2008,2010,N/A,0.0
66,nan,29,5.0,2008,2011,N/A,0.0
66,nan,29,5.0,2008,2012,N/A,0.0
66,nan,29,5.0,2008,2013,N/A,0.0
66,nan,29,5.0,2008,2014,N/A,0.0
66,nan,29,5.0,2008,2015,N/A,0.0
66,nan,29,5.0,2008,2016,N/A,0.0
66,nan,29,5.0,2009,2009,N/A,0.0
66,nan,29,5.0,2009,2010,N/A,0.0
66,nan,29,5.0,2009,2011,N/A,0.0
66,nan,29,5.0,2009,2012,N/A,0.0
66,nan,29,5.0,2009,2013,N/A,0.0
66,nan,29,5.0,2009,2014,N/A,0.0
66,nan,29,5.0,2009,2015,N/A,0.0
66,nan,29,5.0,2009,2016,N/A,0.0
66,nan,29,5.0,2010,2009,N/A,0.0
66,nan,29,5.0,2010,2010,N/A,0.0
66,nan,29,5.0,2010,2011,N/A,0.0
66,nan,29,5.0,2010,2012,N/A,0.0
66,nan,29,5.0,2010,2013,N/A,0.0
66,nan,29,5.0,2010,2014,N/A,0.0
66,nan,29,5.0,2010,2015,N/A,0.0
66,nan,29,5.0,2010,2016,N/A,0.0
66,nan,29,5.0,2011,2009,N/A,0.0
66,nan,29,5.0,2011,2010,N/A,0.0
66,nan,29,5.0,2011,2011,N/A,0.0
66,nan,29,5.0,2011,2012,N/A,0.0
66,nan,29,5.0,2011,2013,N/A,0.0
66,nan,29,5.0,2011,2014,N/A,0.0
66,nan,29,5.0,2011,2015,N/A,0.0
66,nan,29,5.0,2011,2016,N/A,0.0
66,nan,29,5.0,2012,2009,N/A,0.0
66,nan,29,5.0,2012,2010,N/A,0.0
66,nan,29,5.0,2012,2011,N/A,0.0
66,nan,29,5.0,2012,2012,N/A,0.0
66,nan,29,5.0,2012,2013,N/A,0.0
66,nan,29,5.0,2012,2014,N/A,0.0
66,nan,29,5.0,2012,2015,N/A,0.0
66,nan,29,5.0,2012,2016,N/A,0.0
66,nan,29,5.0,2013,2009,N/A,0.0
66,nan,29,5.0,2013,2010,N/A,0.0
66,nan,29,5.0,2013,2011,N/A,0.0
66,nan,29,5.0,2013,2012,N/A,0.0
66,nan,29,5.0,2013,2013,N/A,0.0
66,nan,29,5.0,2013,2014,N/A,0.0
66,nan,29,5.0,2013,2015,N/A,0.0
66,nan,29,5.0,2013,2016,N/A,0.0
66,nan,29,5.0,2014,2009,N/A,0.0
66,nan,29,5.0,2014,2010,N/A,0.0
66,nan,29,5.0,2014,2011,N/A,0.0
66,nan,29,5.0,2014,2012,N/A,0.0
66,nan,29,5.0,2014,2013,N/A,0.0
66,nan,29,5.0,2014,2014,N/A,0.0
66,nan,29,5.0,2014,2015,N/A,0.0
66,nan,29,5.0,2014,2016,N/A,0.0
66,nan,29,5.0,2015,2009,N/A,0.0
66,nan,29,5.0,2015,2010,N/A,0.0
66,nan,29,5.0,2015,2011,N/A,0.0
66,nan,29,5.0,2015,2012,N/A,0.0
66,nan,29,5.0,2015,2013,N/A,0.0
66,nan,29,5.0,2015,2014,N/A,0.0
66,nan,29,5.0,2015,2015,N/A,0.0
66,nan,29,5.0,2015,2016,N/A,0.0
66,nan,29,5.0,2016,2009,N/A,0.0
66,nan,29,5.0,2016,2010,N/A,0.0
66,nan,29,5.0,2016,2011,N/A,0.0
66,nan,29,5.0,2016,2012,N/A,0.0
66,nan,29,5.0,2016,2013,N/A,0.0
66,nan,29,5.0,2016,2014,N/A,0.0
66,nan,29,5.0,2016,2015,N/A,0.0
66,nan,29,5.0,2016,2016,N/A,0.0
66,nan,29,10.0,2008,2009,N/A,0.0
66,nan,29,10.0,2008,2010,N/A,0.0
66,nan,29,10.0,2008,2011,N/A,0.0
66,nan,29,10.0,2008,2012,N/A,0.0
66,nan,29,10.0,2008,2013,N/A,0.0
66,nan,29,10.0,2008,2014,N/A,0.0
66,nan,29,10.0,2008,2015,N/A,0.0
66,nan,29,10.0,2008,2016,N/A,0.0
66,nan,29,10.0,2009,2009,N/A,0.0
66,nan,29,10.0,2009,2010,N/A,0.0
66,nan,29,10.0,2009,2011,N/A,0.0
66,nan,29,10.0,2009,2012,N/A,0.0
66,nan,29,10.0,2009,2013,N/A,0.0
66,nan,29,10.0,2009,2014,N/A,0.0
66,nan,29,10.0,2009,2015,N/A,0.0
66,nan,29,10.0,2009,2016,N/A,0.0
66,nan,29,10.0,2010,2009,N/A,0.0
66,nan,29,10.0,2010,2010,N/A,0.0
66,nan,29,10.0,2010,2011,N/A,0.0
66,nan,29,10.0,2010,2012,N/A,0.0
66,nan,29,10.0,2010,2013,N/A,0.0
66,nan,29,10.0,2010,2014,N/A,0.0
66,nan,29,10.0,2010,2015,N/A,0.0
66,nan,29,10.0,2010,2016,N/A,0.0
66,nan,29,10.0,2011,2009,N/A,0.0
66,nan,29,10.0,2011,2010,N/A,0.0
66,nan,29,10.0,2011,2011,N/A,0.0
66,nan,29,10.0,2011,2012,N/A,0.0
66,nan,29,10.0,2011,2013,N/A,0.0
66,nan,29,10.0,2011,2014,N/A,0.0
66,nan,29,10.0,2011,2015,N/A,0.0
66,nan,29,10.0,2011,2016,N/A,0.0
66,nan,29,10.0,2012,2009,N/A,0.0
66,nan,29,10.0,2012,2010,N/A,0.0
66,nan,29,10.0,2012,2011,N/A,0.0
66,nan,29,10.0,2012,2012,N/A,0.0
66,nan,29,10.0,2012,2013,N/A,0.0
66,nan,29,10.0,2012,2014,N/A,0.0
66,nan,29,10.0,2012,2015,N/A,0.0
66,nan,29,10.0,2012,2016,N/A,0.0
66,nan,29,10.0,2013,2009,N/A,0.0
66,nan,29,10.0,2013,2010,N/A,0.0
66,nan,29,10.0,2013,2011,N/A,0.0
66,nan,29,10.0,2013,2012,N/A,0.0
66,nan,29,10.0,2013,2013,N/A,0.0
66,nan,29,10.0,2013,2014,N/A,0.0
66,nan,29,10.0,2013,2015,N/A,0.0
66,nan,29,10.0,2013,2016,N/A,0.0
66,nan,29,10.0,2014,2009,N/A,0.0
66,nan,29,10.0,2014,2010,N/A,0.0
66,nan,29,10.0,2014,2011,N/A,0.0
66,nan,29,10.0,2014,2012,N/A,0.0
66,nan,29,10.0,2014,2013,N/A,0.0
66,nan,29,10.0,2014,2014,N/A,0.0
66,nan,29,10.0,2014,2015,N/A,0.0
66,nan,29,10.0,2014,2016,N/A,0.0
66,nan,29,10.0,2015,2009,N/A,0.0
66,nan,29,10.0,2015,2010,N/A,0.0
66,nan,29,10.0,2015,2011,N/A,0.0
66,nan,29,10.0,2015,2012,N/A,0.0
66,nan,29,10.0,2015,2013,N/A,0.0
66,nan,29,10.0,2015,2014,N/A,0.0
66,nan,29,10.0,2015,2015,N/A,0.0
66,nan,29,10.0,2015,2016,N/A,0.0
66,nan,29,10.0,2016,2009,N/A,0.0
66,nan,29,10.0,2016,2010,N/A,0.0
66,nan,29,10.0,2016,2011,N/A,0.0
66,nan,29,10.0,2016,2012,N/A,0.0
66,nan,29,10.0,2016,2013,N/A,0.0
66,nan,29,10.0,2016,2014,N/A,0.0
66,nan,29,10.0,2016,2015,N/A,0.0
66,nan,29,10.0,2016,2016,N/A,0.0
66,nan,31,2.0,2008,2009,N/A,0.0
66,nan,31,2.0,2008,2010,N/A,0.0
66,nan,31,2.0,2008,2011,N/A,0.0
66,nan,31,2.0,2008,2012,N/A,0.0
66,nan,31,2.0,2008,2013,N/A,0.0
66,nan,31,2.0,2008,2014,N/A,0.0
66,nan,31,2.0,2008,2015,N/A,0.0
66,nan,31,2.0,2008,2016,N/A,0.0
66,nan,31,2.0,2009,2009,N/A,0.0
66,nan,31,2.0,2009,2010,N/A,0.0
66,nan,31,2.0,2009,2011,N/A,0.0
66,nan,31,2.0,2009,2012,N/A,0.0
66,nan,31,2.0,2009,2013,N/A,0.0
66,nan,31,2.0,2009,2014,N/A,0.0
66,nan,31,2.0,2009,2015,N/A,0.0
66,nan,31,2.0,2009,2016,N/A,0.0
66,nan,31,2.0,2010,2009,N/A,0.0
66,nan,31,2.0,2010,2010,N/A,0.0
66,nan,31,2.0,2010,2011,N/A,0.0
66,nan,31,2.0,2010,2012,N/A,0.0
66,nan,31,2.0,2010,2013,N/A,0.0
66,nan,31,2.0,2010,2014,N/A,0.0
66,nan,31,2.0,2010,2015,N/A,0.0
66,nan,31,2.0,2010,2016,N/A,0.0
66,nan,31,2.0,2011,2009,N/A,0.0
66,nan,31,2.0,2011,2010,N/A,0.0
66,nan,31,2.0,2011,2011,N/A,0.0
66,nan,31,2.0,2011,2012,N/A,0.0
66,nan,31,2.0,2011,2013,N/A,0.0
66,nan,31,2.0,2011,2014,N/A,0.0
66,nan,31,2.0,2011,2015,N/A,0.0
66,nan,31,2.0,2011,2016,N/A,0.0
66,nan,31,2.0,2012,2009,N/A,0.0
66,nan,31,2.0,2012,2010,N/A,0.0
66,nan,31,2.0,2012,2011,N/A,0.0
66,nan,31,2.0,2012,2012,N/A,0.0
66,nan,31,2.0,2012,2013,N/A,0.0
66,nan,31,2.0,2012,2014,N/A,0.0
66,nan,31,2.0,2012,2015,N/A,0.0
66,nan,31,2.0,2012,2016,N/A,0.0
66,nan,31,2.0,2013,2009,N/A,0.0
66,nan,31,2.0,2013,2010,N/A,0.0
66,nan,31,2.0,2013,2011,N/A,0.0
66,nan,31,2.0,2013,2012,N/A,0.0
66,nan,31,2.0,2013,2013,N/A,0.0
66,nan,31,2.0,2013,2014,N/A,0.0
66,nan,31,2.0,2013,2015,N/A,0.0
66,nan,31,2.0,2013,2016,N/A,0.0
66,nan,31,2.0,2014,2009,N/A,0.0
66,nan,31,2.0,2014,2010,N/A,0.0
66,nan,31,2.0,2014,2011,N/A,0.0
66,nan,31,2.0,2014,2012,N/A,0.0
66,nan,31,2.0,2014,2013,N/A,0.0
66,nan,31,2.0,2014,2014,N/A,0.0
66,nan,31,2.0,2014,2015,N/A,0.0
66,nan,31,2.0,2014,2016,N/A,0.0
66,nan,31,2.0,2015,2009,N/A,0.0
66,nan,31,2.0,2015,2010,N/A,0.0
66,nan,31,2.0,2015,2011,N/A,0.0
66,nan,31,2.0,2015,2012,N/A,0.0
66,nan,31,2.0,2015,2013,N/A,0.0
66,nan,31,2.0,2015,2014,N/A,0.0
66,nan,31,2.0,2015,2015,N/A,0.0
66,nan,31,2.0,2015,2016,N/A,0.0
66,nan,31,2.0,2016,2009,N/A,0.0
66,nan,31,2.0,2016,2010,N/A,0.0
66,nan,31,2.0,2016,2011,N/A,0.0
66,nan,31,2.0,2016,2012,N/A,0.0
66,nan,31,2.0,2016,2013,N/A,0.0
66,nan,31,2.0,2016,2014,N/A,0.0
66,nan,31,2.0,2016,2015,N/A,0.0
66,nan,31,2.0,2016,2016,N/A,0.0
66,nan,31,4.0,2008,2009,N/A,0.0
66,nan,31,4.0,2008,2010,N/A,0.0
66,nan,31,4.0,2008,2011,N/A,0.0
66,nan,31,4.0,2008,2012,N/A,0.0
66,nan,31,4.0,2008,2013,N/A,0.0
66,nan,31,4.0,2008,2014,N/A,0.0
66,nan,31,4.0,2008,2015,N/A,0.0
66,nan,31,4.0,2008,2016,N/A,0.0
66,nan,31,4.0,2009,2009,N/A,0.0
66,nan,31,4.0,2009,2010,N/A,0.0
66,nan,31,4.0,2009,2011,N/A,0.0
66,nan,31,4.0,2009,2012,N/A,0.0
66,nan,31,4.0,2009,2013,N/A,0.0
66,nan,31,4.0,2009,2014,N/A,0.0
66,nan,31,4.0,2009,2015,N/A,0.0
66,nan,31,4.0,2009,2016,N/A,0.0
66,nan,31,4.0,2010,2009,N/A,0.0
66,nan,31,4.0,2010,2010,N/A,0.0
66,nan,31,4.0,2010,2011,N/A,0.0
66,nan,31,4.0,2010,2012,N/A,0.0
66,nan,31,4.0,2010,2013,N/A,0.0
66,nan,31,4.0,2010,2014,N/A,0.0
66,nan,31,4.0,2010,2015,N/A,0.0
66,nan,31,4.0,2010,2016,N/A,0.0
66,nan,31,4.0,2011,2009,N/A,0.0
66,nan,31,4.0,2011,2010,N/A,0.0
66,nan,31,4.0,2011,2011,N/A,0.0
66,nan,31,4.0,2011,2012,N/A,0.0
66,nan,31,4.0,2011,2013,N/A,0.0
66,nan,31,4.0,2011,2014,N/A,0.0
66,nan,31,4.0,2011,2015,N/A,0.0
66,nan,31,4.0,2011,2016,N/A,0.0
66,nan,31,4.0,2012,2009,N/A,0.0
66,nan,31,4.0,2012,2010,N/A,0.0
66,nan,31,4.0,2012,2011,N/A,0.0
66,nan,31,4.0,2012,2012,N/A,0.0
66,nan,31,4.0,2012,2013,N/A,0.0
66,nan,31,4.0,2012,2014,N/A,0.0
66,nan,31,4.0,2012,2015,N/A,0.0
66,nan,31,4.0,2012,2016,N/A,0.0
66,nan,31,4.0,2013,2009,N/A,0.0
66,nan,31,4.0,2013,2010,N/A,0.0
66,nan,31,4.0,2013,2011,N/A,0.0
66,nan,31,4.0,2013,2012,N/A,0.0
66,nan,31,4.0,2013,2013,N/A,0.0
66,nan,31,4.0,2013,2014,N/A,0.0
66,nan,31,4.0,2013,2015,N/A,0.0
66,nan,31,4.0,2013,2016,N/A,0.0
66,nan,31,4.0,2014,2009,N/A,0.0
66,nan,31,4.0,2014,2010,N/A,0.0
66,nan,31,4.0,2014,2011,N/A,0.0
66,nan,31,4.0,2014,2012,N/A,0.0
66,nan,31,4.0,2014,2013,N/A,0.0
66,nan,31,4.0,2014,2014,N/A,0.0
66,nan,31,4.0,2014,2015,N/A,0.0
66,nan,31,4.0,2014,2016,N/A,0.0
66,nan,31,4.0,2015,2009,N/A,0.0
66,nan,31,4.0,2015,2010,N/A,0.0
66,nan,31,4.0,2015,2011,N/A,0.0
66,nan,31,4.0,2015,2012,N/A,0.0
66,nan,31,4.0,2015,2013,N/A,0.0
66,nan,31,4.0,2015,2014,N/A,0.0
66,nan,31,4.0,2015,2015,N/A,0.0
66,nan,31,4.0,2015,2016,N/A,0.0
66,nan,31,4.0,2016,2009,N/A,0.0
66,nan,31,4.0,2016,2010,N/A,0.0
66,nan,31,4.0,2016,2011,N/A,0.0
66,nan,31,4.0,2016,2012,N/A,0.0
66,nan,31,4.0,2016,2013,N/A,0.0
66,nan,31,4.0,2016,2014,N/A,0.0
66,nan,31,4.0,2016,2015,N/A,0.0
66,nan,31,4.0,2016,2016,N/A,0.0
66,nan,31,5.0,2008,2009,N/A,0.0
66,nan,31,5.0,2008,2010,N/A,0.0
66,nan,31,5.0,2008,2011,N/A,0.0
66,nan,31,5.0,2008,2012,N/A,0.0
66,nan,31,5.0,2008,2013,N/A,0.0
66,nan,31,5.0,2008,2014,N/A,0.0
66,nan,31,5.0,2008,2015,N/A,0.0
66,nan,31,5.0,2008,2016,N/A,0.0
66,nan,31,5.0,2009,2009,N/A,0.0
66,nan,31,5.0,2009,2010,N/A,0.0
66,nan,31,5.0,2009,2011,N/A,0.0
66,nan,31,5.0,2009,2012,N/A,0.0
66,nan,31,5.0,2009,2013,N/A,0.0
66,nan,31,5.0,2009,2014,N/A,0.0
66,nan,31,5.0,2009,2015,N/A,0.0
66,nan,31,5.0,2009,2016,N/A,0.0
66,nan,31,5.0,2010,2009,N/A,0.0
66,nan,31,5.0,2010,2010,N/A,0.0
66,nan,31,5.0,2010,2011,N/A,0.0
66,nan,31,5.0,2010,2012,N/A,0.0
66,nan,31,5.0,2010,2013,N/A,0.0
66,nan,31,5.0,2010,2014,N/A,0.0
66,nan,31,5.0,2010,2015,N/A,0.0
66,nan,31,5.0,2010,2016,N/A,0.0
66,nan,31,5.0,2011,2009,N/A,0.0
66,nan,31,5.0,2011,2010,N/A,0.0
66,nan,31,5.0,2011,2011,N/A,0.0
66,nan,31,5.0,2011,2012,N/A,0.0
66,nan,31,5.0,2011,2013,N/A,0.0
66,nan,31,5.0,2011,2014,N/A,0.0
66,nan,31,5.0,2011,2015,N/A,0.0
66,nan,31,5.0,2011,2016,N/A,0.0
66,nan,31,5.0,2012,2009,N/A,0.0
66,nan,31,5.0,2012,2010,N/A,0.0
66,nan,31,5.0,2012,2011,N/A,0.0
66,nan,31,5.0,2012,2012,N/A,0.0
66,nan,31,5.0,2012,2013,N/A,0.0
66,nan,31,5.0,2012,2014,N/A,0.0
66,nan,31,5.0,2012,2015,N/A,0.0
66,nan,31,5.0,2012,2016,N/A,0.0
66,nan,31,5.0,2013,2009,N/A,0.0
66,nan,31,5.0,2013,2010,N/A,0.0
66,nan,31,5.0,2013,2011,N/A,0.0
66,nan,31,5.0,2013,2012,N/A,0.0
66,nan,31,5.0,2013,2013,N/A,0.0
66,nan,31,5.0,2013,2014,N/A,0.0
66,nan,31,5.0,2013,2015,N/A,0.0
66,nan,31,5.0,2013,2016,N/A,0.0
66,nan,31,5.0,2014,2009,N/A,0.0
66,nan,31,5.0,2014,2010,N/A,0.0
66,nan,31,5.0,2014,2011,N/A,0.0
66,nan,31,5.0,2014,2012,N/A,0.0
66,nan,31,5.0,2014,2013,N/A,0.0
66,nan,31,5.0,2014,2014,N/A,0.0
66,nan,31,5.0,2014,2015,N/A,0.0
66,nan,31,5.0,2014,2016,N/A,0.0
66,nan,31,5.0,2015,2009,N/A,0.0
66,nan,31,5.0,2015,2010,N/A,0.0
66,nan,31,5.0,2015,2011,N/A,0.0
66,nan,31,5.0,2015,2012,N/A,0.0
66,nan,31,5.0,2015,2013,N/A,0.0
66,nan,31,5.0,2015,2014,N/A,0.0
66,nan,31,5.0,2015,2015,N/A,0.0
66,nan,31,5.0,2015,2016,N/A,0.0
66,nan,31,5.0,2016,2009,N/A,0.0
66,nan,31,5.0,2016,2010,N/A,0.0
66,nan,31,5.0,2016,2011,N/A,0.0
66,nan,31,5.0,2016,2012,N/A,0.0
66,nan,31,5.0,2016,2013,N/A,0.0
66,nan,31,5.0,2016,2014,N/A,0.0
66,nan,31,5.0,2016,2015,N/A,0.0
66,nan,31,5.0,2016,2016,N/A,0.0
66,nan,31,10.0,2008,2009,N/A,0.0
66,nan,31,10.0,2008,2010,N/A,0.0
66,nan,31,10.0,2008,2011,N/A,0.0
66,nan,31,10.0,2008,2012,N/A,0.0
66,nan,31,10.0,2008,2013,N/A,0.0
66,nan,31,10.0,2008,2014,N/A,0.0
66,nan,31,10.0,2008,2015,N/A,0.0
66,nan,31,10.0,2008,2016,N/A,0.0
66,nan,31,10.0,2009,2009,N/A,0.0
66,nan,31,10.0,2009,2010,N/A,0.0
66,nan,31,10.0,2009,2011,N/A,0.0
66,nan,31,10.0,2009,2012,N/A,0.0
66,nan,31,10.0,2009,2013,N/A,0.0
66,nan,31,10.0,2009,2014,N/A,0.0
66,nan,31,10.0,2009,2015,N/A,0.0
66,nan,31,10.0,2009,2016,N/A,0.0
66,nan,31,10.0,2010,2009,N/A,0.0
66,nan,31,10.0,2010,2010,N/A,0.0
66,nan,31,10.0,2010,2011,N/A,0.0
66,nan,31,10.0,2010,2012,N/A,0.0
66,nan,31,10.0,2010,2013,N/A,0.0
66,nan,31,10.0,2010,2014,N/A,0.0
66,nan,31,10.0,2010,2015,N/A,0.0
66,nan,31,10.0,2010,2016,N/A,0.0
66,nan,31,10.0,2011,2009,N/A,0.0
66,nan,31,10.0,2011,2010,N/A,0.0
66,nan,31,10.0,2011,2011,N/A,0.0
66,nan,31,10.0,2011,2012,N/A,0.0
66,nan,31,10.0,2011,2013,N/A,0.0
66,nan,31,10.0,2011,2014,N/A,0.0
66,nan,31,10.0,2011,2015,N/A,0.0
66,nan,31,10.0,2011,2016,N/A,0.0
66,nan,31,10.0,2012,2009,N/A,0.0
66,nan,31,10.0,2012,2010,N/A,0.0
66,nan,31,10.0,2012,2011,N/A,0.0
66,nan,31,10.0,2012,2012,N/A,0.0
66,nan,31,10.0,2012,2013,N/A,0.0
66,nan,31,10.0,2012,2014,N/A,0.0
66,nan,31,10.0,2012,2015,N/A,0.0
66,nan,31,10.0,2012,2016,N/A,0.0
66,nan,31,10.0,2013,2009,N/A,0.0
66,nan,31,10.0,2013,2010,N/A,0.0
66,nan,31,10.0,2013,2011,N/A,0.0
66,nan,31,10.0,2013,2012,N/A,0.0
66,nan,31,10.0,2013,2013,N/A,0.0
66,nan,31,10.0,2013,2014,N/A,0.0
66,nan,31,10.0,2013,2015,N/A,0.0
66,nan,31,10.0,2013,2016,N/A,0.0
66,nan,31,10.0,2014,2009,N/A,0.0
66,nan,31,10.0,2014,2010,N/A,0.0
66,nan,31,10.0,2014,2011,N/A,0.0
66,nan,31,10.0,2014,2012,N/A,0.0
66,nan,31,10.0,2014,2013,N/A,0.0
66,nan,31,10.0,2014,2014,N/A,0.0
