census region,housing types,vintage,value
66,28,2000,0.0202546907877
66,28,2001,0.0202546907877
66,28,2002,0.0202546907877
66,28,2003,0.0202546907877
66,28,2004,0.0202546907877
66,28,2005,0.0202546907877
66,28,2006,0.0202546907877
66,28,2007,0.0202546907877
66,28,2008,0.0202546907877
66,28,2009,0.0201510421773
66,28,2010,0.0212132405068
66,28,2011,0.0222754388363
66,28,2012,0.0233376371658
66,28,2013,0.015752431747
66,28,2014,0.015752431747
66,28,2015,0.015752431747
66,28,2016,0.015752431747
66,29,2000,0.0
66,29,2001,0.0
66,29,2002,0.0
66,29,2003,0.0
66,29,2004,0.0
66,29,2005,0.0
66,29,2006,0.0
66,29,2007,0.0
66,29,2008,0.0
66,29,2009,0.0
66,29,2010,0.0
66,29,2011,0.0
66,29,2012,0.0
66,29,2013,0.0
66,29,2014,0.0
66,29,2015,0.0
66,29,2016,0.0
66,30,2000,0.0
66,30,2001,0.0
66,30,2002,0.0
66,30,2003,0.0
66,30,2004,0.0
66,30,2005,0.0
66,30,2006,0.0
66,30,2007,0.0
66,30,2008,0.0
66,30,2009,0.0
66,30,2010,0.0
66,30,2011,0.0
66,30,2012,0.0
66,30,2013,0.0
66,30,2014,0.0
66,30,2015,0.0
66,30,2016,0.0
67,28,2000,0.0525413650673
67,28,2001,0.0525413650673
67,28,2002,0.0525413650673
67,28,2003,0.0525413650673
67,28,2004,0.0525413650673
67,28,2005,0.0525413650673
67,28,2006,0.0525413650673
67,28,2007,0.0525413650673
67,28,2008,0.0525413650673
67,28,2009,0.0488423224614
67,28,2010,0.0466537612948
67,28,2011,0.0444652001282
67,28,2012,0.0422766389616
67,28,2013,0.0452030100247
67,28,2014,0.0452030100247
67,28,2015,0.0452030100247
67,28,2016,0.0452030100247
67,29,2000,0.25
67,29,2001,0.25
67,29,2002,0.25
67,29,2003,0.25
67,29,2004,0.25
67,29,2005,0.25
67,29,2006,0.25
67,29,2007,0.25
67,29,2008,0.25
67,29,2009,0.25
67,29,2010,0.25
67,29,2011,0.25
67,29,2012,0.25
67,29,2013,0.25
67,29,2014,0.25
67,29,2015,0.25
67,29,2016,0.25
67,30,2000,0.103219689363
67,30,2001,0.103219689363
67,30,2002,0.103219689363
67,30,2003,0.103219689363
67,30,2004,0.103219689363
67,30,2005,0.103219689363
67,30,2006,0.103219689363
67,30,2007,0.103219689363
67,30,2008,0.103219689363
67,30,2009,0.103219689363
67,30,2010,0.103219689363
67,30,2011,0.103219689363
67,30,2012,0.103219689363
67,30,2013,0.103219689363
67,30,2014,0.103219689363
67,30,2015,0.103219689363
67,30,2016,0.103219689363
68,28,2000,0.0843417175123
68,28,2001,0.0843417175123
68,28,2002,0.0843417175123
68,28,2003,0.0843417175123
68,28,2004,0.0843417175123
68,28,2005,0.0843417175123
68,28,2006,0.0843417175123
68,28,2007,0.0843417175123
68,28,2008,0.0843417175123
68,28,2009,0.0945056757955
68,28,2010,0.0853269254964
68,28,2011,0.0761481751974
68,28,2012,0.0669694248983
68,28,2013,0.0601589644774
68,28,2014,0.0601589644774
68,28,2015,0.0601589644774
68,28,2016,0.0601589644774
68,29,2000,0.39
68,29,2001,0.39
68,29,2002,0.39
68,29,2003,0.39
68,29,2004,0.39
68,29,2005,0.39
68,29,2006,0.39
68,29,2007,0.39
68,29,2008,0.39
68,29,2009,0.39
68,29,2010,0.39
68,29,2011,0.39
68,29,2012,0.39
68,29,2013,0.39
68,29,2014,0.39
68,29,2015,0.39
68,29,2016,0.39
68,30,2000,0.469436922586
68,30,2001,0.469436922586
68,30,2002,0.469436922586
68,30,2003,0.469436922586
68,30,2004,0.469436922586
68,30,2005,0.469436922586
68,30,2006,0.469436922586
68,30,2007,0.469436922586
68,30,2008,0.469436922586
68,30,2009,0.469436922586
68,30,2010,0.469436922586
68,30,2011,0.469436922586
68,30,2012,0.469436922586
68,30,2013,0.469436922586
68,30,2014,0.469436922586
68,30,2015,0.469436922586
68,30,2016,0.469436922586
69,28,2000,0.0425930484628
69,28,2001,0.0425930484628
69,28,2002,0.0425930484628
69,28,2003,0.0425930484628
69,28,2004,0.0425930484628
69,28,2005,0.0425930484628
69,28,2006,0.0425930484628
69,28,2007,0.0425930484628
69,28,2008,0.0425930484628
69,28,2009,0.0454269026125
69,28,2010,0.0406823303381
69,28,2011,0.0359377580638
69,28,2012,0.0311931857894
69,28,2013,0.0267790454396
69,28,2014,0.0267790454396
69,28,2015,0.0267790454396
69,28,2016,0.0267790454396
69,29,2000,0.1
69,29,2001,0.1
69,29,2002,0.1
69,29,2003,0.1
69,29,2004,0.1
69,29,2005,0.1
69,29,2006,0.1
69,29,2007,0.1
69,29,2008,0.1
69,29,2009,0.1
69,29,2010,0.1
69,29,2011,0.1
69,29,2012,0.1
69,29,2013,0.1
69,29,2014,0.1
69,29,2015,0.1
69,29,2016,0.1
69,30,2000,0.336085605174
69,30,2001,0.336085605174
69,30,2002,0.336085605174
69,30,2003,0.336085605174
69,30,2004,0.336085605174
69,30,2005,0.336085605174
69,30,2006,0.336085605174
69,30,2007,0.336085605174
69,30,2008,0.336085605174
69,30,2009,0.336085605174
69,30,2010,0.336085605174
69,30,2011,0.336085605174
69,30,2012,0.336085605174
69,30,2013,0.336085605174
69,30,2014,0.336085605174
69,30,2015,0.336085605174
69,30,2016,0.336085605174
