census region,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,7,2006,0.0,0.0,0.0,0.0,0.0,0.0,548385.909394,548385.836632,548382.879397,548359.068088,548259.745609,547966.928151,547269.269587,545830.176904,543156.566965,538572.689358,531206.477996
66,28,7,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551703.473284,551703.400082,551700.424957,551676.469597,551576.546248,551281.957335,550580.078154,549132.279408,546442.494963,541830.886325
66,28,7,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551701.202099,551701.128897,551698.153784,551674.198523,551574.275585,551279.687885,550577.811593,549130.018808,546440.245435
66,28,7,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551707.810819,551707.737616,551704.762468,551680.806919,551580.882785,551286.291556,550584.406856,549136.596728
66,28,7,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551730.750708,551730.677503,551727.702231,551703.745686,551603.817397,551309.213919,550607.300035
66,28,7,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551780.219702,551780.14649,551777.170951,551753.212258,551653.27501,551358.645117
66,28,7,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551869.836811,551869.763587,551866.787565,551842.824981,551742.871501
66,28,7,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422431.086121,422431.030072,422428.752063,422410.409802
66,28,7,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421546.407617,421546.351685,421544.078447
66,28,7,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426381.460994,426381.40442
66,28,7,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426827.865408
66,28,8,1999,36280242.6264,34799416.3968,33318590.1671,31837763.9375,30356937.708,28876111.4812,27395285.2777,25914459.2183,24433633.851,22952811.2286,21471997.9747,19991213.0544,18510505.7208,17029993.9027,15549941.1993,14070903.0183,12593990.7459
66,28,8,2000,2005430.59706,2005430.59706,2005430.59706,2005430.59706,2005430.59681,2005430.5932,2005430.56163,2005430.36651,2005429.42923,2005425.71186,2005413.02452,2005374.65333,2005269.58029,2005004.80063,2004383.03785,2003009.10601,2000130.06314
