census division,year,value
56,1995,3613681746.0
56,1996,3711348272.0
56,1997,3883882326.0
56,1998,3811227561.0
56,1999,3769136953.0
56,2000,4205367220.0
56,2001,4169416101.0
56,2002,4006273262.0
56,2003,4249865823.0
56,2004,4306205562.0
56,2005,4403463424.0
56,2006,4739334466.0
56,2007,4888221085.0
56,2008,4992717551.0
56,2009,4633159589.0
56,2010,4485466077.0
56,2011,4401054522.0
56,2012,4521586365.0
56,2013,4455123407.0
56,2014,4557028802.0
57,1995,15044650420.0
57,1996,15451260310.0
57,1997,16169562230.0
57,1998,16197040060.0
57,1999,16374097470.0
57,2000,18704087550.0
57,2001,19018413060.0
57,2002,18777804220.0
57,2003,19812970270.0
57,2004,19972000190.0
57,2005,20321306300.0
57,2006,21766018100.0
57,2007,22345346650.0
57,2008,22823027530.0
57,2009,21179393340.0
57,2010,20299998380.0
57,2011,19124558000.0
57,2012,19068368910.0
57,2013,18937888100.0
57,2014,18981881780.0
58,1995,35583499470.0
58,1996,36545210280.0
58,1997,38244132830.0
58,1998,39186011580.0
58,1999,40541027750.0
58,2000,47417515580.0
58,2001,49394069850.0
58,2002,49990584740.0
58,2003,51278286070.0
58,2004,50254690470.0
58,2005,49716834540.0
58,2006,51778377050.0
58,2007,51688044540.0
58,2008,52792990060.0
58,2009,48991024550.0
58,2010,47982092440.0
58,2011,44543039630.0
58,2012,44704055660.0
58,2013,44556227390.0
58,2014,44628123820.0
59,1995,25190377570.0
59,1996,25871194760.0
59,1997,27073901110.0
59,1998,27716128060.0
59,1999,28649162750.0
59,2000,33478952910.0
59,2001,34843677040.0
59,2002,35233329730.0
59,2003,36739806470.0
59,2004,36608647810.0
59,2005,36828330050.0
59,2006,39009304410.0
59,2007,39611647600.0
59,2008,40458433600.0
59,2009,37544759480.0
59,2010,40604464750.0
59,2011,36323494520.0
59,2012,36139890060.0
59,2013,35777906160.0
59,2014,35568443050.0
60,1995,29646431420.0
60,1996,30447681830.0
60,1997,31863141010.0
60,1998,32438925350.0
60,1999,33344773110.0
60,2000,38748531520.0
60,2001,40101476310.0
60,2002,40320726530.0
60,2003,41705165900.0
60,2004,41220404790.0
60,2005,41132328420.0
60,2006,43215464620.0
60,2007,43527175520.0
60,2008,44457664530.0
60,2009,41255979860.0
60,2010,39678295970.0
60,2011,37502834710.0
60,2012,37519689490.0
60,2013,37502485590.0
60,2014,37672757240.0
61,1995,18201051100.0
61,1996,18692968640.0
61,1997,19561971880.0
61,1998,20191008170.0
61,1999,21041332910.0
61,2000,24788012220.0
61,2001,26006111480.0
61,2002,26506979130.0
61,2003,27719983430.0
61,2004,27699802420.0
61,2005,27944697680.0
61,2006,29682311440.0
61,2007,30224035160.0
61,2008,30870140310.0
61,2009,28646981360.0
61,2010,30549098090.0
61,2011,29720649350.0
61,2012,30080694060.0
61,2013,30205110440.0
61,2014,30494219860.0
62,1995,27473202250.0
62,1996,28215717060.0
62,1997,29527416130.0
62,1998,30182121780.0
62,1999,31150894300.0
62,2000,36347169730.0
62,2001,37771273420.0
62,2002,38135462060.0
62,2003,39617092840.0
62,2004,39328345190.0
62,2005,39417225110.0
62,2006,41596808510.0
62,2007,42083146180.0
62,2008,42982765900.0
62,2009,39887298230.0
62,2010,38099389300.0
62,2011,35946703960.0
62,2012,36050926830.0
62,2013,36154713700.0
62,2014,36676636800.0
63,1995,21315146750.0
63,1996,21891228560.0
63,1997,22908913280.0
63,1998,24087329280.0
63,1999,25554795450.0
63,2000,30630472500.0
63,2001,32678194560.0
63,2002,33851959560.0
63,2003,35361190140.0
63,2004,35296099740.0
63,2005,35568971570.0
63,2006,37739579980.0
63,2007,38387051030.0
63,2008,39207658590.0
63,2009,36384060880.0
63,2010,37198846410.0
63,2011,34181790960.0
63,2012,34261213500.0
63,2013,34369855930.0
63,2014,34687163840.0
64,1995,20756663660.0
64,1996,21317651420.0
64,1997,22308671540.0
64,1998,22787312770.0
64,1999,23502155770.0
64,2000,27403141980.0
64,2001,28456580210.0
64,2002,28710459390.0
64,2003,29777119840.0
64,2004,29511646160.0
64,2005,29529779320.0
64,2006,31111379420.0
64,2007,31423261980.0
64,2008,32095003240.0
64,2009,29783633960.0
64,2010,27629565520.0
64,2011,25850197740.0
64,2012,25971776980.0
64,2013,26001192970.0
64,2014,26246847350.0
