census division,year,value
56,1990,2933850000.0
56,1991,2857760000.0
56,1992,2684600000.0
56,1993,2741860000.0
56,1994,2614560000.0
56,1995,3245440000.0
56,1996,3084110000.0
56,1997,3541820000.0
56,1998,3940400000.0
56,1999,4327020000.0
56,2000,4459230000.0
56,2001,4090940000.0
56,2002,3983330000.0
56,2003,3723240000.0
56,2004,3589280000.0
56,2005,4186230000.0
56,2006,3836750000.0
56,2007,4027960000.0
56,2008,3711390000.0
56,2009,3988640000.0
56,2010,3987000000.0
56,2011,3515700000.0
56,2012,3587370000.0
56,2013,3576410000.0
56,2014,3353040000.0
56,2015,3678110000.0
56,2016,3775690000.0
56,2017,3810080000.0
56,2018,3847250000.0
56,2019,3905850000.0
56,2020,3965400000.0
56,2021,4031120000.0
56,2022,4070730000.0
56,2023,4104800000.0
56,2024,4150600000.0
56,2025,4209520000.0
56,2026,4249410000.0
56,2027,4274160000.0
56,2028,4298160000.0
56,2029,4317330000.0
56,2030,4331240000.0
56,2031,4354230000.0
56,2032,4375750000.0
56,2033,4406900000.0
56,2034,4456790000.0
56,2035,4511020000.0
56,2036,4565110000.0
56,2037,4621620000.0
56,2038,4678370000.0
56,2039,4735670000.0
56,2040,4791290000.0
57,1990,5288640000.0
57,1991,5370590000.0
57,1992,5288380000.0
57,1993,5740050000.0
57,1994,5422870000.0
57,1995,6255700000.0
57,1996,5871100000.0
57,1997,6323410000.0
57,1998,7498340000.0
57,1999,7808480000.0
57,2000,8261310000.0
57,2001,8054410000.0
57,2002,7275360000.0
57,2003,7574850000.0
57,2004,7459110000.0
57,2005,8679700000.0
57,2006,8353210000.0
57,2007,8761580000.0
57,2008,7841470000.0
57,2009,8406270000.0
57,2010,8618300000.0
57,2011,7350960000.0
57,2012,7478970000.0
57,2013,7422600000.0
57,2014,6947680000.0
57,2015,7613080000.0
57,2016,7718890000.0
57,2017,7758960000.0
57,2018,7830370000.0
57,2019,7922580000.0
57,2020,8032220000.0
57,2021,8141950000.0
57,2022,8232210000.0
57,2023,8309310000.0
57,2024,8392750000.0
57,2025,8493310000.0
57,2026,8559250000.0
57,2027,8611110000.0
57,2028,8660840000.0
57,2029,8704260000.0
57,2030,8740960000.0
57,2031,8788480000.0
57,2032,8837510000.0
57,2033,8902210000.0
57,2034,8984590000.0
57,2035,9071140000.0
57,2036,9158610000.0
57,2037,9247690000.0
57,2038,9340840000.0
57,2039,9433660000.0
57,2040,9524420000.0
58,1990,15715520000.0
58,1991,15733190000.0
58,1992,18632090000.0
58,1993,18676230000.0
58,1994,18589680000.0
58,1995,17700240000.0
58,1996,16660550000.0
58,1997,19767190000.0
58,1998,18162220000.0
58,1999,14757740000.0
58,2000,15167260000.0
58,2001,15423180000.0
58,2002,16663950000.0
58,2003,18499940000.0
58,2004,20131790000.0
58,2005,17040990000.0
58,2006,19264840000.0
58,2007,22079220000.0
58,2008,24939450000.0
58,2009,25290240000.0
58,2010,25565760000.0
58,2011,20883130000.0
58,2012,20725470000.0
58,2013,20168790000.0
58,2014,18670780000.0
58,2015,20321740000.0
58,2016,20401010000.0
58,2017,20431500000.0
58,2018,20581210000.0
58,2019,20752590000.0
58,2020,21001360000.0
58,2021,21237080000.0
58,2022,21477670000.0
58,2023,21685110000.0
58,2024,21884150000.0
58,2025,22115870000.0
58,2026,22265590000.0
58,2027,22405790000.0
58,2028,22543190000.0
58,2029,22670730000.0
58,2030,22788160000.0
58,2031,22922620000.0
58,2032,23068830000.0
58,2033,23248120000.0
58,2034,23439390000.0
58,2035,23632950000.0
58,2036,23830130000.0
58,2037,24026620000.0
58,2038,24241190000.0
58,2039,24454000000.0
58,2040,24666670000.0
59,1990,12985810000.0
59,1991,13564430000.0
59,1992,15356910000.0
59,1993,15626600000.0
59,1994,17288490000.0
59,1995,16290650000.0
59,1996,14855830000.0
59,1997,19083510000.0
59,1998,17451050000.0
59,1999,13632560000.0
59,2000,14391090000.0
59,2001,14233850000.0
59,2002,15944270000.0
59,2003,19842940000.0
59,2004,20273070000.0
59,2005,20477140000.0
59,2006,19259060000.0
59,2007,22368830000.0
59,2008,27217440000.0
59,2009,26935050000.0
59,2010,26704880000.0
59,2011,21458620000.0
59,2012,21014550000.0
59,2013,20265780000.0
59,2014,18652080000.0
59,2015,20232020000.0
59,2016,20283930000.0
59,2017,20298060000.0
59,2018,20436670000.0
59,2019,20602560000.0
59,2020,20847580000.0
59,2021,21081960000.0
59,2022,21320590000.0
59,2023,21527520000.0
59,2024,21727720000.0
59,2025,21961290000.0
59,2026,22113650000.0
59,2027,22255690000.0
59,2028,22394720000.0
59,2029,22523710000.0
59,2030,22642480000.0
59,2031,22779030000.0
59,2032,22927210000.0
59,2033,23108850000.0
59,2034,23304250000.0
59,2035,23502630000.0
59,2036,23704850000.0
59,2037,23906800000.0
59,2038,24126580000.0
59,2039,24345030000.0
59,2040,24563230000.0
60,1990,21404570000.0
60,1991,21160950000.0
60,1992,20490640000.0
60,1993,22030650000.0
60,1994,22100860000.0
60,1995,23334050000.0
60,1996,22487080000.0
60,1997,23444530000.0
60,1998,24092550000.0
60,1999,24017530000.0
60,2000,25707130000.0
60,2001,25292400000.0
60,2002,20557700000.0
60,2003,20728890000.0
60,2004,20391660000.0
60,2005,24211730000.0
60,2006,21827830000.0
60,2007,19401190000.0
60,2008,19073970000.0
60,2009,22302670000.0
60,2010,24825040000.0
60,2011,21561550000.0
60,2012,22228460000.0
60,2013,22159560000.0
60,2014,20836790000.0
60,2015,22916530000.0
60,2016,23169190000.0
60,2017,23319470000.0
60,2018,23566950000.0
60,2019,23810500000.0
60,2020,24127220000.0
60,2021,24416790000.0
60,2022,24707590000.0
60,2023,24955620000.0
60,2024,25189670000.0
60,2025,25458770000.0
60,2026,25632680000.0
60,2027,25796080000.0
60,2028,25955840000.0
60,2029,26104340000.0
60,2030,26241400000.0
60,2031,26397710000.0
60,2032,26567870000.0
60,2033,26775910000.0
60,2034,26996590000.0
60,2035,27219670000.0
60,2036,27447110000.0
60,2037,27673550000.0
60,2038,27921170000.0
60,2039,28167010000.0
60,2040,28412960000.0
61,1990,7231050000.0
61,1991,7992460000.0
61,1992,7658270000.0
61,1993,8159390000.0
61,1994,9099280000.0
61,1995,8921590000.0
61,1996,8701170000.0
61,1997,8772360000.0
61,1998,8820510000.0
61,1999,8512030000.0
61,2000,8769600000.0
61,2001,8921170000.0
61,2002,7512260000.0
61,2003,9018240000.0
61,2004,9484050000.0
61,2005,10087660000.0
61,2006,8368770000.0
61,2007,6904870000.0
61,2008,7432350000.0
61,2009,8621040000.0
61,2010,9407690000.0
61,2011,8191490000.0
61,2012,8444480000.0
61,2013,8443630000.0
61,2014,7952900000.0
61,2015,8745370000.0
61,2016,8856310000.0
61,2017,8908950000.0
61,2018,8995350000.0
61,2019,9091900000.0
61,2020,9212790000.0
61,2021,9328460000.0
61,2022,9433630000.0
61,2023,9523270000.0
61,2024,9613710000.0
61,2025,9720600000.0
61,2026,9789490000.0
61,2027,9848410000.0
61,2028,9905730000.0
61,2029,9957300000.0
61,2030,10002880000.0
61,2031,10058240000.0
61,2032,10117170000.0
