census division,year,value
60,2014,48453400000.0
60,2015,51711670000.0
60,2016,53132870000.0
60,2017,53497910000.0
60,2018,56124060000.0
60,2019,57752320000.0
60,2020,58868110000.0
60,2021,60350700000.0
60,2022,62335510000.0
60,2023,64191870000.0
60,2024,66291130000.0
60,2025,68274550000.0
60,2026,69805110000.0
60,2027,71689060000.0
60,2028,73595840000.0
60,2029,75301280000.0
60,2030,77305030000.0
60,2031,79551900000.0
60,2032,81638550000.0
60,2033,83979060000.0
60,2034,86426390000.0
60,2035,89004440000.0
60,2036,91534180000.0
60,2037,93595470000.0
60,2038,96127190000.0
60,2039,98436560000.0
60,2040,1.004022e+11
61,1990,14698680000.0
61,1991,13814190000.0
61,1992,14907430000.0
61,1993,15874180000.0
61,1994,17683890000.0
61,1995,18756030000.0
61,1996,18512560000.0
61,1997,18850510000.0
61,1998,22493300000.0
61,1999,22533160000.0
61,2000,23597710000.0
61,2001,21253450000.0
61,2002,20216800000.0
61,2003,20666690000.0
61,2004,20023500000.0
61,2005,21298000000.0
61,2006,22186300000.0
61,2007,22743250000.0
61,2008,21436060000.0
61,2009,16787240000.0
61,2010,18764760000.0
61,2011,20901940000.0
61,2012,22619980000.0
61,2013,23153480000.0
61,2014,24530180000.0
61,2015,26205570000.0
61,2016,26918450000.0
61,2017,27133210000.0
61,2018,28452430000.0
61,2019,29311400000.0
61,2020,29933960000.0
61,2021,30720840000.0
61,2022,31761210000.0
61,2023,32747500000.0
61,2024,33873440000.0
61,2025,34939640000.0
61,2026,35767070000.0
61,2027,36774880000.0
61,2028,37793290000.0
61,2029,38708720000.0
61,2030,39781510000.0
61,2031,40977620000.0
61,2032,42096630000.0
61,2033,43361100000.0
61,2034,44681750000.0
61,2035,46082450000.0
61,2036,47469330000.0
61,2037,48617980000.0
61,2038,50016960000.0
61,2039,51305660000.0
61,2040,52435270000.0
62,1990,19795150000.0
62,1991,19816850000.0
62,1992,19618670000.0
62,1993,21072650000.0
62,1994,23780100000.0
62,1995,26573820000.0
62,1996,28013480000.0
62,1997,30925150000.0
62,1998,29643120000.0
62,1999,30801810000.0
62,2000,33664290000.0
62,2001,30923230000.0
62,2002,28345690000.0
62,2003,27858180000.0
62,2004,34969810000.0
62,2005,37970630000.0
62,2006,43555080000.0
62,2007,51753060000.0
62,2008,49782990000.0
62,2009,38965680000.0
62,2010,43257420000.0
62,2011,47665330000.0
62,2012,51025460000.0
62,2013,51818310000.0
62,2014,54505260000.0
62,2015,57814750000.0
62,2016,59112230000.0
62,2017,59237740000.0
62,2018,61883400000.0
62,2019,63427550000.0
62,2020,64421960000.0
62,2021,65834410000.0
62,2022,67796630000.0
62,2023,69622520000.0
62,2024,71734080000.0
62,2025,73713970000.0
62,2026,75217290000.0
62,2027,77113800000.0
62,2028,79039480000.0
62,2029,80764800000.0
62,2030,82812070000.0
62,2031,85128970000.0
62,2032,87280490000.0
62,2033,89710660000.0
62,2034,92247210000.0
62,2035,94942970000.0
62,2036,97590670000.0
62,2037,99748540000.0
62,2038,1.024118e+11
62,2039,1.048435e+11
62,2040,1.069375e+11
63,1990,4314730000.0
63,1991,4226020000.0
63,1992,4280990000.0
63,1993,4845240000.0
63,1994,5643290000.0
63,1995,6827530000.0
63,1996,7822060000.0
63,1997,8870650000.0
63,1998,6542700000.0
63,1999,6587900000.0
63,2000,7258590000.0
63,2001,7035270000.0
63,2002,6844220000.0
63,2003,7154750000.0
63,2004,6285800000.0
63,2005,6615000000.0
63,2006,6937810000.0
63,2007,8300590000.0
63,2008,8459610000.0
63,2009,6222710000.0
63,2010,6863500000.0
63,2011,7627130000.0
63,2012,8269360000.0
63,2013,8351350000.0
63,2014,8776730000.0
63,2015,9490850000.0
63,2016,9835990000.0
63,2017,10036070000.0
63,2018,10587360000.0
63,2019,11019030000.0
63,2020,11393010000.0
63,2021,11782400000.0
63,2022,12265670000.0
63,2023,12750030000.0
63,2024,13302190000.0
63,2025,13835530000.0
63,2026,14252270000.0
63,2027,14732780000.0
63,2028,15209690000.0
63,2029,15634530000.0
63,2030,16131060000.0
63,2031,16665040000.0
63,2032,17173290000.0
63,2033,17766510000.0
63,2034,18395370000.0
63,2035,19066510000.0
63,2036,19750230000.0
63,2037,20338110000.0
63,2038,21043180000.0
63,2039,21704130000.0
63,2040,22318500000.0
64,1990,20211950000.0
64,1991,19337220000.0
64,1992,18450690000.0
64,1993,19774290000.0
64,1994,21366700000.0
64,1995,25796710000.0
64,1996,29317910000.0
64,1997,32836700000.0
64,1998,23881320000.0
64,1999,26318150000.0
64,2000,32684080000.0
64,2001,25468870000.0
64,2002,23340960000.0
64,2003,22932250000.0
64,2004,23309780000.0
64,2005,24010020000.0
64,2006,27477160000.0
64,2007,30294510000.0
64,2008,29248820000.0
64,2009,22646370000.0
64,2010,25219360000.0
64,2011,27834740000.0
64,2012,29932000000.0
64,2013,30464840000.0
64,2014,32109920000.0
64,2015,34194910000.0
64,2016,35012760000.0
64,2017,35159440000.0
64,2018,36769370000.0
64,2019,37758250000.0
64,2020,38444000000.0
64,2021,39351320000.0
64,2022,40585340000.0
64,2023,41753520000.0
64,2024,43110890000.0
64,2025,44389710000.0
64,2026,45366880000.0
64,2027,46575410000.0
64,2028,47795760000.0
64,2029,48887780000.0
64,2030,50176930000.0
64,2031,51623590000.0
64,2032,52973920000.0
64,2033,54513440000.0
64,2034,56126110000.0
64,2035,57841400000.0
64,2036,59539140000.0
64,2037,60940220000.0
64,2038,62656700000.0
64,2039,64231150000.0
64,2040,65605920000.0
