census region,housing types,technology,vintage,2009,2010,2011,2012,2013,2014,2015,2016
67,29,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2009,4427271.17884,4427271.17884,4427271.17884,4427271.17884,4427271.17884,4427271.17884,4427271.17884,4427271.17884
67,29,31,2010,0.0,221848.147808,221848.147808,221848.147808,221848.147808,221848.147808,221848.147808,221848.147808
67,29,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2014,0.0,0.0,0.0,0.0,0.0,4258505.92685,4258505.92685,4258505.92685
67,29,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,217812.52706,217812.52706
67,29,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2011,0.0,0.0,3144550.24249,3144550.24249,3144550.24249,3144550.24249,3144550.24249,3144550.24249
67,29,33,2012,0.0,0.0,0.0,162242.10913,162242.10913,162242.10913,162242.10913,162242.10913
67,29,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089518.64872
67,29,35,2009,84891.9034659,84891.9034659,84891.9034659,84891.9034659,84891.9034659,84891.9034659,84891.9034659,84891.9034659
67,29,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2013,0.0,0.0,0.0,0.0,1592842.31883,1592842.31883,1592842.31883,1592842.31883
67,29,35,2014,0.0,0.0,0.0,0.0,0.0,84269.3117351,84269.3117351,84269.3117351
67,29,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2010,0.0,18137482.3419,18137482.3419,18137482.3419,18137482.3419,18137482.3419,18137482.3419,18137482.3419
67,29,38,2011,0.0,0.0,966921.446273,966921.446273,966921.446273,966921.446273,966921.446273,966921.446273
67,29,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,17330304.9789,17330304.9789
67,29,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955078.419855
67,30,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2012,0.0,0.0,0.0,628769.430784,628769.430784,628769.430784,628769.430784,628769.430784
67,30,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2009,1008719.22245,1008719.22245,1008719.22245,1008719.22245,1008719.22245,1008719.22245,1008719.22245,1008719.22245
67,30,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2014,0.0,0.0,0.0,0.0,0.0,958906.833485,958906.833485,958906.833485
67,30,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2011,0.0,0.0,704235.565317,704235.565317,704235.565317,704235.565317,704235.565317,704235.565317
67,30,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687522.16593
67,30,35,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2013,0.0,0.0,0.0,0.0,351841.972056,351841.972056,351841.972056,351841.972056
67,30,35,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2010,0.0,4003822.64325,4003822.64325,4003822.64325,4003822.64325,4003822.64325,4003822.64325,4003822.64325
67,30,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,3782284.24062,3782284.24062
67,30,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2012,0.0,0.0,0.0,17218175.6433,17218175.6433,17218175.6433,17218175.6433,17218175.6433
68,28,29,2013,0.0,0.0,0.0,0.0,85719.365608,85719.365608,85719.365608,85719.365608
68,28,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2009,42344470.9561,42344470.9561,42344470.9561,42344470.9561,42344470.9561,42344470.9561,42344470.9561,42344470.9561
68,28,31,2010,0.0,147075.260316,147075.260316,147075.260316,147075.260316,147075.260316,147075.260316,147075.260316
68,28,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2014,0.0,0.0,0.0,0.0,0.0,40847798.5358,40847798.5358,40847798.5358
68,28,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,144552.465392,144552.465392
68,28,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2011,0.0,0.0,30434101.945,30434101.945,30434101.945,30434101.945,30434101.945,30434101.945
68,28,33,2012,0.0,0.0,0.0,108104.344578,108104.344578,108104.344578,108104.344578,108104.344578
68,28,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30469664.9759
68,28,35,2009,57043.5889514,57043.5889514,57043.5889514,57043.5889514,57043.5889514,57043.5889514,57043.5889514,57043.5889514
68,28,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2013,0.0,0.0,0.0,0.0,16119736.3761,16119736.3761,16119736.3761,16119736.3761
68,28,35,2014,0.0,0.0,0.0,0.0,0.0,57269.2809391,57269.2809391,57269.2809391
68,28,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2010,0.0,188197753.859,188197753.859,188197753.859,188197753.859,188197753.859,188197753.859,188197753.859
68,28,38,2011,0.0,0.0,664298.351754,664298.351754,664298.351754,664298.351754,664298.351754,664298.351754
68,28,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,185394597.682,185394597.682
68,28,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663852.686297
68,29,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2012,0.0,0.0,0.0,3647586.33587,3647586.33587,3647586.33587,3647586.33587,3647586.33587
68,29,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2009,12058701.9398,12058701.9398,12058701.9398,12058701.9398,12058701.9398,12058701.9398,12058701.9398,12058701.9398
68,29,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2014,0.0,0.0,0.0,0.0,0.0,11513844.0677,11513844.0677,11513844.0677
68,29,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2011,0.0,0.0,8575393.45267,8575393.45267,8575393.45267,8575393.45267,8575393.45267,8575393.45267
68,29,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612316.58966
68,29,35,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2013,0.0,0.0,0.0,0.0,4580837.3819,4580837.3819,4580837.3819,4580837.3819
68,29,35,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,38,2010,0.0,54113872.9985,54113872.9985,54113872.9985,54113872.9985,54113872.9985,54113872.9985,54113872.9985
