census region,housing types,technology,vintage,value
66,30,35,2011,689.89870747
66,30,35,2012,6444.17686561
66,30,35,2013,26748.5356015
66,30,35,2014,0.0
66,30,35,2015,8122.72181156
66,30,35,2016,679.325457569
66,30,38,2009,6345.41469709
66,30,38,2010,26801.1164596
66,30,38,2011,0.0
66,30,38,2012,7969.60955722
66,30,38,2013,666.520260659
66,30,38,2014,6225.80445172
66,30,38,2015,26889.343945
66,30,38,2016,0.0
67,28,29,2009,1379300.63666
67,28,29,2010,1521.64930746
67,28,29,2011,102455.031329
67,28,29,2012,374058.610802
67,28,29,2013,0.0
67,28,29,2014,1379127.19859
67,28,29,2015,1521.45796996
67,28,29,2016,102442.148275
67,28,31,2009,374060.281291
67,28,31,2010,0.0
67,28,31,2011,1378179.43554
67,28,31,2012,1520.41239444
67,28,31,2013,102371.748037
67,28,31,2014,374089.319607
67,28,31,2015,0.0
67,28,31,2016,1376104.60773
67,28,33,2009,1518.12343712
67,28,33,2010,102217.628956
67,28,33,2011,374229.206484
67,28,33,2012,0.0
67,28,33,2013,1372627.78144
67,28,33,2014,1514.28779013
67,28,33,2015,101959.368836
67,28,33,2016,374634.801377
67,28,35,2009,0.0
67,28,35,2010,1367598.16387
67,28,35,2011,1508.73909837
67,28,35,2012,101585.766728
67,28,35,2013,375534.703639
67,28,35,2014,0.0
67,28,35,2015,1361034.54719
67,28,35,2016,1501.49809339
67,28,38,2009,101098.218521
67,28,38,2010,377226.040165
67,28,38,2011,0.0
67,28,38,2012,1353151.12626
67,28,38,2013,1492.80107573
67,28,38,2014,100512.634699
67,28,38,2015,380057.82696
67,28,38,2016,0.0
67,29,29,2009,368492.572195
67,29,29,2010,0.0
67,29,29,2011,12067.1155416
67,29,29,2012,137378.704903
67,29,29,2013,2173.75767849
67,29,29,2014,368430.934062
67,29,29,2015,0.0
67,29,29,2016,12065.0970627
67,29,31,2009,137379.245805
67,29,31,2010,2173.75934298
67,29,31,2011,368088.411776
67,29,31,2012,0.0
67,29,31,2013,12053.8804024
67,29,31,2014,137388.657984
67,29,31,2015,2173.7965118
67,29,31,2016,367319.352913
67,29,33,2009,0.0
67,29,33,2010,12028.6958455
67,29,33,2011,137434.116059
67,29,33,2012,2174.0042426
67,29,33,2013,366013.337259
67,29,33,2014,0.0
67,29,33,2015,11985.9274344
67,29,33,2016,137566.176874
67,29,35,2009,2174.6739022
67,29,35,2010,364110.176243
67,29,35,2011,0.0
67,29,35,2012,11923.6041595
67,29,35,2013,137859.523541
67,29,35,2014,2176.29246448
67,29,35,2015,361615.589551
67,29,35,2016,0.0
67,29,38,2009,11841.9133247
67,29,38,2010,138411.212436
67,29,38,2011,2179.57327012
67,29,38,2012,358609.66991
67,29,38,2013,0.0
67,29,38,2014,11743.477746
67,29,38,2015,139335.171279
67,29,38,2016,2185.47908078
67,30,29,2009,43795.6113257
67,30,29,2010,0.0
67,30,29,2011,9513.4177343
67,30,29,2012,40319.1115148
67,30,29,2013,0.0
67,30,29,2014,43784.7981478
67,30,29,2015,0.0
67,30,29,2016,9511.06886245
67,30,31,2009,40319.2293999
67,30,31,2010,0.0
67,30,31,2011,43723.7351138
67,30,31,2012,0.0
67,30,31,2013,9497.80456191
67,30,31,2014,40321.2868714
67,30,31,2015,0.0
67,30,31,2016,43583.4097587
67,30,33,2009,0.0
67,30,33,2010,9467.32265561
67,30,33,2011,40331.2985515
67,30,33,2012,0.0
67,30,33,2013,43342.3376713
67,30,33,2014,0.0
67,30,33,2015,9414.95623344
67,30,33,2016,40360.549808
67,30,35,2009,0.0
67,30,35,2010,42988.9901465
67,30,35,2011,0.0
67,30,35,2012,9338.20099457
67,30,35,2013,40425.7519309
67,30,35,2014,0.0
67,30,35,2015,42524.511933
67,30,35,2016,0.0
67,30,38,2009,9237.30560482
67,30,38,2010,40548.6306941
67,30,38,2011,0.0
67,30,38,2012,41964.1208485
67,30,38,2013,0.0
67,30,38,2014,9115.5757255
67,30,38,2015,40754.6740508
67,30,38,2016,0.0
68,28,29,2009,1195809.80143
68,28,29,2010,7166.68578948
68,28,29,2011,100758.28753
68,28,29,2012,1275874.06673
68,28,29,2013,1420.77298137
68,28,29,2014,1195477.5673
68,28,29,2015,7164.69465542
68,28,29,2016,100730.293662
68,28,31,2009,1275877.29485
68,28,31,2010,1420.77389644
68,28,31,2011,1193739.34928
68,28,31,2012,7154.27722753
68,28,31,2013,100583.832351
68,28,31,2014,1275935.70612
68,28,31,2015,1420.79453137
68,28,31,2016,1190235.75652
68,28,33,2009,7133.27961702
68,28,33,2010,100288.621519
68,28,33,2011,1276245.55519
68,28,33,2012,1420.9132069
68,28,33,2013,1184784.7092
68,28,33,2014,7100.61058946
68,28,33,2015,99829.319218
68,28,33,2016,1277214.96391
68,28,35,2009,1421.30610278
68,28,35,2010,1177397.01228
68,28,35,2011,7056.33490075
68,28,35,2012,99206.8358688
68,28,35,2013,1279481.26582
68,28,35,2014,1422.27501558
68,28,35,2015,1168344.12347
68,28,35,2016,7002.07944182
68,28,38,2009,98444.0443508
68,28,38,2010,1283904.79095
68,28,38,2011,1424.26900483
68,28,38,2012,1158166.18422
68,28,38,2013,6941.08136964
68,28,38,2014,97586.456691
68,28,38,2015,1291532.89287
68,28,38,2016,1427.90128862
68,29,29,2009,208794.440826
68,29,29,2010,0.0
68,29,29,2011,1460.64151805
68,29,29,2012,473391.095834
68,29,29,2013,0.0
68,29,29,2014,208718.62174
68,29,29,2015,0.0
68,29,29,2016,1460.11111836
68,29,31,2009,473391.779653
68,29,31,2010,0.0
68,29,31,2011,208311.191362
68,29,31,2012,0.0
68,29,31,2013,1457.26090012
68,29,31,2014,473404.587348
68,29,31,2015,0.0
68,29,31,2016,207449.760562
68,29,33,2009,0.0
68,29,33,2010,1451.23467841
68,29,33,2011,473477.683205
68,29,33,2012,0.0
68,29,33,2013,206060.281353
