census region,housing types,technology,vintage,2009,2010,2011,2012,2013,2014,2015,2016
66,28,29,2008,0.45935636547,0.404053737843,0.349996437483,0.297526687179,0.247451422585,0.200683682189,0.158078725406,0.120601069238
66,28,29,2009,0.0501900478765,0.0499427506867,0.0493621029076,0.0481499697102,0.0461123089581,0.0431434679338,0.0392325609291,0.0345462101095
66,28,29,2010,0.0,0.0517250868297,0.0515259884038,0.0509504236027,0.0497171654558,0.0476207898017,0.0445309419377,0.0404954324531
66,28,29,2011,0.0,0.0,0.0510339529447,0.0508609636863,0.0503109187403,0.049100983632,0.0470053760535,0.0439567294893
66,28,29,2012,0.0,0.0,0.0,0.050658028073,0.0505044739609,0.0499662663475,0.0487384763288,0.0466596890519
66,28,29,2013,0.0,0.0,0.0,0.0,0.0503226858926,0.0501781641276,0.0496168192223,0.0483990148795
66,28,29,2014,0.0,0.0,0.0,0.0,0.0,0.0500694128073,0.0498988524778,0.0493420584284
66,28,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.050124788752,0.0499554837028
66,28,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498831269483
66,28,31,2008,0.183508372232,0.161415513748,0.139820151319,0.1188589996,0.0988544214873,0.0801711669202,0.0631509036652,0.0481789468242
66,28,31,2009,0.0200504329109,0.0199516401039,0.019719676999,0.01923544165,0.0184214161223,0.0172353931895,0.0156730241176,0.013800872831
66,28,31,2010,0.0,0.0206636659491,0.0205841280766,0.0203541955716,0.019861521012,0.0190240394557,0.0177896754747,0.0161775289316
66,28,31,2011,0.0,0.0,0.0203875647263,0.0203184572106,0.020098719638,0.019615362404,0.0187781876864,0.0175602832214
66,28,31,2012,0.0,0.0,0.0,0.0202373864192,0.0201760430543,0.0199610343803,0.0194705442843,0.0186400891125
66,28,31,2013,0.0,0.0,0.0,0.0,0.0201034205002,0.0200456854695,0.0198214336738,0.0193349327576
66,28,31,2014,0.0,0.0,0.0,0.0,0.0,0.0200022403814,0.0199341031991,0.0197116694258
66,28,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0200243625294,0.0199567268192
66,28,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199278210039
66,28,33,2008,0.0369740328245,0.0325226714788,0.0281715477148,0.023948207372,0.0199176014722,0.0161532213557,0.0127239076703,0.00970729531118
66,28,33,2009,0.00403984491594,0.00401993972881,0.0039732028342,0.00387563707481,0.00371162381365,0.00347265896253,0.00315786632041,0.00278065746459
66,28,33,2010,0.0,0.00416340166819,0.00414737604563,0.00410104828477,0.004001782158,0.00383304287828,0.003584338071,0.00325951605619
66,28,33,2011,0.0,0.0,0.00410777164133,0.00409384757061,0.00404957392727,0.00395218509417,0.00378350763759,0.0035381191623
66,28,33,2012,0.0,0.0,0.0,0.00407751308917,0.00406515337194,0.00402183252682,0.00392300653492,0.00375568296048
66,28,33,2013,0.0,0.0,0.0,0.0,0.00405052107661,0.00403888838164,0.00399370519378,0.00389568295847
66,28,33,2014,0.0,0.0,0.0,0.0,0.0,0.00403013488394,0.00401640632003,0.00397158943491
66,28,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.00403459214665,0.00402096462145
66,28,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401514055713
