intersection_id,geography_map_key_id,value,id
106,94,144672907.026,14521
107,94,50316002.0457,14522
108,94,3403814302.52,14523
109,94,349891472.868,14524
110,94,158298015.553,14525
111,94,512711238.811,14526
112,94,431442448.863,14527
113,94,2610271.90332,14528
114,94,867517.276649,14529
115,94,1896041784.36,14530
116,94,5860644570.43,14531
117,94,22700035.4057,14532
118,94,33094000000.0,14533
119,94,5480391029.69,14534
120,94,6023994971.82,14535
121,94,2883979331.48,14536
122,94,1633834135.99,14537
123,94,1.07140621432e+11,14538
124,94,3859351561.49,14539
125,94,37539772582.5,14540
126,94,7061188347.38,14541
127,94,1100041244.81,14542
128,94,539017401.225,14543
129,94,75228317855.0,14544
130,94,9728147950.41,14545
131,94,17942545498.2,14546
132,94,1186213717.54,14547
133,94,9172455344.63,14548
134,94,17263240.144,14549
135,94,146610419.754,14550
136,94,28373663877.0,14551
137,94,3446171.48681,14552
138,94,217355429.568,14553
139,94,10462569.7842,14554
140,94,14731311693.4,14555
141,94,37595009.2855,14556
142,94,10072177487.7,14557
143,94,3654147716.77,14558
144,94,23482319.334,14559
145,94,20989002163.7,14560
146,94,2678948254.4,14561
147,94,43344005271.1,14562
148,94,11245471.747,14563
149,94,158734584.721,14564
150,94,21908013.0884,14565
151,94,1269314.5586,14566
152,94,3.28045795607e+11,14567
153,94,111593941.669,14568
154,94,15064497499.9,14569
155,94,23673669184.5,14570
1,95,61450897661.1,14571
2,95,1.32513390493e+12,14572
3,95,1.14866970068e+14,14573
4,95,5355028787.36,14574
5,95,2.74757807719e+13,14575
6,95,1.41849561187e+13,14576
7,95,3236646615.7,14577
8,95,9.79976222156e+12,14578
9,95,4.89380968294e+12,14579
10,95,1713365045.17,14580
11,95,1.13912994956e+13,14581
12,95,8.99592031974e+11,14582
13,95,379995103.506,14583
14,95,5.86661782396e+12,14584
15,95,4.9430218906e+11,14585
16,95,1.59856678288e+13,14586
17,95,527189244.669,14587
18,95,2.81935335072e+12,14588
19,95,1.60572240353e+13,14589
20,95,1.68065640898e+13,14590
21,95,5.43702229925e+12,14591
22,95,1.68497770075e+12,14592
23,95,942785484.046,14593
24,95,3.03926368754e+12,14594
25,95,3.56728765943e+12,14595
26,95,1.42351180236e+13,14596
27,95,0.0,14597
28,95,3729610479.15,14598
29,95,1.50508695798e+12,14599
30,95,6.22123995021e+11,14600
31,95,1.56933180412e+13,14601
32,95,6.80923929033e+11,14602
33,95,1.08752942024e+12,14603
34,95,1.34698273009e+12,14604
35,95,2.61555486599e+13,14605
36,95,2.3974726437e+14,14606
37,95,1.01416781355e+11,14607
38,95,4466624544.35,14608
39,95,6.23647057976e+12,14609
40,95,4.37960310078e+12,14610
41,95,2.18535338245e+11,14611
42,95,1.13494958835e+11,14612
43,95,1123939847.48,14613
44,95,7.85560228061e+12,14614
45,95,2.34250403991e+12,14615
46,95,7959166758.76,14616
47,95,99127159465.4,14617
48,95,1397719388.75,14618
49,95,3.24734267105e+11,14619
50,95,3.76969424845e+11,14620
51,95,17924325266.3,14621
52,95,0.0,14622
53,95,2907121472.06,14623
54,95,4.3799119916e+11,14624
55,95,6.37753337546e+12,14625
56,95,1.8827408136e+12,14626
57,95,404050921.734,14627
58,95,4.98378474127e+14,14628
59,95,5.55260201164e+11,14629
60,95,834484634.756,14630
61,95,834484634.756,14631
62,95,4.32016761606e+12,14632
63,95,5123181219.91,14633
64,95,5.32997887849e+13,14634
65,95,3.20489428316e+11,14635
66,95,1.9929764705e+13,14636
67,95,8.12370791935e+12,14637
68,95,7.38685798686e+12,14638
69,95,5.1646254045e+12,14639
70,95,1.23618323839e+13,14640
71,95,2.30547809783e+14,14641
72,95,4.1825568092e+12,14642
73,95,2014066625.31,14643
74,95,6.89514179216e+11,14644
75,95,1.63542298719e+13,14645
76,95,1.95269404533e+11,14646
77,95,1.3334443195e+13,14647
78,95,2.12897754656e+13,14648
79,95,2.03234927515e+13,14649
80,95,7.96032737437e+12,14650
81,95,6527327200.35,14651
82,95,4.38796424624e+12,14652
83,95,1.632e+12,14653
84,95,6556805001.28,14654
85,95,1.11474160165e+14,14655
86,95,1.50485173242e+13,14656
87,95,5.01786898839e+11,14657
88,95,2.35645834435e+13,14658
89,95,1.52207767562e+14,14659
90,95,66205747317.8,14660
91,95,3.83216041732e+13,14661
92,95,1.33114967826e+11,14662
93,95,6473293231.4,14663
94,95,4.1253407968e+13,14664
95,95,7.59664383775e+13,14665
96,95,6213101160.86,14666
97,95,722788249.618,14667
98,95,3.32344673939e+13,14668
99,95,13719705838.2,14669
100,95,3.41681944355e+14,14670
101,95,14602026500.6,14671
102,95,0.0,14672
103,95,5.64021095402e+12,14673
104,95,1.63678784942e+13,14674
105,95,8.85860213969e+11,14675
106,95,30244217749.5,14676
107,95,1.4686963052e+11,14677
108,95,1.13457926217e+13,14678
109,95,3.32396899225e+11,14679
110,95,1.25470276864e+11,14680
111,95,2.50448447342e+11,14681
112,95,3.6123426698e+11,14682
113,95,4755146490.55,14683
114,95,2532235008.96,14684
115,95,3.9637207662e+11,14685
116,95,1.20124893153e+13,14686
117,95,66260149401.2,14687
118,95,4.15358804523e+13,14688
119,95,4.34387113076e+12,14689
120,95,2.9425923859e+12,14690
121,95,2.41467236833e+12,14691
122,95,5.44599136077e+12,14692
123,95,2.23980035448e+13,14693
124,95,1.28642160175e+13,14694
125,95,1.57926128106e+13,14695
126,95,2.42084170026e+12,14696
127,95,2.58685914538e+12,14697
128,95,1.5733620189e+12,14698
129,95,4.19066200049e+13,14699
130,95,1.17318453807e+13,14700
131,95,7.39589091481e+12,14701
132,95,4.29828029416e+12,14702
133,95,3.85876167635e+12,14703
134,95,5918489858.38,14704
135,95,4.27947716515e+11,14705
136,95,5.93158239708e+12,14706
137,95,1449770422.84,14707
138,95,4.45510684693e+11,14708
139,95,3586963550.54,14709
140,95,1.93858020379e+13,14710
141,95,15751870616.4,14711
142,95,4.22012494816e+12,14712
143,95,4.80870853383e+12,14713
144,95,10645780733.8,14714
145,95,6.12657378852e+13,14715
146,95,2.01957696661e+12,14716
147,95,5.50831817684e+13,14717
148,95,13561690924.2,14718
149,95,76086386113.6,14719
150,95,26703508312.2,14720
151,95,575447607.231,14721
152,95,3.99852492074e+14,14722
153,95,1.36020995465e+11,14723
154,95,1.83619999032e+13,14724
155,95,3.00853835417e+13,14725
1,96,28357.0396837,14726
2,96,477777.22758,14727
3,96,72611974.6812,14728
4,96,2767.9096892,14729
5,96,26451621.4154,14730
6,96,6627625.23076,14731
7,96,7325.88795106,14732
8,96,10900078.375,14733
9,96,3471500.4202,14734
10,96,4151.14844601,14735
11,96,21463390.9978,14736
12,96,2023016.36277,14737
13,96,690.264889813,14738
14,96,16799201.8307,14739
15,96,737421.346628,14740
16,96,18782786.9525,14741
17,96,3807.00739616,14742
18,96,7056565.62768,14743
19,96,11750878.8854,14744
20,96,32026971.0737,14745
21,96,2680432.63761,14746
22,96,693085.898432,14747
23,96,6318.68244341,14748
24,96,1821625.20943,14749
25,96,10386057.9325,14750
26,96,40377744.7422,14751
27,96,3654.83289594,14752
28,96,42936.181764,14753
29,96,10666651.4102,14754
30,96,3787784.76513,14755
31,96,3680838.31027,14756
32,96,405098.551475,14757
33,96,2283655.8376,14758
34,96,6723204.39952,14759
35,96,23334080.4571,14760
36,96,39810719.6711,14761
37,96,514113.992771,14762
38,96,20453.4924476,14763
39,96,8836151.54813,14764
40,96,7958962.40573,14765
41,96,1129834.81451,14766
42,96,120502.004979,14767
43,96,1572.21488737,14768
44,96,18790521.2468,14769
45,96,3666615.25041,14770
46,96,10165.1991284,14771
47,96,143078.586035,14772
48,96,1118.20575804,14773
49,96,507503.376364,14774
50,96,874561.22112,14775
51,96,19575.0860965,14776
52,96,10232.7767547,14777
53,96,10423.7247542,14778
54,96,1115466.1087,14779
55,96,32662594.8988,14780
56,96,2793107.58446,14781
57,96,2517.57944604,14782
58,96,227078420.345,14783
59,96,1500034.58824,14784
60,96,977.311964794,14785
61,96,977.311964794,14786
62,96,5901162.76292,14787
63,96,35491.3825495,14788
64,96,7336385.47628,14789
65,96,833308.095989,14790
66,96,33382932.5422,14791
67,96,3496372.4258,14792
68,96,2484254.86255,14793
69,96,2395406.61966,14794
70,96,17405201.9912,14795
71,96,25896390.5643,14796
72,96,4319098.72561,14797
73,96,2024.84023513,14798
74,96,626352.219557,14799
75,96,6869352.0077,14800
76,96,83977.99785,14801
77,96,21524691.2521,14802
78,96,9831774.62784,14803
79,96,39184447.6657,14804
80,96,8978652.98486,14805
81,96,2627.89243058,14806
82,96,5410294.26934,14807
83,96,4951723.98979,14808
84,96,5844.43760973,14809
85,96,39832191.2867,14810
86,96,6477044.25196,14811
87,96,2417128.9925,14812
88,96,35571584.0217,14813
89,96,50001825.3568,14814
90,96,20310.5156771,14815
91,96,52283994.7613,14816
92,96,231298.630555,14817
93,96,4726.96220558,14818
94,96,71190268.6482,14819
95,96,34084521.4894,14820
96,96,37161.4110978,14821
97,96,5229.97892841,14822
98,96,47436484.5646,14823
99,96,46566.6244209,14824
100,96,126974554.686,14825
101,96,13229.5163037,14826
102,96,0.0,14827
103,96,2033807.64888,14828
104,96,4993660.1101,14829
105,96,954057.127473,14830
106,96,127630.4359,14831
107,96,104701.737751,14832
108,96,16511856.1089,14833
109,96,404061.530441,14834
110,96,252492.305998,14835
111,96,533450.300496,14836
112,96,705403.586927,14837
113,96,18017.2748792,14838
114,96,2762.03465795,14839
115,96,1041561.87217,14840
116,96,21306559.8681,14841
117,96,79028.4995759,14842
118,96,39645801.3764,14843
119,96,12665793.3309,14844
120,96,6484548.11714,14845
121,96,4766077.68123,14846
122,96,6871901.44697,14847
123,96,54985223.0725,14848
124,96,18010038.5735,14849
125,96,44595808.0263,14850
126,96,4168252.90821,14851
127,96,3869972.04958,14852
128,96,1472051.18809,14853
129,96,78469104.4452,14854
130,96,16320724.3799,14855
131,96,7797141.08545,14856
132,96,13336170.2743,14857
133,96,9884761.1494,14858
134,96,9985.98079029,14859
135,96,287057.630113,14860
136,96,17117321.6842,14861
137,96,4791.57863086,14862
138,96,711076.270297,14863
139,96,4336.89479669,14864
140,96,38863940.6271,14865
141,96,83788.068624,14866
142,96,20901192.483,14867
143,96,8635641.22672,14868
144,96,14032.0248364,14869
145,96,63298684.4744,14870
146,96,1860455.27265,14871
147,96,34085357.745,14872
148,96,26342.3631172,14873
149,96,361559.06248,14874
150,96,5850.67809191,14875
151,96,1488.35913336,14876
152,96,143117715.37,14877
153,96,81380.0968122,14878
154,96,7937521.60025,14879
155,96,16338013.8619,14880
1,97,8181.07925889,14881
2,97,137839.965332,14882
3,97,20948742.4159,14883
4,97,798.549101082,14884
5,97,7631361.16248,14885
6,97,1912087.01317,14886
7,97,2113.53761316,14887
8,97,3144700.79064,14888
9,97,1001536.84594,14889
10,97,1197.61705845,14890
11,97,6192243.79117,14891
12,97,583645.450669,14892
13,97,199.143205221,14893
14,97,4846613.15836,14894
15,97,212747.964923,14895
16,97,5418882.59406,14896
17,97,1098.33147587,14897
18,97,2035837.4266,14898
19,97,3390158.93744,14899
20,97,9239863.95261,14900
21,97,773311.74555,14901
22,97,199957.0735,14902
23,97,1822.95622032,14903
24,97,525543.582285,14904
25,97,2996404.56413,14905
26,97,11649083.7448,14906
27,97,1054.42873915,14907
28,97,12387.1994398,14908
29,97,3077356.50785,14909
30,97,1092785.69712,14910
31,97,1061931.36841,14911
32,97,116871.979383,14912
33,97,658840.612976,14913
34,97,1939661.85045,14914
35,97,6731942.53638,14915
36,97,11485495.5459,14916
37,97,148323.216029,14917
38,97,5900.8854486,14918
39,97,2549252.56533,14919
40,97,2296181.22999,14920
41,97,325960.264897,14921
42,97,34765.1399645,14922
43,97,453.588059582,14923
44,97,5421113.95796,14924
45,97,1057827.97887,14925
46,97,2932.68622815,14926
47,97,41278.5419655,14927
48,97,322.605252041,14928
49,97,146416.036106,14929
50,97,252313.173256,14930
51,97,5647.46294541,14931
52,97,2952.18254806,14932
53,97,3007.27153954,14933
54,97,321814.856121,14934
55,97,9423243.06941,14935
56,97,805818.759008,14936
57,97,726.328178764,14937
58,97,65512711.325,14938
59,97,432763.856677,14939
60,97,281.957028442,14940
61,97,281.957028442,14941
62,97,1702500.7131,14942
63,97,10239.3556197,14943
64,97,2116566.17632,14944
65,97,240411.540006,14945
66,97,9631062.34178,14946
67,97,1008712.48385,14947
68,97,716713.950273,14948
69,97,691081.002505,14949
70,97,5021445.77131,14950
71,97,7471175.62652,14951
72,97,1246071.1483,14952
73,97,584.171642559,14953
74,97,180704.234622,14954
75,97,1981825.81324,14955
76,97,24227.8694842,14956
77,97,6209929.07302,14957
78,97,2836492.39776,14958
79,97,11304814.4533,14959
80,97,2590364.59823,14960
81,97,758.15375999,14961
82,97,1560883.88369,14962
83,97,1428585.17252,14963
84,97,1686.13535976,14964
85,97,11491690.1625,14965
86,97,1868644.01149,14966
87,97,697347.963228,14967
88,97,10262493.9518,14968
89,97,14425655.8828,14969
90,97,5859.63628068,14970
91,97,15084067.656,14971
92,97,66730.2528807,14972
93,97,1363.74081671,14973
94,97,20538576.5499,14974
95,97,9833472.56682,14975
96,97,10721.1631734,14976
97,97,1508.86244167,14977
98,97,13685548.4322,14978
99,97,13434.591532,14979
100,97,36632487.2885,14980
101,97,3816.74965528,14981
102,97,0.0,14982
103,97,586758.76461,14983
104,97,1440683.85164,14984
105,97,275247.947755,14985
106,97,36821.7107142,14986
107,97,30206.7220218,14987
108,97,4763713.17477,14988
109,97,116572.796134,14989
110,97,72844.683037,14990
111,97,153901.790798,14991
112,97,203510.758476,14992
113,97,5198.03038186,14993
114,97,796.85413938,14994
115,97,300493.292822,14995
116,97,6146997.60481,14996
117,97,22799.9264364,14997
118,97,11437916.1915,14998
119,97,3654114.12024,14999
120,97,1870808.896,15000
121,97,1375025.73256,15001
122,97,1982561.33306,15002
123,97,15863379.0072,15003
124,97,5195942.68896,15004
125,97,12866005.907,15005
126,97,1202551.74001,15006
127,97,1116496.94116,15007
128,97,424690.573389,15008
129,97,22638539.495,15009
130,97,4708571.17681,15010
131,97,2249495.36074,15011
132,97,3847519.60153,15012
133,97,2851779.14622,15013
134,97,2880.98127429,15014
135,97,82816.8684045,15015
136,97,4938391.5585,15016
137,97,1382.38282245,15017
138,97,205147.342293,15018
139,97,1251.20536082,15019
140,97,11212347.3441,15020
141,97,24173.0744114,15021
142,97,6030048.06623,15022
143,97,2491404.81923,15023
144,97,4048.27544164,15024
145,97,18261834.114,15025
146,97,536746.155907,15026
147,97,9833713.82872,15027
148,97,7599.83986101,15028
149,97,104310.724247,15029
150,97,1687.935755,15030
151,97,429.395457761,15031
152,97,41289830.8798,15032
153,97,23478.3683185,15033
154,97,2289995.50218,15034
155,97,4713559.23708,15035
1,98,8867.48874254,15036
2,98,69023.3620147,15037
3,98,10126366.1188,15038
4,98,333.388833457,15039
5,98,3964810.70188,15040
6,98,738863.716112,15041
7,98,285.33414443,15042
8,98,1220824.43831,15043
9,98,431425.226378,15044
10,98,659.125072436,15045
11,98,3106164.02065,15046
12,98,216798.441403,15047
13,98,98.7286265107,15048
14,98,1723068.17238,15049
15,98,93430.8538033,15050
16,98,2306764.17936,15051
17,98,202.807714596,15052
18,98,768777.429026,15053
19,98,2000359.9139,15054
20,98,4936209.67637,15055
21,98,357348.033131,15056
22,98,110745.079584,15057
23,98,370.764234221,15058
24,98,192596.853399,15059
25,98,1726309.06831,15060
26,98,5598169.17251,15061
27,98,0.0,15062
28,98,1804.86156601,15063
29,98,1223337.775,15064
30,98,505663.662691,15065
31,98,786163.915695,15066
32,98,43149.8611566,15067
33,98,229107.387891,15068
34,98,651842.162397,15069
35,98,3240383.62922,15070
36,98,5523942.8778,15071
37,98,39883.6383384,15072
38,98,3173.90815798,15073
39,98,1313823.29305,15074
