vintage,census region,technology,final_energy,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2001,68,72,4,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2001,69,72,4,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2002,66,72,4,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2002,67,72,4,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2002,68,72,4,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2002,69,72,4,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2003,66,72,4,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2003,67,72,4,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2003,68,72,4,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2003,69,72,4,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2004,66,72,4,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2004,67,72,4,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2004,68,72,4,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2004,69,72,4,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2005,66,72,4,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
