census region,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,7,2005,0.0,0.0,0.0,0.0,0.0,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499,533036.48499
66,28,7,2006,0.0,0.0,0.0,0.0,0.0,0.0,409830.093653,409830.093653,409830.093653,409830.093653,409830.093653,409830.093653,409830.093653,409830.093653,409830.093653,409830.093653,409830.093653
66,28,7,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954940.157729,954940.157729,954940.157729,954940.157729,954940.157729,954940.157729,954940.157729,954940.157729,954940.157729,954940.157729
66,28,7,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818695.99944,2818695.99944,2818695.99944,2818695.99944,2818695.99944,2818695.99944,2818695.99944,2818695.99944,2818695.99944
66,28,7,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256025.133341,256025.133341,256025.133341,256025.133341,256025.133341,256025.133341,256025.133341,256025.133341
66,28,7,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5493045.34587,5493045.34587,5493045.34587,5493045.34587,5493045.34587,5493045.34587,5493045.34587
66,28,7,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,7,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,7,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34734482.9137,34734482.9137,34734482.9137,34734482.9137
66,28,7,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,7,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,7,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537796.212519
66,28,8,2000,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439,1229184.23439
66,28,8,2001,0.0,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074,2889682.27074
66,28,8,2002,0.0,0.0,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621,8453983.09621
66,28,8,2003,0.0,0.0,0.0,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746,774740.995746
