census region,housing types,technology,vintage,2009,2010,2011,2012,2013,2014,2015,2016
67,29,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2009,9200422.91853,9200422.91853,9200422.91853,9200422.91853,9200422.91853,9200422.91853,9200422.91853,9200422.91853
67,29,31,2010,0.0,474893.691401,474893.691401,474893.691401,474893.691401,474893.691401,474893.691401,474893.691401
67,29,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,31,2014,0.0,0.0,0.0,0.0,0.0,9914334.11095,9914334.11095,9914334.11095
67,29,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,507094.78956,507094.78956
67,29,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2011,0.0,0.0,3422973.96188,3422973.96188,3422973.96188,3422973.96188,3422973.96188,3422973.96188
67,29,33,2012,0.0,0.0,0.0,177029.801369,177029.801369,177029.801369,177029.801369,177029.801369
67,29,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379161.02203
67,29,35,2009,71627.5435494,71627.5435494,71627.5435494,71627.5435494,71627.5435494,71627.5435494,71627.5435494,71627.5435494
67,29,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2013,0.0,0.0,0.0,0.0,1443513.35144,1443513.35144,1443513.35144,1443513.35144
67,29,35,2014,0.0,0.0,0.0,0.0,0.0,76369.06376,76369.06376,76369.06376
67,29,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2010,0.0,16941604.3853,16941604.3853,16941604.3853,16941604.3853,16941604.3853,16941604.3853,16941604.3853
67,29,38,2011,0.0,0.0,903168.383881,903168.383881,903168.383881,903168.383881,903168.383881,903168.383881
67,29,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,16187647.5078,16187647.5078
67,29,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892106.216348
67,30,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2012,0.0,0.0,0.0,664792.679423,664792.679423,664792.679423,664792.679423,664792.679423
67,30,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2009,2096244.63416,2096244.63416,2096244.63416,2096244.63416,2096244.63416,2096244.63416,2096244.63416,2096244.63416
67,30,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2014,0.0,0.0,0.0,0.0,0.0,2232454.97171,2232454.97171,2232454.97171
67,30,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2011,0.0,0.0,766589.755996,766589.755996,766589.755996,766589.755996,766589.755996,766589.755996
67,30,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751977.368985
67,30,35,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2013,0.0,0.0,0.0,0.0,318856.787176,318856.787176,318856.787176,318856.787176
67,30,35,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2010,0.0,3739834.3371,3739834.3371,3739834.3371,3739834.3371,3739834.3371,3739834.3371,3739834.3371
67,30,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,3532902.86212,3532902.86212
67,30,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2012,0.0,0.0,0.0,18204633.6229,18204633.6229,18204633.6229,18204633.6229,18204633.6229
68,28,29,2013,0.0,0.0,0.0,0.0,91076.8259585,91076.8259585,91076.8259585,91076.8259585
68,28,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2009,87997103.7056,87997103.7056,87997103.7056,87997103.7056,87997103.7056,87997103.7056,87997103.7056,87997103.7056
68,28,31,2010,0.0,314832.979114,314832.979114,314832.979114,314832.979114,314832.979114,314832.979114,314832.979114
68,28,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,31,2014,0.0,0.0,0.0,0.0,0.0,95098780.9663,95098780.9663,95098780.9663
68,28,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,336536.20849,336536.20849
68,28,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2011,0.0,0.0,33128788.0547,33128788.0547,33128788.0547,33128788.0547,33128788.0547,33128788.0547
68,28,33,2012,0.0,0.0,0.0,117957.605151,117957.605151,117957.605151,117957.605151,117957.605151
68,28,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33326196.0674
68,28,35,2009,48130.5281778,48130.5281778,48130.5281778,48130.5281778,48130.5281778,48130.5281778,48130.5281778,48130.5281778
68,28,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2013,0.0,0.0,0.0,0.0,14608511.0909,14608511.0909,14608511.0909,14608511.0909
68,28,35,2014,0.0,0.0,0.0,0.0,0.0,51900.285851,51900.285851,51900.285851
68,28,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2010,0.0,175789110.748,175789110.748,175789110.748,175789110.748,175789110.748,175789110.748,175789110.748
68,28,38,2011,0.0,0.0,620498.46043,620498.46043,620498.46043,620498.46043,620498.46043,620498.46043
68,28,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,173170778.054,173170778.054
68,28,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620082.179508
68,29,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2012,0.0,0.0,0.0,3856562.63636,3856562.63636,3856562.63636,3856562.63636,3856562.63636
68,29,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2009,25059489.9687,25059489.9687,25059489.9687,25059489.9687,25059489.9687,25059489.9687,25059489.9687,25059489.9687
68,29,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2014,0.0,0.0,0.0,0.0,0.0,26805668.2202,26805668.2202,26805668.2202
68,29,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2011,0.0,0.0,9334673.08129,9334673.08129,9334673.08129,9334673.08129,9334673.08129,9334673.08129
68,29,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9419721.26994
68,29,35,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2013,0.0,0.0,0.0,0.0,4151383.87735,4151383.87735,4151383.87735,4151383.87735
68,29,35,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
