census region,housing types,technology,vintage,value
67,28,33,2009,0.0
67,28,33,2010,0.0
67,28,33,2011,65484819.4395
67,28,33,2012,0.0
67,28,33,2013,0.0
67,28,33,2014,0.0
67,28,33,2015,0.0
67,28,33,2016,64873131.1625
67,28,35,2009,0.0
67,28,35,2010,0.0
67,28,35,2011,0.0
67,28,35,2012,0.0
67,28,35,2013,35220204.637
67,28,35,2014,0.0
67,28,35,2015,0.0
67,28,35,2016,0.0
67,28,38,2009,0.0
67,28,38,2010,514837673.332
67,28,38,2011,0.0
67,28,38,2012,0.0
67,28,38,2013,0.0
67,28,38,2014,0.0
67,28,38,2015,495471423.98
67,28,38,2016,0.0
67,29,29,2009,0.0
67,29,29,2010,0.0
67,29,29,2011,0.0
67,29,29,2012,19054647.1417
67,29,29,2013,1034903.30489
67,29,29,2014,0.0
67,29,29,2015,0.0
67,29,29,2016,0.0
67,29,31,2009,57474010.7045
67,29,31,2010,2966607.65975
67,29,31,2011,0.0
67,29,31,2012,0.0
67,29,31,2013,0.0
67,29,31,2014,61933733.9019
67,29,31,2015,3167764.31056
67,29,31,2016,0.0
67,29,33,2009,0.0
67,29,33,2010,0.0
67,29,33,2011,21382934.6617
67,29,33,2012,1105885.32603
67,29,33,2013,0.0
67,29,33,2014,0.0
67,29,33,2015,0.0
67,29,33,2016,21109240.1374
67,29,35,2009,566128.055461
67,29,35,2010,0.0
67,29,35,2011,0.0
67,29,35,2012,0.0
67,29,35,2013,11409206.0985
67,29,35,2014,603603.968828
67,29,35,2015,0.0
67,29,35,2016,0.0
67,29,38,2009,0.0
67,29,38,2010,166335169.173
67,29,38,2011,8867440.32669
67,29,38,2012,0.0
67,29,38,2013,0.0
67,29,38,2014,0.0
67,29,38,2015,158932709.411
67,29,38,2016,8758830.3352
67,30,29,2009,0.0
67,30,29,2010,0.0
67,30,29,2011,0.0
67,30,29,2012,4152885.35231
67,30,29,2013,0.0
67,30,29,2014,0.0
67,30,29,2015,0.0
67,30,29,2016,0.0
67,30,31,2009,13095005.2633
67,30,31,2010,0.0
67,30,31,2011,0.0
67,30,31,2012,0.0
67,30,31,2013,0.0
67,30,31,2014,13945895.9743
67,30,31,2015,0.0
67,30,31,2016,0.0
67,30,33,2009,0.0
67,30,33,2010,0.0
67,30,33,2011,4788800.27932
67,30,33,2012,0.0
67,30,33,2013,0.0
67,30,33,2014,0.0
67,30,33,2015,0.0
67,30,33,2016,4697518.33555
67,30,35,2009,0.0
67,30,35,2010,0.0
67,30,35,2011,0.0
67,30,35,2012,0.0
67,30,35,2013,2520172.6033
67,30,35,2014,0.0
67,30,35,2015,0.0
67,30,35,2016,0.0
67,30,38,2009,0.0
67,30,38,2010,36718244.8011
67,30,38,2011,0.0
67,30,38,2012,0.0
67,30,38,2013,0.0
67,30,38,2014,0.0
67,30,38,2015,34686561.0765
67,30,38,2016,0.0
