vintage,census region,technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2005,69,6,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2006,66,6,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2006,67,6,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2006,68,6,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2006,69,6,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2007,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2007,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2007,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2007,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2008,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2008,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2008,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2008,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2009,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2009,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2009,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2009,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2010,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2010,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2010,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2010,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2011,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2011,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2011,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2011,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2012,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2012,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2012,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2012,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246,173.305741246
2013,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246
2013,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246
2013,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246
2013,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246,173.305741246
2014,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246
2014,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246
2014,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246
2014,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246,173.305741246
2015,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246
2015,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246
2015,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246
2015,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246,173.305741246
2016,66,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246
2016,67,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246
2016,68,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246
2016,69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.305741246
