vintage,census region,technology,final_energy,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
1999,66,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
1999,67,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
1999,68,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
1999,69,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2000,66,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2000,67,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2000,68,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2000,69,73,2,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2001,66,73,2,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2001,67,73,2,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2001,68,73,2,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2001,69,73,2,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2002,66,73,2,0.0,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2002,67,73,2,0.0,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2002,68,73,2,0.0,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2002,69,73,2,0.0,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2003,66,73,2,0.0,0.0,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
2003,67,73,2,0.0,0.0,0.0,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573,0.38766014573
