timepoint,geography,feeder,distribution_load,flex_load
171,1,2,226430.27437220098,0
171,1,3,234844.74750556715,0
171,2,0,0.0,0
171,2,1,17829.29535624908,0
171,2,2,21859.825245608761,0
171,2,3,20416.498447889731,0
171,3,0,0.0,0
171,3,1,87024.326998561883,0
171,3,2,71002.483285224793,0
171,3,3,55820.350077662923,0
172,1,0,0.0,0
172,1,1,222018.31811401978,0
172,1,2,226643.43631659754,0
172,1,3,235948.01431174888,0
172,2,0,0.0,0
172,2,1,14086.769383609468,0
172,2,2,21839.013769027628,0
172,2,3,20097.61435263207,0
172,3,0,0.0,0
172,3,1,77285.933072484637,0
172,3,2,72574.765889666684,0
172,3,3,53349.003586784936,0
173,1,0,0.0,0
173,1,1,233882.97953077819,0
173,1,2,228893.34038921521,0
173,1,3,245143.35878421424,0
173,2,0,0.0,0
173,2,1,14616.11668685635,0
173,2,2,21893.985768002884,0
173,2,3,20443.941535206985,0
173,3,0,0.0,0
173,3,1,63316.925069185563,0
173,3,2,72800.160836923751,0
173,3,3,52428.627478196329,0
174,1,0,0.0,0
174,1,1,272439.80738064257,0
174,1,2,234722.68402636479,0
174,1,3,259375.30542755459,0
174,2,0,0.0,0
174,2,1,16343.964475446444,0
174,2,2,22227.639807886742,0
174,2,3,21706.554620125138,0
174,3,0,0.0,0
174,3,1,57232.509591414324,0
174,3,2,72788.751163015899,0
174,3,3,51986.095440251462,0
175,1,0,0.0,0
175,1,1,369646.39875818387,0
175,1,2,244721.07441944868,0
175,1,3,271043.48652577691,0
175,2,0,0.0,0
175,2,1,21341.102181245493,0
175,2,2,22980.923442826403,0
175,2,3,23298.671630870573,0
175,3,0,0.0,0
175,3,1,58269.38480722846,0
175,3,2,73291.962886515103,0
175,3,3,53242.308076373534,0
176,1,0,0.0,0
176,1,1,558239.70348641591,0
176,1,2,257904.86793349255,0
176,1,3,277428.49682302575,0
176,2,0,0.0,0
176,2,1,33410.15160406541,0
176,2,2,24172.415130645339,0
176,2,3,24332.256722715556,0
176,3,0,0.0,0
176,3,1,63018.960509693199,0
176,3,2,74844.158366128409,0
176,3,3,56425.700168158655,0
177,1,0,0.0,0
177,1,1,741603.04906647489,0
177,1,2,271563.41035822261,0
177,1,3,280572.55294914951,0
177,2,0,0.0,0
177,2,1,55794.467865718652,0
177,2,2,25634.070952965492,0
177,2,3,24814.650421549053,0
177,3,0,0.0,0
177,3,1,77988.697844048351,0
177,3,2,77750.067254817797,0
177,3,3,60016.131828596408,0
178,1,0,0.0,0
178,1,1,810845.94729244942,0
178,1,2,282466.17237665917,0
178,1,3,283100.80957660364,0
178,2,0,0.0,0
178,2,1,72580.375136417453,0
178,2,2,27029.465509615089,0
178,2,3,25061.034196632088,0
178,3,0,0.0,0
178,3,1,113030.31216843554,0
178,3,2,81861.1093900087,0
178,3,3,62258.852071250949,0
179,1,0,0.0,0
179,1,1,785887.8620722302,0
179,1,2,288762.32726896892,0
179,1,3,284516.72801493248,0
179,2,0,0.0,0
179,2,1,75684.608268996584,0
179,2,2,28035.346317092335,0
179,2,3,25328.181423248687,0
179,3,0,0.0,0
179,3,1,165124.97569933228,0
179,3,2,86464.255452130936,0
179,3,3,63319.406923126589,0
180,1,0,0.0,0
180,1,1,754610.29830762488,0
180,1,2,290908.29110848485,0
180,1,3,283277.53915802791,0
180,2,0,0.0,0
180,2,1,70993.448338319722,0
180,2,2,28537.492189183809,0
180,2,3,25416.528037499469,0
180,3,0,0.0,0
180,3,1,199419.9571351028,0
180,3,2,90494.464448517727,0
180,3,3,63917.943565059133,0
181,1,0,0.0,0
181,1,1,713465.70149956655,0
181,1,2,285207.26177125523,0
181,1,3,280585.80840441136,0
181,2,0,0.0,0
181,2,1,69057.143275024253,0
181,2,2,28662.285539173001,0
181,2,3,25181.082029655081,0
181,3,0,0.0,0
181,3,1,205284.54092102512,0
181,3,2,93022.460053937655,0
181,3,3,64477.047881287523,0
182,1,0,0.0,0
182,1,1,705758.26316035469,0
182,1,2,207123.75605195883,0
182,1,3,277786.91736041394,0
182,2,0,0.0,0
182,2,1,64351.938357745741,0
182,2,2,27799.831513806585,0
182,2,3,24876.335391445937,0
182,3,0,0.0,0
182,3,1,196558.46948101334,0
182,3,2,94132.938767188549,0
182,3,3,64558.179844435712,0
183,1,0,0.0,0
183,1,1,651812.40151954198,0
183,1,2,150554.53130913241,0
183,1,3,275645.61087253311,0
183,2,0,0.0,0
183,2,1,65321.44074600051,0
183,2,2,16633.389432838434,0
183,2,3,24590.529683359695,0
183,3,0,0.0,0
183,3,1,196449.44805766738,0
183,3,2,93640.852478905537,0
183,3,3,63989.450831626687,0
184,1,0,0.0,0
184,1,1,625942.43059968657,0
184,1,2,135125.28683034427,0
184,1,3,276439.7711797097,0
184,2,0,0.0,0
184,2,1,57300.274912452667,0
184,2,2,13139.750716315717,0
184,2,3,24399.215349316844,0
184,3,0,0.0,0
184,3,1,187680.62631940702,0
184,3,2,83773.419322362388,0
184,3,3,63303.20781291349,0
185,1,0,0.0,0
185,1,1,689883.84488974372,0
185,1,2,129430.68252989699,0
185,1,3,291640.34367390681,0
185,2,0,0.0,0
185,2,1,57666.545900520643,0
185,2,2,12411.561655905325,0
185,2,3,24616.662418020358,0
185,3,0,0.0,0
185,3,1,182632.02125928504,0
185,3,2,54352.346320636338,0
185,3,3,62696.336662498055,0
186,1,0,0.0,0
186,1,1,837170.52405208931,0
186,1,2,124361.29268905375,0
186,1,3,312234.84649575874,0
186,2,0,0.0,0
186,2,1,66875.007809403585,0
186,2,2,11898.697238046896,0
186,2,3,26854.079010119589,0
186,3,0,0.0,0
186,3,1,168588.66619481132,0
186,3,2,45460.520234357959,0
186,3,3,62438.229448032012,0
187,1,0,0.0,0
187,1,1,859016.34250711882,0
187,1,2,119101.98998622988,0
187,1,3,318718.08669973706,0
187,2,0,0.0,0
187,2,1,84397.397977634944,0
187,2,2,11356.24911223721,0
187,2,3,28964.619172189312,0
187,3,0,0.0,0
187,3,1,175824.38676566648,0
187,3,2,43476.030748991456,0
187,3,3,63879.656222397854,0
188,1,0,0.0,0
188,1,1,825153.62071882782,0
188,1,2,113569.83553648538,0
188,1,3,312560.65064806235,0
188,2,0,0.0,0
188,2,1,80516.13740498171,0
188,2,2,10791.083991253256,0
188,2,3,28962.639315589448,0
188,3,0,0.0,0
188,3,1,210764.68824736684,0
188,3,2,42041.939104786856,0
188,3,3,69188.016790121343,0
189,1,0,0.0,0
189,1,1,757848.75116906245,0
189,1,2,107512.72878557403,0
189,1,3,300023.09135085403,0
189,2,0,0.0,0
189,2,1,76766.787857701493,0
189,2,2,10177.769941240753,0
189,2,3,28012.659222997339,0
189,3,0,0.0,0
189,3,1,264043.8070157927,0
189,3,2,40495.858767030768,0
189,3,3,73262.385072786026,0
190,1,0,0.0,0
190,1,1,668477.1813869708,0
190,1,2,100837.84652373919,0
190,1,3,282706.69177213177,0
190,2,0,0.0,0
190,2,1,67523.479713208799,0
190,2,2,9482.0811573265073,0
190,2,3,26533.90525918646,0
190,3,0,0.0,0
190,3,1,249820.59188834528,0
190,3,2,38766.91227303911,0
190,3,3,72789.59154996548,0
191,1,0,0.0,0
191,1,1,550188.8431852354,0
191,1,2,93924.525583589595,0
191,1,3,265770.41631637432,0
191,2,0,0.0,0
191,2,1,57840.920140854847,0
191,2,2,8715.2112034560414,0
191,2,3,24574.877405204399,0
191,3,0,0.0,0
191,3,1,219586.2413906357,0
191,3,2,36941.090751706164,0
191,3,3,70245.578265469754,0
192,1,0,0.0,0
192,1,1,428381.11454130552,0
192,1,2,178726.1795717724,0
192,1,3,251091.70895264094,0
192,2,0,0.0,0
192,2,1,43728.979710612548,0
192,2,2,7952.9539629134269,0
192,2,3,22897.925342761548,0
192,3,0,0.0,0
192,3,1,187408.06734068491,0
192,3,2,34623.293427705867,0
192,3,3,66461.159654873743,0
193,1,0,0.0,0
193,1,1,340954.22533238865,0
193,1,2,222773.80444386034,0
193,1,3,242576.5180829477,0
193,2,0,0.0,0
193,2,1,31705.037324556724,0
193,2,2,20830.125324632536,0
193,2,3,21423.995071812275,0
193,3,0,0.0,0
193,3,1,154766.76974609375,0
193,3,2,32119.72644069072,0
193,3,3,61854.200376723966,0
194,1,0,0.0,0
194,1,1,275551.89412490674,0
194,1,2,226094.51839521294,0
194,1,3,238219.8354367392,0
194,2,0,0.0,0
194,2,1,24183.30418739497,0
194,2,2,21743.291761664554,0
194,2,3,20794.546122832046,0
194,3,0,0.0,0
194,3,1,122201.3582640418,0
194,3,2,38880.726536237671,0
194,3,3,57903.31965053927,0
195,1,0,0.0,0
195,1,1,230434.75131462989,0
195,1,2,226459.13279501663,0
195,1,3,234846.21416691525,0
195,2,0,0.0,0
195,2,1,17833.483907324357,0
195,2,2,21861.321156707072,0
195,2,3,20416.797630109391,0
195,3,0,0.0,0
195,3,1,95364.459513173366,0
195,3,2,70295.58668277273,0
195,3,3,54728.47558311079,0
196,1,0,0.0,0
196,1,1,222103.96881079106,0
196,1,2,226674.02585115875,0
196,1,3,235954.13221866114,0
196,2,0,0.0,0
196,2,1,14089.946065958547,0
196,2,2,21840.148298438013,0
196,2,3,20097.841258514145,0
196,3,0,0.0,0
196,3,1,77278.369592713061,0
196,3,2,72542.198305962869,0
196,3,3,53341.207726790773,0
197,1,0,0.0,0
197,1,1,233967.49984027122,0
197,1,2,228923.52621403418,0
197,1,3,245149.39594917797,0
197,2,0,0.0,0
197,2,1,14618.552913160436,0
197,2,2,21894.855848825769,0
197,2,3,20444.11555137156,0
197,3,0,0.0,0
197,3,1,63311.582007844809,0
197,3,2,72786.267464799108,0
197,3,3,52423.845283493734,0
198,1,0,0.0,0
198,1,1,272518.3600704869,0
198,1,2,234750.73855845208,0
198,1,3,259380.91633397201,0
198,2,0,0.0,0
198,2,1,16344.831292525158,0
198,2,2,22227.949385414857,0
198,2,3,21706.616535630761,0
198,3,0,0.0,0
198,3,1,57223.207381286913,0
198,3,2,72785.42894511325,0
198,3,3,51985.430996670941,0
199,1,0,0.0,0
199,1,1,369718.38993151131,0
199,1,2,244746.78555277994,0
199,1,3,271048.62875244318,0
199,2,0,0.0,0
199,2,1,21341.611425380288,0
199,2,2,22981.105315731686,0
199,2,3,23298.70800545163,0
199,3,0,0.0,0
199,3,1,58259.691768507102,0
199,3,2,73288.501086971766,0
199,3,3,53241.615716464876,0
200,1,0,0.0,0
200,1,1,558302.55598182778,0
200,1,2,257927.31525328249,0
200,1,3,277432.98628698377,0
200,2,0,0.0,0
200,2,1,33409.054534750205,0
200,2,2,24172.023320175627,0
200,2,3,24332.178360621612,0
200,3,0,0.0,0
200,3,1,63008.830607861215,0
200,3,2,74840.540544045565,0
200,3,3,56424.976603742092,0
201,1,0,0.0,0
201,1,1,741655.86134372687,0
201,1,2,271582.27188581263,0
201,1,3,280576.32525466749,0
201,2,0,0.0,0
201,2,1,55793.072312780852,0
201,2,2,25633.572541201993,0
201,2,3,24814.550739196355,0
201,3,0,0.0,0
201,3,1,77975.557888512456,0
201,3,2,77745.374413554964,0
201,3,3,60015.193260343847,0
202,1,0,0.0,0
202,1,1,810884.00381724734,0
202,1,2,282479.76399265847,0
202,1,3,283103.52789980348,0
202,2,0,0.0,0
202,2,1,72581.982236038122,0
202,2,2,27030.039473765333,0
202,2,3,25061.148989462141,0
202,3,0,0.0,0
202,3,1,113013.75767794409,0
202,3,2,81855.197071976043,0
202,3,3,62257.669607644406,0
203,1,0,0.0,0
203,1,1,785906.84549658198,0
203,1,2,288769.1070633803,0
203,1,3,284518.08397381473,0
203,2,0,0.0,0
203,2,1,75689.959884702388,0
203,2,2,28037.257608415843,0
203,2,3,25328.563681513388,0
203,3,0,0.0,0
203,3,1,165107.88837831109,0
203,3,2,86458.152837480506,0
203,3,3,63318.1864001965,0
204,1,0,0.0,0
204,1,1,754617.0335300396,0
204,1,2,290910.69654506154,0
204,1,3,283278.02024534327,0
204,2,0,0.0,0
204,2,1,71002.454993927182,0
204,2,2,28540.708851900759,0
204,2,3,25417.171370042859,0
204,3,0,0.0,0
204,3,1,199402.95006779456,0
204,3,2,90488.390495907632,0
204,3,3,63916.728774537114,0
205,1,0,0.0,0
205,1,1,713474.33067189436,0
205,1,2,285210.34361851512,0
205,1,3,280586.42477386334,0
205,2,0,0.0,0
205,2,1,69070.250390521061,0
205,2,2,28666.966651850431,0
205,2,3,25182.01825219057,0
205,3,0,0.0,0
205,3,1,205267.79852814536,0
205,3,2,93016.480627909157,0
205,3,3,64475.851996081823,0
206,1,0,0.0,0
206,1,1,705772.99673267896,0
206,1,2,207129.01804207457,0
206,1,3,277787.96975843713,0
206,2,0,0.0,0
206,2,1,64369.238559237398,0
206,2,2,27806.010157196462,0
206,2,3,24877.571120123914,0
206,3,0,0.0,0
206,3,1,196543.57324255962,0
206,3,2,94127.618682026514,0
206,3,3,64557.115827403308,0
207,1,0,0.0,0
207,1,1,651831.25765534444,0
207,1,2,150561.26564334758,0
207,1,3,275646.95773937611,0
207,2,0,0.0,0
207,2,1,65342.079517750455,0
207,2,2,16640.760422749132,0
207,2,3,24592.003881341836,0
207,3,0,0.0,0
207,3,1,196437.89247113018,0
207,3,2,93636.725483713686,0
207,3,3,63988.62543258832,0
208,1,0,0.0,0
208,1,1,625964.42082729214,0
208,1,2,135133.14048306053,0
208,1,3,276441.34191025293,0
208,2,0,0.0,0
208,2,1,57322.771914621386,0
208,2,2,13147.785359947406,0
208,2,3,24400.822278043186,0
208,3,0,0.0,0
208,3,1,187671.25405922494,0
208,3,2,83770.072086583066,0
208,3,3,63302.538365757631,0
209,1,0,0.0,0
209,1,1,689915.7478340565,0
209,1,2,129442.07643858012,0
209,1,3,291642.62245564343,0
209,2,0,0.0,0
209,2,1,57689.897658808528,0
209,2,2,12419.901569579572,0
209,2,3,24618.330400755211,0
209,3,0,0.0,0
209,3,1,182624.42523760666,0
209,3,2,54349.633455751202,0
209,3,3,62695.794089521034,0
210,1,0,0.0,0
210,1,1,837213.95599189925,0
210,1,2,124376.80409612878,0
210,1,3,312237.94877717376,0
210,2,0,0.0,0
210,2,1,66898.555885966547,0
210,2,2,11907.107265390809,0
210,2,3,26855.761015588374,0
210,3,0,0.0,0
210,3,1,168581.6610651087,0
210,3,2,45458.018402321301,0
210,3,3,62437.729081624682,0
211,1,0,0.0,0
211,1,1,859064.95804945868,0
211,1,2,119119.35267992273,0
211,1,3,318721.55923847563,0
211,2,0,0.0,0
211,2,1,84420.264322033909,0
211,2,2,11364.415663808271,0
211,2,3,28966.252482503522,0
211,3,0,0.0,0
211,3,1,175818.3713094455,0
211,3,2,43473.88237176968,0
211,3,3,63879.226546953505,0
212,1,0,0.0,0
212,1,1,825200.68557066529,0
212,1,2,113586.64441214166,0
212,1,3,312564.01242319366,0
212,2,0,0.0,0
212,2,1,80537.80974474152,0
212,2,2,10798.82411259605,0
212,2,3,28964.187339858006,0
212,3,0,0.0,0
212,3,1,210762.27862219058,0
212,3,2,42041.078524366763,0
212,3,3,69187.844674037333,0
213,1,0,0.0,0
213,1,1,757890.97697830491,0
213,1,2,107527.80943173205,0
213,1,3,300026.10748008569,0
213,2,0,0.0,0
213,2,1,76788.559345461152,0
213,2,2,10185.54547258349,0
213,2,3,28014.21432926588,0
213,3,0,0.0,0
213,3,1,264049.77948824852,0
213,3,2,40497.991792907866,0
213,3,3,73262.811677961436,0
214,1,0,0.0,0
214,1,1,668502.76979666529,0
214,1,2,100846.9852414872,0
214,1,3,282708.51951568143,0
214,2,0,0.0,0
214,2,1,67544.022109268495,0
214,2,2,9489.4177273478272,0
214,2,3,26535.372573190725,0
214,3,0,0.0,0
214,3,1,249833.80596020925,0
214,3,2,38771.631584419098,0
214,3,3,72790.535412241486,0
215,1,0,0.0,0
215,1,1,550194.86623372289,0
215,1,2,93926.676672335132,0
215,1,3,265770.84653412353,0
215,2,0,0.0,0
215,2,1,57859.537655742919,0
215,2,2,8721.8603159160648,0
215,2,3,24576.207227696403,0
215,3,0,0.0,0
215,3,1,219602.2530696803,0
215,3,2,36946.809208507817,0
215,3,3,70246.721956830079,0
216,1,0,0.0,0
216,1,1,428373.44646565994,0
216,1,2,178723.44097332752,0
216,1,3,251091.16123295191,0
216,2,0,0.0,0
216,2,1,43744.803418934382,0
216,2,2,7958.6052873140834,0
216,2,3,22899.055607641676,0
216,3,0,0.0,0
216,3,1,187371.26895764045,0
216,3,2,34629.219829323483,0
216,3,3,66461.821125167684,0
217,1,0,0.0,0
217,1,1,304313.29525005922,0
217,1,2,223480.57699891474,0
217,1,3,243588.40732002293,0
217,2,0,0.0,0
217,2,1,31718.527133580763,0
217,2,2,20834.943113569694,0
217,2,3,21424.958629599707,0
217,3,0,0.0,0
217,3,1,154760.92074268867,0
217,3,2,32124.118802253914,0
217,3,3,61855.891212260613,0
218,1,0,0.0,0
218,1,1,247212.12833326866,0
218,1,2,227306.79696209484,0
218,1,3,240846.96258481429,0
218,2,0,0.0,0
218,2,1,18606.029131654657,0
218,2,2,21864.61709089861,0
218,2,3,20868.850907896405,0
218,3,0,0.0,0
218,3,1,122155.33514205599,0
218,3,2,38884.623292297154,0
218,3,3,57907.729038818943,0
219,1,0,0.0,0
219,1,1,211983.85302196306,0
219,1,2,228234.72220162235,0
219,1,3,239243.86469335621,0
219,2,0,0.0,0
219,2,1,16046.219108003568,0
219,2,2,21994.166964189601,0
219,2,3,20615.845206801485,0
219,3,0,0.0,0
219,3,1,92413.796855590335,0
219,3,2,70400.833126785001,0
219,3,3,54739.674277812432,0
220,1,0,0.0,0
220,1,1,208197.08978782542,0
220,1,2,229759.99562726216,0
220,1,3,241547.57076440332,0
220,2,0,0.0,0
220,2,1,12155.174808229536,0
220,2,2,22042.527040167337,0
220,2,3,20492.867704441938,0
220,3,0,0.0,0
220,3,1,66585.573044691206,0
220,3,2,72806.381269846257,0
220,3,3,53303.927351112681,0
221,1,0,0.0,0
221,1,1,259679.72746833516,0
221,1,2,236095.60877795308,0
221,1,3,253794.90280832764,0
221,2,0,0.0,0
221,2,1,13339.601554000013,0
221,2,2,22230.020182068762,0
221,2,3,20908.256172664074,0
221,3,0,0.0,0
221,3,1,59340.862831729042,0
221,3,2,73176.612153262511,0
221,3,3,52733.887067409771,0
222,1,0,0.0,0
222,1,1,353147.61388581485,0
222,1,2,251350.10081377433,0
222,1,3,274644.05173456052,0
222,2,0,0.0,0
222,2,1,20624.393258769807,0
222,2,2,23029.55475498721,0
222,2,3,22598.181754575893,0
222,3,0,0.0,0
222,3,1,52684.803123990438,0
222,3,2,73535.355125323404,0
222,3,3,52699.131130529204,0
223,1,0,0.0,0
223,1,1,563634.73840085242,0
223,1,2,277377.34176371404,0
223,1,3,293797.71179934539,0
223,2,0,0.0,0
223,2,1,31214.38624916516,0
223,2,2,24809.56782454003,0
223,2,3,24989.29187931661,0
223,3,0,0.0,0
223,3,1,58102.208112598913,0
223,3,2,74929.123740745068,0
223,3,3,54292.134940457458,0
224,1,0,0.0,0
224,1,1,754137.56829474645,0
224,1,2,311820.15557046462,0
224,1,3,306982.54897990858,0
224,2,0,0.0,0
224,2,1,57189.613888683096,0
224,2,2,27668.934192202309,0
224,2,3,26760.810282521685,0
224,3,0,0.0,0
224,3,1,76067.349233662389,0
224,3,2,78861.670921456112,0
224,3,3,58697.117291296425,0
225,1,0,0.0,0
225,1,1,758271.18975022179,0
225,1,2,347683.17030350381,0
225,1,3,314871.03423322341,0
225,2,0,0.0,0
225,2,1,73379.490366176382,0
225,2,2,31239.317821420289,0
225,2,3,27885.964059647456,0
225,3,0,0.0,0
225,3,1,107452.62148901811,0
225,3,2,86279.862759334908,0
225,3,3,64180.140187968515,0
226,1,0,0.0,0
226,1,1,598800.91657056101,0
226,1,2,376789.00562653376,0
226,1,3,319474.36842681112,0
226,2,0,0.0,0
226,2,1,66577.727887969231,0
226,2,2,34713.130416612454,0
226,2,3,28503.60223987791,0
226,3,0,0.0,0
226,3,1,164675.50179518395,0
226,3,2,96947.893003418867,0
226,3,3,68134.038758374969,0
227,1,0,0.0,0
227,1,1,564146.53675785149,0
227,1,2,395059.49064529041,0
227,1,3,320738.53766717482,0
227,2,0,0.0,0
227,2,1,47007.994909550507,0
227,2,2,37306.98992798879,0
227,2,3,28879.647896244409,0
227,3,0,0.0,0
227,3,1,191675.88476419609,0
227,3,2,109012.89451922517,0
227,3,3,70591.760135211342,0
228,1,0,0.0,0
228,1,1,590981.88812455104,0
228,1,2,404083.59940202389,0
228,1,3,318528.23259453574,0
228,2,0,0.0,0
228,2,1,50691.583853313707,0
228,2,2,38784.888442426563,0
228,2,3,28881.633991655217,0
228,3,0,0.0,0
228,3,1,173014.83073065212,0
228,3,2,119635.52448448143,0
228,3,3,71940.718487900056,0
229,1,0,0.0,0
229,1,1,566310.49851369543,0
229,1,2,402961.29966798908,0
229,1,3,316611.62470096198,0
229,2,0,0.0,0
229,2,1,53382.850011290815,0
229,2,2,39450.877200815004,0
229,2,3,28536.77692203968,0
229,3,0,0.0,0
229,3,1,140060.41985872149,0
229,3,2,126637.38600241294,0
229,3,3,72658.064649764696,0
230,1,0,0.0,0
230,1,1,542632.74666608451,0
230,1,2,325500.11548983469,0
230,1,3,315428.36846232024,0
230,2,0,0.0,0
230,2,1,49170.931936485198,0
230,2,2,38997.940388217015,0
230,2,3,28400.660030556784,0
230,3,0,0.0,0
230,3,1,148822.73997392543,0
230,3,2,130186.1676013565,0
230,3,3,72510.910533064904,0
231,1,0,0.0,0
231,1,1,541569.28539498372,0
231,1,2,268146.72091332392,0
231,1,3,313145.243312662,0
231,2,0,0.0,0
231,2,1,47898.925498037534,0
231,2,2,27711.764893778531,0
231,2,3,28278.669932757162,0
231,3,0,0.0,0
231,3,1,154825.29219550759,0
231,3,2,130983.87823962902,0
231,3,3,71791.177056157088,0
232,1,0,0.0,0
232,1,1,536736.39928969811,0
232,1,2,248019.58013496021,0
232,1,3,309781.01036081649,0
232,2,0,0.0,0
232,2,1,48393.542682614141,0
232,2,2,24166.789483509463,0
232,2,3,27987.75276175882,0
232,3,0,0.0,0
232,3,1,147290.76357096661,0
232,3,2,121841.54445565035,0
232,3,3,71501.565087490773,0
233,1,0,0.0,0
233,1,1,595081.88108714821,0
233,1,2,231301.71847248089,0
233,1,3,317970.60155345459,0
233,2,0,0.0,0
233,2,1,47741.548387114046,0
233,2,2,22848.47335796168,0
233,2,3,27622.189099114759,0
233,3,0,0.0,0
233,3,1,142848.27033530545,0
233,3,2,91928.98314123592,0
233,3,3,71182.156290330357,0
234,1,0,0.0,0
234,1,1,739574.59406495234,0
234,1,2,209239.05727919532,0
234,1,3,334434.2687346632,0
234,2,0,0.0,0
234,2,1,56713.485402172948,0
234,2,2,21127.188130340193,0
234,2,3,29074.544446079031,0
234,3,0,0.0,0
234,3,1,143465.42299176051,0
234,3,2,82216.59728627422,0
234,3,3,70462.959985757072,0
235,1,0,0.0,0
235,1,1,844130.90292083588,0
235,1,2,183755.22851405488,0
235,1,3,341173.58545475837,0
235,2,0,0.0,0
235,2,1,74109.810843335959,0
235,2,2,18832.725126393372,0
235,2,3,30942.664850248737,0
235,3,0,0.0,0
235,3,1,148721.44788131746,0
235,3,2,77522.641564474936,0
235,3,3,70415.118566658988,0
236,1,0,0.0,0
236,1,1,806207.00017155334,0
236,1,2,158607.33490056117,0
236,1,3,336722.90087040578,0
236,2,0,0.0,0
236,2,1,81981.602547869246,0
236,2,2,16307.772083883359,0
236,2,3,31115.051846915907,0
236,3,0,0.0,0
236,3,1,181594.81432701557,0
236,3,2,71462.303886289563,0
236,3,3,74091.688506445775,0
237,1,0,0.0,0
237,1,1,733338.42432356603,0
237,1,2,136293.85131313096,0
237,1,3,324303.97930982674,0
237,2,0,0.0,0
237,2,1,72484.963763565698,0
237,2,2,13901.326920045287,0
237,2,3,30358.161341263236,0
237,3,0,0.0,0
237,3,1,239653.42180385304,0
237,3,2,63920.606886637936,0
237,3,3,77782.137618449095,0
238,1,0,0.0,0
238,1,1,649661.24025320215,0
238,1,2,117629.74371011725,0
238,1,3,302366.97729664407,0
238,2,0,0.0,0
238,2,1,65173.420762229907,0
238,2,2,11789.618607478902,0
238,2,3,28812.105368870565,0
238,3,0,0.0,0
238,3,1,248040.76059460404,0
238,3,2,55919.14580154432,0
238,3,3,77735.047184254392,0
239,1,0,0.0,0
239,1,1,538769.77345636638,0
239,1,2,102704.68075652355,0
239,1,3,278303.53424583562,0
239,2,0,0.0,0
239,2,1,55578.939500626977,0
239,2,2,10016.108115312669,0
239,2,3,26180.473770380879,0
239,3,0,0.0,0
239,3,1,211195.15064173506,0
239,3,2,48513.313764614781,0
239,3,3,75528.360753815083,0
240,1,0,0.0,0
240,1,1,393830.88204748003,0
240,1,2,182802.86633446667,0
240,1,3,259984.96918379911,0
240,2,0,0.0,0
240,2,1,43033.510385219502,0
240,2,2,8604.1391892293577,0
240,2,3,23743.309501361757,0
240,3,0,0.0,0
240,3,1,180515.42220612921,0
240,3,2,41787.073693876213,0
240,3,3,71285.89468589233,0
241,1,0,0.0,0
241,1,1,289545.98558306799,0
241,1,2,224452.68258029621,0
241,1,3,246564.60548028786,0
241,2,0,0.0,0
241,2,1,26953.599621731249,0
241,2,2,21121.740340487413,0
241,2,3,22112.138634362414,0
241,3,0,0.0,0
241,3,1,151482.65137141061,0
241,3,2,36102.699625057794,0
241,3,3,65032.585457860318,0
242,1,0,0.0,0
242,1,1,247130.81008985275,0
242,1,2,227319.49698909969,0
242,1,3,240862.97921548999,0
242,2,0,0.0,0
242,2,1,18615.513323831205,0
242,2,2,21868.004302390233,0
242,2,3,20869.528350194731,0
242,3,0,0.0,0
242,3,1,118720.21137029948,0
242,3,2,40808.736927878796,0
242,3,3,59548.453226321581,0
243,1,0,0.0,0
243,1,1,211930.98562373983,0
243,1,2,228234.07613084864,0
243,1,3,239248.04050241646,0
243,2,0,0.0,0
243,2,1,16056.383518526034,0
243,2,2,21997.797110804768,0
243,2,3,20616.571236124517,0
243,3,0,0.0,0
243,3,1,84085.477888208028,0
243,3,2,71111.948853247508,0
243,3,3,55832.392597166661,0
244,1,0,0.0,0
244,1,1,208191.18419706513,0
244,1,2,229757.88648770496,0
244,1,3,241547.14893649193,0
244,2,0,0.0,0
244,2,1,12166.523481173064,0
244,2,2,22046.580137647172,0
244,2,3,20493.678323937907,0
244,3,0,0.0,0
244,3,1,66600.278395399422,0
244,3,2,72841.499521741745,0
244,3,3,53312.233344745167,0
245,1,0,0.0,0
245,1,1,259670.21835638004,0
245,1,2,236092.21266654055,0
245,1,3,253794.22358604515,0
245,2,0,0.0,0
245,2,1,13352.17926078932,0
245,2,2,22234.512220207798,0
245,2,3,20909.154580291881,0
245,3,0,0.0,0
245,3,1,59348.185512270407,0
245,3,2,73191.212532244506,0
245,3,3,52738.810663483862,0
246,1,0,0.0,0
246,1,1,353136.1384119204,0
246,1,2,251346.00243024068,0
246,1,3,274643.23205785378,0
246,2,0,0.0,0
246,2,1,20638.436655071957,0
246,2,2,23034.570253666552,0
246,2,3,22599.184854311756,0
246,3,0,0.0,0
246,3,1,52697.59309762239,0
246,3,2,73539.922973049106,0
246,3,3,52700.044700074344,0
247,1,0,0.0,0
247,1,1,563621.37980308884,0
247,1,2,277372.5708359413,0
247,1,3,293796.75761379086,0
247,2,0,0.0,0
247,2,1,31230.127074032956,0
247,2,2,24815.189547707098,0
247,2,3,24990.416223950026,0
247,3,0,0.0,0
247,3,1,58113.43315500785,0
247,3,2,74933.132684462544,0
247,3,3,54292.936729200956,0
248,1,0,0.0,0
248,1,1,754126.08178397256,0
248,1,2,311816.05324518814,0
248,1,3,306981.72851485322,0
248,2,0,0.0,0
248,2,1,57207.116879955451,0
248,2,2,27675.185260513859,0
248,2,3,26762.060496184,0
248,3,0,0.0,0
