census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,5,8.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000621828048537,0.000619387135982,0.000617324984226,0.000615912850803,0.000614702725053,0.000613499007177,0.000611942617459,0.000609234384703,0.000605175974698
66,28,5,8.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137453277227,0.00136996368816,0.00136688187116,0.00136438415736,0.00136219328965,0.00135974304347,0.00135556637118,0.00134960614255
66,28,5,8.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144430786974,0.00144106639087,0.00143848782273,0.00143637576843,0.00143429842608,0.00143095091307,0.00142659674867
66,28,5,8.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149988850548,0.00149721255939,0.00149507113811,0.00149311452764,0.00149015580209,0.00148672089569
66,28,5,8.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157094476825,0.00156870614114,0.00156671274382,0.00156382353439,0.00156076980592
66,28,5,8.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128448447711,0.00128285899569,0.00128054194436,0.00127821741449
66,28,5,8.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128017253141,0.00127786705376,0.0012755958886
66,28,5,8.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129252410598,0.00129023367724
66,28,5,8.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129158467191
66,28,6,8.0,1999,0.0116560765509,0.0111260132208,0.0106051054303,0.0100946315926,0.00960246816033,0.00911949154678,0.00863391896281,0.00814226258977,0.00765225293619,0.00716026459713,0.00667605119865,0.00620169806236,0.00573210711028,0.00526612596838,0.00480237006678,0.00433776548206,0.00387558483799
66,28,6,8.0,2000,0.00064430254223,0.000641173032384,0.000638316411598,0.000635851283451,0.000634355271233,0.000633343840434,0.00063203302244,0.000630101539531,0.000628070852323,0.000625604357732,0.000623520924413,0.00062210972731,0.000620967368079,0.000620000682774,0.000619024148065,0.000617485867752,0.000615505752158
66,28,6,8.0,2001,0.0,0.000700099849444,0.000696980691773,0.000694289006759,0.000692655504066,0.000691551119178,0.000690119840463,0.000688010901272,0.000685793837935,0.000683101606606,0.000680829737007,0.000679297534532,0.000678072717666,0.000677071063104,0.000676125048507,0.00067469820412,0.000673041026931
66,28,6,8.0,2002,0.0,0.0,0.000692367440115,0.000689693571119,0.000688070880434,0.000686973805451,0.000685552001388,0.000683457030597,0.000681254697328,0.000678580536494,0.000676324640718,0.000674805595241,0.000673597504653,0.00067262483412,0.000671738536104,0.000670440345375,0.000669044835689
66,28,6,8.0,2003,0.0,0.0,0.0,0.000682703581544,0.0006810973367,0.000680011380488,0.000678603986377,0.000676530249082,0.000674350245682,0.000671703241998,0.00066947045708,0.0006679677323,0.000666774865789,0.000665820574525,0.000664965360716,0.000663733126318,0.000662469554782
66,28,6,8.0,2004,0.0,0.0,0.0,0.0,0.000662899581501,0.00066184264018,0.000660472849234,0.00065845451873,0.000656332762389,0.000653756491222,0.000651583415604,0.000650121081506,0.000648960985449,0.000648035088064,0.000647211007921,0.00064603316247,0.000644854649889
66,28,6,8.0,2005,0.0,0.0,0.0,0.0,0.0,0.000652691531718,0.000651340680479,0.000649350256855,0.000647257837509,0.000644717188784,0.000642574168613,0.000641132106057,0.000639988287045,0.000639076077293,0.00063826624484,0.000637112837523,0.000635971751692
66,28,6,8.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.000657156800491,0.00065514860346,0.000653037499944,0.000650474164679,0.000648312009582,0.000646857079202,0.000645703099149,0.000644782982382,0.000643966810904,0.000642805977308,0.00064166291294
66,28,6,8.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000667214429088,0.000665064445527,0.0006624539015,0.000660251926225,0.000658770201598,0.000657594977941,0.00065665796899,0.000655827008759,0.000654645703146,0.000653484507831
66,28,6,8.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000667251007534,0.000664631880705,0.0006624226659,0.000660936069821,0.000659756983433,0.000658816903019,0.000657983264455,0.000656798317956,0.000655634213279
66,28,6,8.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124573663277,0.00124159584463,0.00123880947936,0.00123659948756,0.00123483747272,0.0012332749797,0.00123105410436,0.00122887264757
66,28,6,8.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00141732304715,0.00141414231831,0.001411619539,0.00140960814049,0.00140782450498,0.00140528932133,0.00140279923006
66,28,6,8.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157138078685,0.00156857749973,0.00156634245386,0.00156436049612,0.00156154342805,0.00155877648527
66,28,6,8.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00173866652576,0.00173618912222,0.0017339922505,0.00173086971327,0.00172780273938
66,28,6,8.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00134444397824,0.00134274279781,0.00134032481447,0.00133794985759
66,28,6,8.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013399307517,0.00133751783224,0.00133514784914
66,28,6,8.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135285889552,0.00135046172917
66,28,6,8.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135187560884
66,28,7,2.0,1999,0.0191294812618,0.0179167676219,0.0167221402082,0.0155471113414,0.0144028965807,0.0132746529849,0.0121455914822,0.011013142671,0.0098911989067,0.00877931525098,0.00769526941005,0.00664770738785,0.00563951467787,0.00468099541986,0.00378460902421,0.00296334693645,0.00223489487407
66,28,7,2.0,2000,0.0010756974397,0.00107047241416,0.00106569738718,0.00106153565218,0.00105884628233,0.00105659342254,0.00105306418503,0.00104708547693,0.00103859907009,0.00102579163403,0.00100839852834,0.000984909620297,0.000952446453166,0.000908616218326,0.000851239772496,0.000778571687903,0.000691345306832
66,28,7,2.0,2001,0.0,0.00116885401845,0.00116364626405,0.00115914610217,0.0011563686846,0.00115431583024,0.00115131155882,0.00114633193728,0.00113963341275,0.00112959977488,0.00111634364402,0.00109860408417,0.00107350892226,0.0010384989063,0.000990866948631,0.000927798935751,0.000848619726752
66,28,7,2.0,2002,0.0,0.0,0.00115594434889,0.00115148002928,0.00114876466616,0.00114688325019,0.00114430228758,0.00114019614152,0.0011350750628,0.00112764654602,0.00111839315633,0.00110646597269,0.00108938562571,0.00106488396001,0.00103031981881,0.00098253596835,0.000920024809213
66,28,7,2.0,2003,0.0,0.0,0.0,0.00113981002186,0.00113712815959,0.00113530897573,0.00113291007505,0.00112924345648,0.00112500349508,0.00111916086977,0.00111250766562,0.0011045738917,0.00109329813749,0.0010768082693,0.00105275766024,0.00101804103486,0.000970854707657
66,28,7,2.0,2004,0.0,0.0,0.0,0.0,0.0011067461881,0.00110498142162,0.00110268853651,0.00109927111129,0.00109553043372,0.0010906473932,0.00108563814575,0.00108035340336,0.00107314369632,0.00106257087835,0.00104671166974,0.00102278464524,0.000989085023896
66,28,7,2.0,2005,0.0,0.0,0.0,0.0,0.0,0.00108970330484,0.0010874478424,0.00108411887823,0.0010805785701,0.00107614207598,0.00107199217346,0.00106822465724,0.00106351500311,0.00105679767997,0.00104655309087,0.00103038025283,0.00100685565421
66,28,7,2.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.00109715830908,0.00109380537196,0.0010902748931,0.00108594813693,0.00108214244015,0.0010791372578,0.00107584063449,0.00107148269647,0.00106488516144,0.00105399680434,0.00103773893026
66,28,7,2.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111395005616,0.00111036039667,0.00110599599059,0.00110227183203,0.00109959893218,0.0010970510551,0.00109409313186,0.00108983535696,0.00108254413656,0.00107150618889
66,28,7,2.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111401112583,0.00110963820674,0.00110594384138,0.00110341399033,0.00110124603803,0.00109908956549,0.00109630127785,0.00109144945197,0.00108417877013
66,28,7,2.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111846354178,0.00111474565735,0.0011122379689,0.00111020556787,0.00110842284889,0.00110642907247,0.00110303049532,0.00109818063029
66,28,7,2.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116131617414,0.00115870981721,0.00115663648301,0.00115493825588,0.00115326793938,0.00115057632418,0.0011470752967
66,28,7,2.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119321809988,0.00119108928343,0.00118938570172,0.001187829144,0.0011854753658,0.00118274276769
66,28,7,2.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123781510236,0.00123605119156,0.00123448050787,0.00123220397522,0.00122979781092
66,28,7,2.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000829246198512,0.000828196809197,0.000826700951483,0.000825200265732
66,28,7,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082646246337,0.000824974077476,0.000823507843273
