census region,housing types,technology,vintage,value
67,28,9,2000,0.0
67,28,9,2001,705613.44472
67,28,9,2002,0.0
67,28,9,2003,0.0
67,28,9,2004,2184.61454373
67,28,9,2005,0.0
67,28,9,2006,53815.8756105
67,28,9,2007,28064.2538293
67,28,9,2008,2629.53495053
67,28,9,2009,193663.936103
67,28,9,2010,0.0
67,28,9,2011,0.0
67,28,9,2012,705635.531014
67,28,9,2013,0.0
67,28,9,2014,0.0
67,28,9,2015,2184.78813893
67,28,9,2016,0.0
67,28,10,2000,53820.1519612
67,28,10,2001,28064.274327
67,28,10,2002,2629.74390028
67,28,10,2003,193879.161638
67,28,10,2004,0.0
67,28,10,2005,0.0
67,28,10,2006,705691.602665
67,28,10,2007,0.0
67,28,10,2008,0.0
67,28,10,2009,2185.1435409
67,28,10,2010,0.0
67,28,10,2011,53828.895592
67,28,10,2012,28064.3451246
67,28,10,2013,2630.17631691
67,28,10,2014,194200.015129
67,28,10,2015,0.0
67,28,10,2016,1.03268255828e-06
67,28,11,2000,705806.252865
67,28,11,2001,8.79297741097e-06
67,28,11,2002,0.0
67,28,11,2003,2185.80228441
67,28,11,2004,0.0
67,28,11,2005,53844.6668384
67,28,11,2006,28064.5615422
67,28,11,2007,2631.16187551
67,28,11,2008,194656.827255
67,28,11,2009,2.19480119615e-13
67,28,11,2010,5.28824648239e-05
67,28,11,2011,706013.188014
67,28,11,2012,0.00034664177827
67,28,11,2013,0.0
67,28,11,2014,2186.99957036
67,28,11,2015,0.0
67,28,11,2016,53870.6619749
67,28,12,2000,28065.1598429
67,28,12,2001,2634.3001546
67,28,12,2002,195281.755469
67,28,12,2003,3.23549682015e-11
67,28,12,2004,0.000801914164666
67,28,12,2005,706355.276265
67,28,12,2006,0.00450714624779
67,28,12,2007,0.0
67,28,12,2008,2189.1655986
67,28,12,2009,0.0
67,28,12,2010,53910.4394527
67,28,12,2011,28066.6804201
67,28,12,2012,2644.82968653
67,28,12,2013,196106.139308
67,28,12,2014,1.28872290319e-09
67,28,12,2015,0.00584376092318
67,28,12,2016,706882.559955
67,28,13,2000,0.0286653562103
67,28,13,2001,0.0
67,28,13,2002,2192.96461216
67,28,13,2003,0.0
67,28,13,2004,53967.3286742
67,28,13,2005,28070.278348
67,28,13,2006,2675.52624543
67,28,13,2007,197156.799195
67,28,13,2008,2.48288195083e-08
67,28,13,2009,0.0270112898378
67,28,13,2010,707647.166807
67,28,13,2011,0.118500031798
67,28,13,2012,0.0
67,28,13,2013,2199.26809486
67,28,13,2014,0.0
67,28,13,2015,54043.4459394
67,28,13,2016,28078.2832437
67,28,71,2000,2751.97687294
67,28,71,2001,198451.657074
67,28,71,2002,2.9059490901e-07
67,28,71,2003,0.0927538474121
67,28,71,2004,708694.061304
67,28,71,2005,0.370012270663
67,28,71,2006,0.0
67,28,71,2007,2209.06184431
67,28,71,2008,0.0
67,28,71,2009,54138.3142439
67,28,71,2010,28095.1607015
67,28,71,2011,2918.30312295
67,28,71,2012,199995.093827
67,28,71,2013,2.35871691813e-06
67,28,71,2014,0.258335123135
67,28,71,2015,710047.036942
67,28,71,2016,0.948074634501
67,29,4,2000,36775.439746
67,29,4,2001,0.0
67,29,4,2002,0.0
67,29,4,2003,74061.6495556
67,29,4,2004,0.0
67,29,4,2005,0.0
67,29,4,2006,0.0
67,29,4,2007,0.0
67,29,4,2008,0.0
67,29,4,2009,192560.288844
67,29,4,2010,0.0
67,29,4,2011,36775.4130896
67,29,4,2012,0.0
67,29,4,2013,0.0
67,29,4,2014,74061.6497928
67,29,4,2015,0.0
67,29,4,2016,0.0
67,29,5,2000,0.0
67,29,5,2001,0.0
67,29,5,2002,0.0
67,29,5,2003,192560.289461
67,29,5,2004,0.0
67,29,5,2005,36774.8305136
67,29,5,2006,0.0
67,29,5,2007,0.0
67,29,5,2008,74061.6603031
67,29,5,2009,0.0
67,29,5,2010,0.0
67,29,5,2011,0.0
67,29,5,2012,0.0
67,29,5,2013,0.0
67,29,5,2014,192560.316788
67,29,5,2015,0.0
67,29,5,2016,36771.7842756
67,29,6,2000,0.0
67,29,6,2001,0.0
67,29,6,2002,74061.77316
67,29,6,2003,0.0
67,29,6,2004,0.0
67,29,6,2005,0.0
67,29,6,2006,0.0
67,29,6,2007,0.0
67,29,6,2008,192560.610216
67,29,6,2009,0.0
67,29,6,2010,36762.5857312
67,29,6,2011,0.0
67,29,6,2012,0.0
67,29,6,2013,74062.3766172
67,29,6,2014,0.0
67,29,6,2015,0.0
67,29,6,2016,0.0
67,29,7,2000,0.0
67,29,7,2001,0.0
67,29,7,2002,192562.179205
67,29,7,2003,0.0
67,29,7,2004,36741.47736
67,29,7,2005,0.0
67,29,7,2006,0.0
67,29,7,2007,74064.478291
67,29,7,2008,0.0
67,29,7,2009,0.0
67,29,7,2010,0.0
67,29,7,2011,0.0
67,29,7,2012,0.0
67,29,7,2013,192567.643557
67,29,7,2014,0.0
67,29,7,2015,36700.4565746
67,29,7,2016,0.0
67,29,8,2000,0.0
67,29,8,2001,74070.0824191
67,29,8,2002,0.0
67,29,8,2003,0.0
67,29,8,2004,0.0
67,29,8,2005,0.0
67,29,8,2006,0.0
67,29,8,2007,192582.21429
67,29,8,2008,0.0
67,29,8,2009,36629.3255389
67,29,8,2010,0.0
67,29,8,2011,0.0
67,29,8,2012,74082.5926553
67,29,8,2013,0.0
67,29,8,2014,0.0
67,29,8,2015,0.0
67,29,8,2016,0.0
67,29,9,2000,0.0
67,29,9,2001,192614.740904
67,29,9,2002,0.0
67,29,9,2003,36516.1810804
67,29,9,2004,0.0
67,29,9,2005,0.0
67,29,9,2006,74107.2159407
67,29,9,2007,0.0
67,29,9,2008,0.0
67,29,9,2009,0.0
67,29,9,2010,0.0
67,29,9,2011,0.0
67,29,9,2012,192678.761446
67,29,9,2013,0.0
67,29,9,2014,36348.5701366
67,29,9,2015,0.0
67,29,9,2016,0.0
67,29,10,2000,74151.3414459
67,29,10,2001,0.0
67,29,10,2002,0.0
67,29,10,2003,0.0
67,29,10,2004,0.0
67,29,10,2005,0.0
67,29,10,2006,192793.487759
67,29,10,2007,0.0
67,29,10,2008,36115.4108344
67,29,10,2009,0.0
67,29,10,2010,0.0
67,29,10,2011,74224.8228531
67,29,10,2012,0.0
67,29,10,2013,0.0
67,29,10,2014,0.0
67,29,10,2015,0.0
67,29,10,2016,0.0
67,29,11,2000,192984.539418
67,29,11,2001,0.0
67,29,11,2002,35809.6849466
67,29,11,2003,0.0
67,29,11,2004,0.0
67,29,11,2005,74340.0312586
67,29,11,2006,0.0
67,29,11,2007,0.0
67,29,11,2008,0.0
67,29,11,2009,0.0
67,29,11,2010,0.0
67,29,11,2011,193284.081272
67,29,11,2012,0.0
67,29,11,2013,35431.6294708
67,29,11,2014,0.0
67,29,11,2015,0.0
67,29,11,2016,74511.5038611
67,29,12,2000,0.0
67,29,12,2001,0.0
67,29,12,2002,0.0
67,29,12,2003,0.0
67,29,12,2004,0.0
67,29,12,2005,193729.910039
67,29,12,2006,0.0
67,29,12,2007,34991.6023072
67,29,12,2008,0.0
67,29,12,2009,0.0
67,29,12,2010,74754.9562138
67,29,12,2011,0.0
67,29,12,2012,0.0
67,29,12,2013,0.0
67,29,12,2014,0.0
67,29,12,2015,0.0
67,29,12,2016,194362.886156
67,29,13,2000,0.0
67,29,13,2001,34511.3858228
67,29,13,2002,0.0
67,29,13,2003,0.0
67,29,13,2004,75085.4067746
67,29,13,2005,0.0
67,29,13,2006,0.0
67,29,13,2007,0.0
67,29,13,2008,0.0
67,29,13,2009,0.0
67,29,13,2010,195222.057614
67,29,13,2011,0.0
67,29,13,2012,34022.5890777
67,29,13,2013,0.0
67,29,13,2014,0.0
67,29,13,2015,75514.2577894
67,29,13,2016,0.0
67,29,71,2000,0.0
67,29,71,2001,0.0
67,29,71,2002,0.0
67,29,71,2003,0.0
67,29,71,2004,196337.070252
67,29,71,2005,0.0
67,29,71,2006,33561.3630356
67,29,71,2007,0.0
67,29,71,2008,0.0
67,29,71,2009,76045.4194342
67,29,71,2010,0.0
67,29,71,2011,0.0
67,29,71,2012,0.0
67,29,71,2013,0.0
67,29,71,2014,0.0
67,29,71,2015,197718.090529
67,29,71,2016,0.0
67,30,4,2000,0.0
67,30,4,2001,0.0
67,30,4,2002,0.0
67,30,4,2003,5799.40806916
67,30,4,2004,0.0
67,30,4,2005,18997.3033055
67,30,4,2006,0.0
67,30,4,2007,0.0
67,30,4,2008,0.0
67,30,4,2009,31388.5069298
67,30,4,2010,0.0
67,30,4,2011,0.0
67,30,4,2012,0.0
67,30,4,2013,0.0
67,30,4,2014,5799.40806916
67,30,4,2015,0.0
67,30,4,2016,18997.3033055
67,30,5,2000,0.0
67,30,5,2001,0.0
67,30,5,2002,0.0
67,30,5,2003,31388.5069298
67,30,5,2004,0.0
67,30,5,2005,0.0
67,30,5,2006,0.0
67,30,5,2007,0.0
67,30,5,2008,5799.40813729
67,30,5,2009,0.0
67,30,5,2010,18997.3035286
67,30,5,2011,0.0
67,30,5,2012,0.0
67,30,5,2013,0.0
67,30,5,2014,31388.5072985
67,30,5,2015,0.0
67,30,5,2016,0.0
67,30,6,2000,0.0
67,30,6,2001,0.0
67,30,6,2002,5799.41089629
67,30,6,2003,0.0
67,30,6,2004,18997.3125664
67,30,6,2005,0.0
