census division,year,value
60,2000,2.7817365e+11
60,2001,2.8384109e+11
60,2002,2.7855072e+11
60,2003,2.9158347e+11
60,2004,3.1290384e+11
60,2005,3.2839304e+11
60,2006,3.2821185e+11
60,2007,3.0249292e+11
60,2008,2.6794742e+11
60,2009,2.199117e+11
60,2010,2.033694e+11
60,2011,1.983904e+11
60,2012,2.138304e+11
60,2013,2.22618e+11
60,2014,2.3011971e+11
60,2015,2.445018e+11
60,2016,2.5863779e+11
60,2017,2.7235629e+11
60,2018,2.81638e+11
60,2019,2.8717349e+11
60,2020,2.939371e+11
60,2021,2.9648901e+11
60,2022,2.9876682e+11
60,2023,3.0245349e+11
60,2024,3.0651419e+11
60,2025,3.117933e+11
60,2026,3.1794681e+11
60,2027,3.225054e+11
60,2028,3.241398e+11
60,2029,3.2632721e+11
60,2030,3.311011e+11
60,2031,3.3441861e+11
60,2032,3.3437799e+11
60,2033,3.3688062e+11
60,2034,3.4110001e+11
60,2035,3.4544769e+11
60,2036,3.4928e+11
60,2037,3.527821e+11
60,2038,3.5670071e+11
60,2039,3.5951459e+11
60,2040,3.638194e+11
61,1990,52157540000.0
61,1991,49458990000.0
61,1992,54372180000.0
61,1993,57125960000.0
61,1994,59439640000.0
61,1995,57305810000.0
61,1996,64099330000.0
61,1997,67270610000.0
61,1998,68553970000.0
61,1999,68542620000.0
61,2000,72558850000.0
61,2001,69611720000.0
61,2002,64792230000.0
61,2003,65732440000.0
61,2004,67249700000.0
61,2005,68806230000.0
61,2006,68955430000.0
61,2007,67040210000.0
61,2008,63283990000.0
61,2009,53543230000.0
61,2010,50055240000.0
61,2011,49057840000.0
61,2012,52706980000.0
61,2013,54620660000.0
61,2014,56258190000.0
61,2015,59460860000.0
61,2016,62787100000.0
61,2017,65869950000.0
61,2018,67958640000.0
61,2019,69269400000.0
61,2020,70924200000.0
61,2021,71598280000.0
61,2022,72183160000.0
61,2023,73091730000.0
61,2024,74089320000.0
61,2025,75393420000.0
61,2026,76909030000.0
61,2027,78022210000.0
61,2028,78418320000.0
61,2029,78932860000.0
61,2030,80055660000.0
61,2031,80828550000.0
61,2032,80771650000.0
61,2033,81311360000.0
61,2034,82286450000.0
61,2035,83322910000.0
61,2036,84255020000.0
61,2037,85124050000.0
61,2038,86097740000.0
61,2039,86811470000.0
61,2040,87858810000.0
62,1990,99725330000.0
62,1991,1.0035054e+11
62,1992,1.0803814e+11
62,1993,1.0940643e+11
62,1994,1.1226031e+11
62,1995,1.0840372e+11
62,1996,1.2281093e+11
62,1997,1.285347e+11
62,1998,1.3718187e+11
62,1999,1.4048311e+11
62,2000,1.4485501e+11
62,2001,1.5366429e+11
62,2002,1.4925299e+11
62,2003,1.5652992e+11
62,2004,1.5894601e+11
62,2005,1.6420374e+11
62,2006,1.6371487e+11
62,2007,1.6291063e+11
62,2008,1.6305956e+11
62,2009,1.3957961e+11
62,2010,1.290639e+11
62,2011,1.232776e+11
62,2012,1.289178e+11
62,2013,1.3022279e+11
62,2014,1.3115669e+11
62,2015,1.364771e+11
62,2016,1.4236099e+11
62,2017,1.4848019e+11
62,2018,1.5268311e+11
62,2019,1.5528799e+11
62,2020,1.588269e+11
62,2021,1.602455e+11
62,2022,1.6155901e+11
62,2023,1.636642e+11
62,2024,1.659597e+11
62,2025,1.689117e+11
62,2026,1.723268e+11
62,2027,1.7484821e+11
62,2028,1.757695e+11
62,2029,1.769603e+11
62,2030,1.795354e+11
62,2031,1.813174e+11
62,2032,1.812627e+11
62,2033,1.8256461e+11
62,2034,1.8481821e+11
62,2035,1.8716769e+11
62,2036,1.892597e+11
62,2037,1.911886e+11
62,2038,1.93345e+11
62,2039,1.949137e+11
62,2040,1.972822e+11
63,1990,65328090000.0
63,1991,63821760000.0
63,1992,73652610000.0
63,1993,83147040000.0
63,1994,91441920000.0
63,1995,91719080000.0
63,1996,1.0636606e+11
63,1997,1.1038677e+11
63,1998,1.1533379e+11
63,1999,1.1764678e+11
63,2000,1.236874e+11
63,2001,1.2447902e+11
63,2002,1.195675e+11
63,2003,1.2264781e+11
63,2004,1.3230161e+11
63,2005,1.4493372e+11
63,2006,1.5190564e+11
63,2007,1.4848204e+11
63,2008,1.3413443e+11
63,2009,1.094833e+11
63,2010,99440420000.0
63,2011,95243400000.0
63,2012,1.008354e+11
63,2013,1.034872e+11
63,2014,1.058825e+11
63,2015,1.116512e+11
63,2016,1.177725e+11
63,2017,1.238583e+11
63,2018,1.2812019e+11
63,2019,1.3082899e+11
63,2020,1.341279e+11
63,2021,1.3551089e+11
63,2022,1.3671249e+11
63,2023,1.385114e+11
63,2024,1.404538e+11
63,2025,1.4294479e+11
63,2026,1.458226e+11
63,2027,1.4794231e+11
63,2028,1.487059e+11
63,2029,1.4970731e+11
63,2030,1.518745e+11
63,2031,1.53373e+11
63,2032,1.5331509e+11
63,2033,1.5440739e+11
63,2034,1.563132e+11
63,2035,1.583092e+11
63,2036,1.6009261e+11
63,2037,1.617444e+11
63,2038,1.63591e+11
63,2039,1.6494341e+11
63,2040,1.669763e+11
64,1990,1.9928113e+11
64,1991,1.7071564e+11
64,1992,1.7096385e+11
64,1993,1.6611943e+11
64,1994,1.6794591e+11
64,1995,1.6098875e+11
64,1996,1.7611873e+11
64,1997,1.8804515e+11
64,1998,1.9957404e+11
64,1999,2.1032808e+11
64,2000,2.2329843e+11
64,2001,2.2513179e+11
64,2002,2.176884e+11
64,2003,2.2915225e+11
64,2004,2.495202e+11
64,2005,2.6326102e+11
64,2006,2.6430151e+11
64,2007,2.5344852e+11
64,2008,2.2685889e+11
64,2009,1.85642e+11
64,2010,1.698082e+11
64,2011,1.6367329e+11
64,2012,1.7437711e+11
64,2013,1.798649e+11
64,2014,1.846815e+11
64,2015,1.9529041e+11
64,2016,2.0604849e+11
64,2017,2.1661971e+11
64,2018,2.2381619e+11
64,2019,2.281785e+11
64,2020,2.335984e+11
64,2021,2.3570731e+11
64,2022,2.3758369e+11
64,2023,2.405957e+11
64,2024,2.43886e+11
64,2025,2.4814549e+11
64,2026,2.531013e+11
64,2027,2.5677261e+11
64,2028,2.581153e+11
64,2029,2.5987729e+11
64,2030,2.6368741e+11
64,2031,2.663338e+11
64,2032,2.6629559e+11
64,2033,2.682627e+11
64,2034,2.7161871e+11
64,2035,2.750983e+11
64,2036,2.781886e+11
64,2037,2.8102899e+11
64,2038,2.8419781e+11
64,2039,2.8649881e+11
64,2040,2.8998001e+11
