supply_node_id,gau,demand_sector,supply_technology,resource_bin,year,value,id,sensitivity
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2008,0.184,7816,
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2009,0.184,7817,
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2010,0.184,7818,
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2011,0.184,7819,
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2012,0.184,7820,
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2013,0.184,7821,
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2014,0.184,7822,
135,new york,,distillate oil combustion turbine IPP cogen power plant,,2015,0.08,7823,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1990,0.08,7824,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1991,0.08,7825,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1992,0.08,7826,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1993,0.08,7827,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1994,0.08,7828,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1995,0.08,7829,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1996,0.08,7830,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1997,0.08,7831,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1998,0.08,7832,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,1999,0.08,7833,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2000,0.08,7834,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2001,0.08,7835,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2002,0.08,7836,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2003,0.08,7837,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2004,0.08,7838,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2005,0.08,7839,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2006,0.08,7840,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2007,0.08,7841,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2008,0.08,7842,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2009,0.08,7843,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2010,0.08,7844,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2011,0.08,7845,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2012,0.08,7846,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2013,0.08,7847,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2014,0.0,7848,
135,wisconsin,,distillate oil combustion turbine IPP cogen power plant,,2015,0.0,7849,
16,alaska,,distillate oil combustion turbine power plant,,1990,375.9,7850,
16,alaska,,distillate oil combustion turbine power plant,,1991,397.4,7851,
16,alaska,,distillate oil combustion turbine power plant,,1992,401.8,7852,
16,alaska,,distillate oil combustion turbine power plant,,1993,408.6,7853,
16,alaska,,distillate oil combustion turbine power plant,,1994,419.9,7854,
16,alaska,,distillate oil combustion turbine power plant,,1995,449.9,7855,
16,alaska,,distillate oil combustion turbine power plant,,1996,457.3,7856,
16,alaska,,distillate oil combustion turbine power plant,,1997,459.5,7857,
16,alaska,,distillate oil combustion turbine power plant,,1998,462.2,7858,
16,alaska,,distillate oil combustion turbine power plant,,1999,475.2,7859,
16,alaska,,distillate oil combustion turbine power plant,,2000,495.6,7860,
16,alaska,,distillate oil combustion turbine power plant,,2001,499.0,7861,
16,alaska,,distillate oil combustion turbine power plant,,2002,504.4,7862,
16,alaska,,distillate oil combustion turbine power plant,,2003,511.8,7863,
16,alaska,,distillate oil combustion turbine power plant,,2004,500.0,7864,
16,alaska,,distillate oil combustion turbine power plant,,2005,509.1,7865,
16,alaska,,distillate oil combustion turbine power plant,,2006,514.3,7866,
16,alaska,,distillate oil combustion turbine power plant,,2007,554.2,7867,
16,alaska,,distillate oil combustion turbine power plant,,2008,564.3,7868,
16,alaska,,distillate oil combustion turbine power plant,,2009,565.0,7869,
16,alaska,,distillate oil combustion turbine power plant,,2010,568.0,7870,
16,alaska,,distillate oil combustion turbine power plant,,2011,579.8,7871,
16,alaska,,distillate oil combustion turbine power plant,,2012,579.6,7872,
16,alaska,,distillate oil combustion turbine power plant,,2013,583.0,7873,
16,alaska,,distillate oil combustion turbine power plant,,2014,584.2,7874,
16,alaska,,distillate oil combustion turbine power plant,,2015,601.6,7875,
16,alabama,,distillate oil combustion turbine power plant,,1990,16.0,7876,
16,alabama,,distillate oil combustion turbine power plant,,1991,16.0,7877,
16,alabama,,distillate oil combustion turbine power plant,,1992,16.0,7878,
16,alabama,,distillate oil combustion turbine power plant,,1993,16.0,7879,
16,alabama,,distillate oil combustion turbine power plant,,1994,16.0,7880,
16,alabama,,distillate oil combustion turbine power plant,,1995,18.4,7881,
16,alabama,,distillate oil combustion turbine power plant,,1996,19.6,7882,
16,alabama,,distillate oil combustion turbine power plant,,1997,19.6,7883,
16,alabama,,distillate oil combustion turbine power plant,,1998,21.5,7884,
16,alabama,,distillate oil combustion turbine power plant,,1999,35.5,7885,
16,alabama,,distillate oil combustion turbine power plant,,2000,39.1,7886,
16,alabama,,distillate oil combustion turbine power plant,,2001,39.1,7887,
16,alabama,,distillate oil combustion turbine power plant,,2002,41.1,7888,
16,alabama,,distillate oil combustion turbine power plant,,2003,42.6,7889,
16,alabama,,distillate oil combustion turbine power plant,,2004,42.6,7890,
16,alabama,,distillate oil combustion turbine power plant,,2005,42.6,7891,
16,alabama,,distillate oil combustion turbine power plant,,2006,42.6,7892,
16,alabama,,distillate oil combustion turbine power plant,,2007,42.6,7893,
16,alabama,,distillate oil combustion turbine power plant,,2008,42.6,7894,
16,alabama,,distillate oil combustion turbine power plant,,2009,42.6,7895,
16,alabama,,distillate oil combustion turbine power plant,,2010,42.6,7896,
16,alabama,,distillate oil combustion turbine power plant,,2011,42.6,7897,
16,alabama,,distillate oil combustion turbine power plant,,2012,42.6,7898,
16,alabama,,distillate oil combustion turbine power plant,,2013,42.6,7899,
16,alabama,,distillate oil combustion turbine power plant,,2014,42.6,7900,
16,alabama,,distillate oil combustion turbine power plant,,2015,42.6,7901,
16,arkansas,,distillate oil combustion turbine power plant,,1990,16.3,7902,
16,arkansas,,distillate oil combustion turbine power plant,,1991,16.5,7903,
16,arkansas,,distillate oil combustion turbine power plant,,1992,19.7,7904,
16,arkansas,,distillate oil combustion turbine power plant,,1993,21.3,7905,
16,arkansas,,distillate oil combustion turbine power plant,,1994,21.3,7906,
16,arkansas,,distillate oil combustion turbine power plant,,1995,21.3,7907,
16,arkansas,,distillate oil combustion turbine power plant,,1996,21.3,7908,
16,arkansas,,distillate oil combustion turbine power plant,,1997,21.3,7909,
16,arkansas,,distillate oil combustion turbine power plant,,1998,21.3,7910,
16,arkansas,,distillate oil combustion turbine power plant,,1999,26.1,7911,
16,arkansas,,distillate oil combustion turbine power plant,,2000,26.1,7912,
16,arkansas,,distillate oil combustion turbine power plant,,2001,26.1,7913,
16,arkansas,,distillate oil combustion turbine power plant,,2002,22.8,7914,
16,arkansas,,distillate oil combustion turbine power plant,,2003,22.0,7915,
16,arkansas,,distillate oil combustion turbine power plant,,2004,22.0,7916,
16,arkansas,,distillate oil combustion turbine power plant,,2005,22.0,7917,
16,arkansas,,distillate oil combustion turbine power plant,,2006,22.0,7918,
16,arkansas,,distillate oil combustion turbine power plant,,2007,22.0,7919,
16,arkansas,,distillate oil combustion turbine power plant,,2008,22.0,7920,
16,arkansas,,distillate oil combustion turbine power plant,,2009,22.0,7921,
16,arkansas,,distillate oil combustion turbine power plant,,2010,22.0,7922,
16,arkansas,,distillate oil combustion turbine power plant,,2011,22.0,7923,
16,arkansas,,distillate oil combustion turbine power plant,,2012,22.0,7924,
16,arkansas,,distillate oil combustion turbine power plant,,2013,12.2,7925,
16,arkansas,,distillate oil combustion turbine power plant,,2014,12.2,7926,
16,arkansas,,distillate oil combustion turbine power plant,,2015,12.2,7927,
16,arizona,,distillate oil combustion turbine power plant,,1990,89.0,7928,
16,arizona,,distillate oil combustion turbine power plant,,1991,90.5,7929,
16,arizona,,distillate oil combustion turbine power plant,,1992,90.5,7930,
16,arizona,,distillate oil combustion turbine power plant,,1993,90.5,7931,
16,arizona,,distillate oil combustion turbine power plant,,1994,90.5,7932,
16,arizona,,distillate oil combustion turbine power plant,,1995,90.5,7933,
16,arizona,,distillate oil combustion turbine power plant,,1996,90.5,7934,
16,arizona,,distillate oil combustion turbine power plant,,1997,90.5,7935,
16,arizona,,distillate oil combustion turbine power plant,,1998,90.5,7936,
16,arizona,,distillate oil combustion turbine power plant,,1999,90.5,7937,
16,arizona,,distillate oil combustion turbine power plant,,2000,90.5,7938,
16,arizona,,distillate oil combustion turbine power plant,,2001,90.5,7939,
16,arizona,,distillate oil combustion turbine power plant,,2002,90.5,7940,
16,arizona,,distillate oil combustion turbine power plant,,2003,90.5,7941,
16,arizona,,distillate oil combustion turbine power plant,,2004,90.5,7942,
16,arizona,,distillate oil combustion turbine power plant,,2005,90.5,7943,
16,arizona,,distillate oil combustion turbine power plant,,2006,90.5,7944,
16,arizona,,distillate oil combustion turbine power plant,,2007,90.5,7945,
16,arizona,,distillate oil combustion turbine power plant,,2008,90.5,7946,
16,arizona,,distillate oil combustion turbine power plant,,2009,90.5,7947,
16,arizona,,distillate oil combustion turbine power plant,,2010,90.5,7948,
16,arizona,,distillate oil combustion turbine power plant,,2011,90.5,7949,
16,arizona,,distillate oil combustion turbine power plant,,2012,90.5,7950,
16,arizona,,distillate oil combustion turbine power plant,,2013,90.5,7951,
16,arizona,,distillate oil combustion turbine power plant,,2014,90.5,7952,
16,arizona,,distillate oil combustion turbine power plant,,2015,90.5,7953,
16,california,,distillate oil combustion turbine power plant,,1990,478.6,7954,
16,california,,distillate oil combustion turbine power plant,,1991,478.6,7955,
16,california,,distillate oil combustion turbine power plant,,1992,479.3,7956,
16,california,,distillate oil combustion turbine power plant,,1993,479.3,7957,
16,california,,distillate oil combustion turbine power plant,,1994,479.3,7958,
16,california,,distillate oil combustion turbine power plant,,1995,479.3,7959,
16,california,,distillate oil combustion turbine power plant,,1996,482.1,7960,
16,california,,distillate oil combustion turbine power plant,,1997,482.1,7961,
16,california,,distillate oil combustion turbine power plant,,1998,482.1,7962,
16,california,,distillate oil combustion turbine power plant,,1999,482.1,7963,
16,california,,distillate oil combustion turbine power plant,,2000,484.6,7964,
16,california,,distillate oil combustion turbine power plant,,2001,484.6,7965,
16,california,,distillate oil combustion turbine power plant,,2002,484.6,7966,
16,california,,distillate oil combustion turbine power plant,,2003,467.6,7967,
16,california,,distillate oil combustion turbine power plant,,2004,454.6,7968,
16,california,,distillate oil combustion turbine power plant,,2005,454.6,7969,
16,california,,distillate oil combustion turbine power plant,,2006,402.6,7970,
16,california,,distillate oil combustion turbine power plant,,2007,381.6,7971,
16,california,,distillate oil combustion turbine power plant,,2008,365.4,7972,
16,california,,distillate oil combustion turbine power plant,,2009,377.4,7973,
16,california,,distillate oil combustion turbine power plant,,2010,359.4,7974,
16,california,,distillate oil combustion turbine power plant,,2011,329.4,7975,
16,california,,distillate oil combustion turbine power plant,,2012,364.6,7976,
16,california,,distillate oil combustion turbine power plant,,2013,364.6,7977,
16,california,,distillate oil combustion turbine power plant,,2014,383.0,7978,
16,california,,distillate oil combustion turbine power plant,,2015,383.0,7979,
16,colorado,,distillate oil combustion turbine power plant,,1990,150.5,7980,
16,colorado,,distillate oil combustion turbine power plant,,1991,150.5,7981,
16,colorado,,distillate oil combustion turbine power plant,,1992,150.5,7982,
16,colorado,,distillate oil combustion turbine power plant,,1993,151.2,7983,
16,colorado,,distillate oil combustion turbine power plant,,1994,151.2,7984,
16,colorado,,distillate oil combustion turbine power plant,,1995,151.2,7985,
16,colorado,,distillate oil combustion turbine power plant,,1996,151.2,7986,
16,colorado,,distillate oil combustion turbine power plant,,1997,151.2,7987,
16,colorado,,distillate oil combustion turbine power plant,,1998,152.3,7988,
16,colorado,,distillate oil combustion turbine power plant,,1999,157.7,7989,
16,colorado,,distillate oil combustion turbine power plant,,2000,158.0,7990,
16,colorado,,distillate oil combustion turbine power plant,,2001,158.0,7991,
16,colorado,,distillate oil combustion turbine power plant,,2002,167.3,7992,
16,colorado,,distillate oil combustion turbine power plant,,2003,167.7,7993,
16,colorado,,distillate oil combustion turbine power plant,,2004,167.7,7994,
16,colorado,,distillate oil combustion turbine power plant,,2005,167.7,7995,
16,colorado,,distillate oil combustion turbine power plant,,2006,167.7,7996,
16,colorado,,distillate oil combustion turbine power plant,,2007,165.7,7997,
16,colorado,,distillate oil combustion turbine power plant,,2008,167.4,7998,
16,colorado,,distillate oil combustion turbine power plant,,2009,167.4,7999,
16,colorado,,distillate oil combustion turbine power plant,,2010,167.4,8000,
16,colorado,,distillate oil combustion turbine power plant,,2011,167.4,8001,
16,colorado,,distillate oil combustion turbine power plant,,2012,167.4,8002,
16,colorado,,distillate oil combustion turbine power plant,,2013,167.4,8003,
16,colorado,,distillate oil combustion turbine power plant,,2014,166.0,8004,
16,colorado,,distillate oil combustion turbine power plant,,2015,166.0,8005,
16,connecticut,,distillate oil combustion turbine power plant,,1990,359.1,8006,
16,connecticut,,distillate oil combustion turbine power plant,,1991,359.1,8007,
16,connecticut,,distillate oil combustion turbine power plant,,1992,359.1,8008,
16,connecticut,,distillate oil combustion turbine power plant,,1993,359.1,8009,
16,connecticut,,distillate oil combustion turbine power plant,,1994,359.1,8010,
16,connecticut,,distillate oil combustion turbine power plant,,1995,359.1,8011,
16,connecticut,,distillate oil combustion turbine power plant,,1996,359.1,8012,
16,connecticut,,distillate oil combustion turbine power plant,,1997,477.2,8013,
16,connecticut,,distillate oil combustion turbine power plant,,1998,477.2,8014,
16,connecticut,,distillate oil combustion turbine power plant,,1999,477.2,8015,
16,connecticut,,distillate oil combustion turbine power plant,,2000,477.2,8016,
16,connecticut,,distillate oil combustion turbine power plant,,2001,477.2,8017,
16,connecticut,,distillate oil combustion turbine power plant,,2002,477.2,8018,
16,connecticut,,distillate oil combustion turbine power plant,,2003,547.4,8019,
16,connecticut,,distillate oil combustion turbine power plant,,2004,601.2,8020,
16,connecticut,,distillate oil combustion turbine power plant,,2005,587.9,8021,
16,connecticut,,distillate oil combustion turbine power plant,,2006,594.0,8022,
16,connecticut,,distillate oil combustion turbine power plant,,2007,594.0,8023,
16,connecticut,,distillate oil combustion turbine power plant,,2008,634.7,8024,
16,connecticut,,distillate oil combustion turbine power plant,,2009,634.7,8025,
16,connecticut,,distillate oil combustion turbine power plant,,2010,787.9,8026,
16,connecticut,,distillate oil combustion turbine power plant,,2011,1051.8,8027,
16,connecticut,,distillate oil combustion turbine power plant,,2012,1181.4,8028,
16,connecticut,,distillate oil combustion turbine power plant,,2013,1181.4,8029,
16,connecticut,,distillate oil combustion turbine power plant,,2014,1181.4,8030,
16,connecticut,,distillate oil combustion turbine power plant,,2015,1190.3,8031,
16,delaware,,distillate oil combustion turbine power plant,,1990,114.4,8032,
16,delaware,,distillate oil combustion turbine power plant,,1991,114.4,8033,
16,delaware,,distillate oil combustion turbine power plant,,1992,114.4,8034,
16,delaware,,distillate oil combustion turbine power plant,,1993,114.4,8035,
16,delaware,,distillate oil combustion turbine power plant,,1994,114.4,8036,
16,delaware,,distillate oil combustion turbine power plant,,1995,114.4,8037,
16,delaware,,distillate oil combustion turbine power plant,,1996,114.4,8038,
16,delaware,,distillate oil combustion turbine power plant,,1997,114.4,8039,
16,delaware,,distillate oil combustion turbine power plant,,1998,114.4,8040,
16,delaware,,distillate oil combustion turbine power plant,,1999,114.4,8041,
16,delaware,,distillate oil combustion turbine power plant,,2000,114.4,8042,
16,delaware,,distillate oil combustion turbine power plant,,2001,114.4,8043,
16,delaware,,distillate oil combustion turbine power plant,,2002,114.4,8044,
16,delaware,,distillate oil combustion turbine power plant,,2003,114.4,8045,
16,delaware,,distillate oil combustion turbine power plant,,2004,114.4,8046,
16,delaware,,distillate oil combustion turbine power plant,,2005,114.4,8047,
16,delaware,,distillate oil combustion turbine power plant,,2006,114.4,8048,
16,delaware,,distillate oil combustion turbine power plant,,2007,114.4,8049,
16,delaware,,distillate oil combustion turbine power plant,,2008,114.4,8050,
16,delaware,,distillate oil combustion turbine power plant,,2009,114.4,8051,
16,delaware,,distillate oil combustion turbine power plant,,2010,114.4,8052,
16,delaware,,distillate oil combustion turbine power plant,,2011,114.4,8053,
16,delaware,,distillate oil combustion turbine power plant,,2012,114.4,8054,
16,delaware,,distillate oil combustion turbine power plant,,2013,114.4,8055,
16,delaware,,distillate oil combustion turbine power plant,,2014,114.4,8056,
16,delaware,,distillate oil combustion turbine power plant,,2015,114.4,8057,
16,florida,,distillate oil combustion turbine power plant,,1990,2411.1,8058,
16,florida,,distillate oil combustion turbine power plant,,1991,2426.1,8059,
16,florida,,distillate oil combustion turbine power plant,,1992,2426.1,8060,
16,florida,,distillate oil combustion turbine power plant,,1993,2506.1,8061,
16,florida,,distillate oil combustion turbine power plant,,1994,2506.1,8062,
16,florida,,distillate oil combustion turbine power plant,,1995,2506.1,8063,
16,florida,,distillate oil combustion turbine power plant,,1996,2506.1,8064,
16,florida,,distillate oil combustion turbine power plant,,1997,2649.1,8065,
16,florida,,distillate oil combustion turbine power plant,,1998,2652.6,8066,
16,florida,,distillate oil combustion turbine power plant,,1999,2652.6,8067,
16,florida,,distillate oil combustion turbine power plant,,2000,2686.6,8068,
16,florida,,distillate oil combustion turbine power plant,,2001,2734.1,8069,
16,florida,,distillate oil combustion turbine power plant,,2002,2772.1,8070,
16,florida,,distillate oil combustion turbine power plant,,2003,2772.1,8071,
16,florida,,distillate oil combustion turbine power plant,,2004,2772.1,8072,
16,florida,,distillate oil combustion turbine power plant,,2005,2772.1,8073,
16,florida,,distillate oil combustion turbine power plant,,2006,2812.1,8074,
16,florida,,distillate oil combustion turbine power plant,,2007,2795.1,8075,
16,florida,,distillate oil combustion turbine power plant,,2008,2681.1,8076,
16,florida,,distillate oil combustion turbine power plant,,2009,2529.1,8077,
16,florida,,distillate oil combustion turbine power plant,,2010,2512.6,8078,
16,florida,,distillate oil combustion turbine power plant,,2011,2512.6,8079,
16,florida,,distillate oil combustion turbine power plant,,2012,2515.1,8080,
16,florida,,distillate oil combustion turbine power plant,,2013,2515.1,8081,
16,florida,,distillate oil combustion turbine power plant,,2014,2497.5,8082,
16,florida,,distillate oil combustion turbine power plant,,2015,2497.5,8083,
16,georgia,,distillate oil combustion turbine power plant,,1990,1021.0,8084,
16,georgia,,distillate oil combustion turbine power plant,,1991,1029.0,8085,
16,georgia,,distillate oil combustion turbine power plant,,1992,1032.4,8086,
16,georgia,,distillate oil combustion turbine power plant,,1993,1039.5,8087,
16,georgia,,distillate oil combustion turbine power plant,,1994,1045.6,8088,
16,georgia,,distillate oil combustion turbine power plant,,1995,1045.6,8089,
16,georgia,,distillate oil combustion turbine power plant,,1996,1047.3,8090,
16,georgia,,distillate oil combustion turbine power plant,,1997,1047.8,8091,
16,georgia,,distillate oil combustion turbine power plant,,1998,1058.6,8092,
16,georgia,,distillate oil combustion turbine power plant,,1999,1058.6,8093,
16,georgia,,distillate oil combustion turbine power plant,,2000,1058.6,8094,
16,georgia,,distillate oil combustion turbine power plant,,2001,1138.8,8095,
16,georgia,,distillate oil combustion turbine power plant,,2002,1138.8,8096,
16,georgia,,distillate oil combustion turbine power plant,,2003,1118.8,8097,
16,georgia,,distillate oil combustion turbine power plant,,2004,1054.8,8098,
16,georgia,,distillate oil combustion turbine power plant,,2005,1058.8,8099,
16,georgia,,distillate oil combustion turbine power plant,,2006,1059.4,8100,
16,georgia,,distillate oil combustion turbine power plant,,2007,1061.8,8101,
16,georgia,,distillate oil combustion turbine power plant,,2008,1062.6,8102,
16,georgia,,distillate oil combustion turbine power plant,,2009,1065.1,8103,
16,georgia,,distillate oil combustion turbine power plant,,2010,1060.3,8104,
16,georgia,,distillate oil combustion turbine power plant,,2011,1060.9,8105,
16,georgia,,distillate oil combustion turbine power plant,,2012,1029.9,8106,
16,georgia,,distillate oil combustion turbine power plant,,2013,998.7,8107,
16,georgia,,distillate oil combustion turbine power plant,,2014,998.7,8108,
16,georgia,,distillate oil combustion turbine power plant,,2015,998.7,8109,
16,hawaii,,distillate oil combustion turbine power plant,,1990,332.4,8110,
16,hawaii,,distillate oil combustion turbine power plant,,1991,347.6,8111,
16,hawaii,,distillate oil combustion turbine power plant,,1992,384.8,8112,
16,hawaii,,distillate oil combustion turbine power plant,,1993,425.9,8113,
16,hawaii,,distillate oil combustion turbine power plant,,1994,437.9,8114,
16,hawaii,,distillate oil combustion turbine power plant,,1995,437.9,8115,
16,hawaii,,distillate oil combustion turbine power plant,,1996,443.9,8116,
16,hawaii,,distillate oil combustion turbine power plant,,1997,448.1,8117,
16,hawaii,,distillate oil combustion turbine power plant,,1998,448.1,8118,
16,hawaii,,distillate oil combustion turbine power plant,,1999,465.7,8119,
16,hawaii,,distillate oil combustion turbine power plant,,2000,465.7,8120,
16,hawaii,,distillate oil combustion turbine power plant,,2001,525.7,8121,
16,hawaii,,distillate oil combustion turbine power plant,,2002,525.7,8122,
16,hawaii,,distillate oil combustion turbine power plant,,2003,525.7,8123,
16,hawaii,,distillate oil combustion turbine power plant,,2004,557.8,8124,
16,hawaii,,distillate oil combustion turbine power plant,,2005,557.8,8125,
16,hawaii,,distillate oil combustion turbine power plant,,2006,572.2,8126,
16,hawaii,,distillate oil combustion turbine power plant,,2007,600.4,8127,
16,hawaii,,distillate oil combustion turbine power plant,,2008,600.4,8128,
16,hawaii,,distillate oil combustion turbine power plant,,2009,616.4,8129,
16,hawaii,,distillate oil combustion turbine power plant,,2010,587.8,8130,
16,hawaii,,distillate oil combustion turbine power plant,,2011,587.8,8131,
16,hawaii,,distillate oil combustion turbine power plant,,2012,587.8,8132,
16,hawaii,,distillate oil combustion turbine power plant,,2013,587.8,8133,
16,hawaii,,distillate oil combustion turbine power plant,,2014,587.8,8134,
16,hawaii,,distillate oil combustion turbine power plant,,2015,588.8,8135,
16,iowa,,distillate oil combustion turbine power plant,,1990,441.4,8136,
16,iowa,,distillate oil combustion turbine power plant,,1991,565.5,8137,
16,iowa,,distillate oil combustion turbine power plant,,1992,588.6,8138,
16,iowa,,distillate oil combustion turbine power plant,,1993,609.0,8139,
16,iowa,,distillate oil combustion turbine power plant,,1994,622.4,8140,
16,iowa,,distillate oil combustion turbine power plant,,1995,640.5,8141,
16,iowa,,distillate oil combustion turbine power plant,,1996,662.2,8142,
16,iowa,,distillate oil combustion turbine power plant,,1997,672.1,8143,
16,iowa,,distillate oil combustion turbine power plant,,1998,684.5,8144,
16,iowa,,distillate oil combustion turbine power plant,,1999,706.4,8145,
16,iowa,,distillate oil combustion turbine power plant,,2000,815.3,8146,
16,iowa,,distillate oil combustion turbine power plant,,2001,837.1,8147,
16,iowa,,distillate oil combustion turbine power plant,,2002,884.7,8148,
16,iowa,,distillate oil combustion turbine power plant,,2003,927.0,8149,
16,iowa,,distillate oil combustion turbine power plant,,2004,940.0,8150,
16,iowa,,distillate oil combustion turbine power plant,,2005,946.1,8151,
16,iowa,,distillate oil combustion turbine power plant,,2006,972.4,8152,
16,iowa,,distillate oil combustion turbine power plant,,2007,968.2,8153,
16,iowa,,distillate oil combustion turbine power plant,,2008,968.2,8154,
16,iowa,,distillate oil combustion turbine power plant,,2009,966.8,8155,
16,iowa,,distillate oil combustion turbine power plant,,2010,965.8,8156,
16,iowa,,distillate oil combustion turbine power plant,,2011,965.4,8157,
16,iowa,,distillate oil combustion turbine power plant,,2012,976.4,8158,
16,iowa,,distillate oil combustion turbine power plant,,2013,985.6,8159,
16,iowa,,distillate oil combustion turbine power plant,,2014,985.4,8160,
16,iowa,,distillate oil combustion turbine power plant,,2015,993.7,8161,
16,idaho,,distillate oil combustion turbine power plant,,1990,5.4,8162,
16,idaho,,distillate oil combustion turbine power plant,,1991,5.4,8163,
16,idaho,,distillate oil combustion turbine power plant,,1992,5.4,8164,
16,idaho,,distillate oil combustion turbine power plant,,1993,5.4,8165,
16,idaho,,distillate oil combustion turbine power plant,,1994,5.4,8166,
16,idaho,,distillate oil combustion turbine power plant,,1995,5.4,8167,
16,idaho,,distillate oil combustion turbine power plant,,1996,5.4,8168,
16,idaho,,distillate oil combustion turbine power plant,,1997,5.4,8169,
16,idaho,,distillate oil combustion turbine power plant,,1998,5.4,8170,
16,idaho,,distillate oil combustion turbine power plant,,1999,5.4,8171,
16,idaho,,distillate oil combustion turbine power plant,,2000,5.4,8172,
16,idaho,,distillate oil combustion turbine power plant,,2001,5.4,8173,
16,idaho,,distillate oil combustion turbine power plant,,2002,5.4,8174,
16,idaho,,distillate oil combustion turbine power plant,,2003,5.4,8175,
16,idaho,,distillate oil combustion turbine power plant,,2004,5.4,8176,
16,idaho,,distillate oil combustion turbine power plant,,2005,5.4,8177,
16,idaho,,distillate oil combustion turbine power plant,,2006,5.4,8178,
16,idaho,,distillate oil combustion turbine power plant,,2007,5.4,8179,
16,idaho,,distillate oil combustion turbine power plant,,2008,5.4,8180,
16,idaho,,distillate oil combustion turbine power plant,,2009,5.4,8181,
16,idaho,,distillate oil combustion turbine power plant,,2010,5.4,8182,
16,idaho,,distillate oil combustion turbine power plant,,2011,5.4,8183,
16,idaho,,distillate oil combustion turbine power plant,,2012,5.4,8184,
16,idaho,,distillate oil combustion turbine power plant,,2013,5.4,8185,
16,idaho,,distillate oil combustion turbine power plant,,2014,5.4,8186,
16,idaho,,distillate oil combustion turbine power plant,,2015,5.4,8187,
16,illinois,,distillate oil combustion turbine power plant,,1990,806.8,8188,
16,illinois,,distillate oil combustion turbine power plant,,1991,806.8,8189,
16,illinois,,distillate oil combustion turbine power plant,,1992,806.8,8190,
16,illinois,,distillate oil combustion turbine power plant,,1993,809.3,8191,
16,illinois,,distillate oil combustion turbine power plant,,1994,815.9,8192,
16,illinois,,distillate oil combustion turbine power plant,,1995,817.9,8193,
16,illinois,,distillate oil combustion turbine power plant,,1996,833.5,8194,
16,illinois,,distillate oil combustion turbine power plant,,1997,838.6,8195,
16,illinois,,distillate oil combustion turbine power plant,,1998,844.9,8196,
16,illinois,,distillate oil combustion turbine power plant,,1999,847.4,8197,
16,illinois,,distillate oil combustion turbine power plant,,2000,858.3,8198,
16,illinois,,distillate oil combustion turbine power plant,,2001,895.7,8199,
16,illinois,,distillate oil combustion turbine power plant,,2002,952.6,8200,
16,illinois,,distillate oil combustion turbine power plant,,2003,860.7,8201,
16,illinois,,distillate oil combustion turbine power plant,,2004,863.2,8202,
16,illinois,,distillate oil combustion turbine power plant,,2005,697.0,8203,
16,illinois,,distillate oil combustion turbine power plant,,2006,694.5,8204,
16,illinois,,distillate oil combustion turbine power plant,,2007,700.7,8205,
16,illinois,,distillate oil combustion turbine power plant,,2008,708.6,8206,
16,illinois,,distillate oil combustion turbine power plant,,2009,708.6,8207,
16,illinois,,distillate oil combustion turbine power plant,,2010,708.6,8208,
16,illinois,,distillate oil combustion turbine power plant,,2011,708.9,8209,
16,illinois,,distillate oil combustion turbine power plant,,2012,666.9,8210,
16,illinois,,distillate oil combustion turbine power plant,,2013,677.1,8211,
16,illinois,,distillate oil combustion turbine power plant,,2014,668.5,8212,
16,illinois,,distillate oil combustion turbine power plant,,2015,674.6,8213,
16,indiana,,distillate oil combustion turbine power plant,,1990,274.1,8214,
16,indiana,,distillate oil combustion turbine power plant,,1991,274.1,8215,
16,indiana,,distillate oil combustion turbine power plant,,1992,275.3,8216,
