primary_node_id,gau,demand_sector,oth_1,resource_bin,year,value,id,sensitivity
94,us,,,,2021,5.7602,2114,Low oil and gas resource and technology
94,us,,,,2022,6.3178,2115,Low oil and gas resource and technology
94,us,,,,2023,6.5913,2116,Low oil and gas resource and technology
94,us,,,,2024,6.816,2117,Low oil and gas resource and technology
94,us,,,,2025,7.1198,2118,Low oil and gas resource and technology
94,us,,,,2026,7.4672,2119,Low oil and gas resource and technology
94,us,,,,2027,7.6339,2120,Low oil and gas resource and technology
94,us,,,,2028,7.7877,2121,Low oil and gas resource and technology
94,us,,,,2029,7.919,2122,Low oil and gas resource and technology
94,us,,,,2030,7.9665,2123,Low oil and gas resource and technology
94,us,,,,2031,8.4106,2124,Low oil and gas resource and technology
94,us,,,,2032,8.6249,2125,Low oil and gas resource and technology
94,us,,,,2033,8.6282,2126,Low oil and gas resource and technology
94,us,,,,2034,8.623,2127,Low oil and gas resource and technology
94,us,,,,2035,8.636,2128,Low oil and gas resource and technology
94,us,,,,2036,8.9926,2129,Low oil and gas resource and technology
94,us,,,,2037,9.26,2130,Low oil and gas resource and technology
94,us,,,,2038,9.5028,2131,Low oil and gas resource and technology
94,us,,,,2039,9.6698,2132,Low oil and gas resource and technology
94,us,,,,2040,9.7569,2133,Low oil and gas resource and technology
94,us,,,,2041,9.7325,2134,Low oil and gas resource and technology
94,us,,,,2042,9.654,2135,Low oil and gas resource and technology
94,us,,,,2043,9.6441,2136,Low oil and gas resource and technology
94,us,,,,2044,9.6626,2137,Low oil and gas resource and technology
94,us,,,,2045,9.6912,2138,Low oil and gas resource and technology
94,us,,,,2046,9.7323,2139,Low oil and gas resource and technology
94,us,,,,2047,9.8927,2140,Low oil and gas resource and technology
94,us,,,,2048,9.9798,2141,Low oil and gas resource and technology
94,us,,,,2049,10.1526,2142,Low oil and gas resource and technology
94,us,,,,2050,10.3029,2143,Low oil and gas resource and technology
59,us,,Ag Residues,1.0,2015,50.0,82958,
59,us,,Energy,1.0,2015,35.0,82959,
75,us,,Forest Residue,1.0,2015,30.0,82960,
59,us,,Ag Residues,2.0,2015,80.0,82961,
59,us,,Energy,2.0,2015,65.0,82962,
75,us,,Forest Residue,2.0,2015,60.0,82963,
59,us,,Ag Residues,3.0,2015,90.0,82964,
59,us,,Energy,3.0,2015,75.0,82965,
75,us,,Forest Residue,3.0,2015,70.0,82966,
59,us,,Ag Residues,4.0,2015,100.0,82967,
59,us,,Energy,4.0,2015,85.0,82968,
75,us,,Forest Residue,4.0,2015,80.0,82969,
59,us,,Ag Residues,5.0,2015,110.0,82970,
59,us,,Energy,5.0,2015,95.0,82971,
75,us,,Forest Residue,5.0,2015,90.0,82972,
59,us,,Ag Residues,6.0,2015,120.0,82973,
59,us,,Energy,6.0,2015,105.0,82974,
75,us,,Forest Residue,6.0,2015,100.0,82975,
59,us,,Ag Residues,7.0,2015,130.0,82976,
59,us,,Energy,7.0,2015,115.0,82977,
75,us,,Forest Residue,7.0,2015,110.0,82978,
59,us,,Ag Residues,8.0,2015,140.0,82979,
59,us,,Energy,8.0,2015,125.0,82980,
75,us,,Forest Residue,8.0,2015,120.0,82981,
59,us,,Ag Residues,9.0,2015,150.0,82982,
59,us,,Energy,9.0,2015,135.0,82983,
75,us,,Forest Residue,9.0,2015,130.0,82984,
74,us,,Food Waste,1.0,2015,0.0,82985,
74,us,,Manure,1.0,2015,0.0,82986,
74,us,,MSW,1.0,2015,0.0,82987,
74,us,,Food Waste,2.0,2015,30.0,82988,
74,us,,Manure,2.0,2015,30.0,82989,
74,us,,MSW,2.0,2015,30.0,82990,
74,us,,Food Waste,3.0,2015,40.0,82991,
74,us,,Manure,3.0,2015,40.0,82992,
74,us,,MSW,3.0,2015,40.0,82993,
74,us,,Food Waste,4.0,2015,50.0,82994,
74,us,,Manure,4.0,2015,50.0,82995,
74,us,,MSW,4.0,2015,50.0,82996,
74,us,,Food Waste,5.0,2015,60.0,82997,
74,us,,Manure,5.0,2015,60.0,82998,
74,us,,MSW,5.0,2015,60.0,82999,
74,us,,Food Waste,6.0,2015,70.0,83000,
74,us,,Manure,6.0,2015,70.0,83001,
74,us,,MSW,6.0,2015,70.0,83002,
74,us,,Food Waste,7.0,2015,80.0,83003,
74,us,,Manure,7.0,2015,80.0,83004,
74,us,,MSW,7.0,2015,80.0,83005,
74,us,,Food Waste,8.0,2015,90.0,83006,
74,us,,Manure,8.0,2015,90.0,83007,
74,us,,MSW,8.0,2015,90.0,83008,
74,us,,Food Waste,9.0,2015,100.0,83009,
74,us,,Manure,9.0,2015,100.0,83010,
74,us,,MSW,9.0,2015,100.0,83011,
75,us,,Tree,1.0,2015,50.0,83012,
75,us,,Tree,2.0,2015,80.0,83013,
75,us,,Tree,3.0,2015,90.0,83014,
75,us,,Tree,4.0,2015,100.0,83015,
75,us,,Tree,5.0,2015,110.0,83016,
75,us,,Tree,6.0,2015,120.0,83017,
75,us,,Tree,7.0,2015,130.0,83018,
75,us,,Tree,8.0,2015,140.0,83019,
75,us,,Tree,9.0,2015,150.0,83020,
76,us,,Biodiesel (soybeans),1.0,2013,10.0,83021,
76,us,,Biodiesel (waste),1.0,2013,10.0,83022,
76,us,,Biodiesel (soybeans),2.0,2013,20.0,83023,
76,us,,Biodiesel (waste),2.0,2013,20.0,83024,
76,us,,Biodiesel (soybeans),3.0,2013,30.0,83025,
76,us,,Biodiesel (waste),3.0,2013,30.0,83026,
76,us,,Biodiesel (soybeans),4.0,2013,40.0,83027,
76,us,,Biodiesel (waste),4.0,2013,40.0,83028,
76,us,,Biodiesel (soybeans),5.0,2013,50.0,83029,
76,us,,Biodiesel (waste),5.0,2013,50.0,83030,
76,us,,Biodiesel (soybeans),6.0,2013,60.0,83031,
76,us,,Biodiesel (waste),6.0,2013,60.0,83032,
76,us,,Biodiesel (soybeans),7.0,2013,70.0,83033,
76,us,,Biodiesel (waste),7.0,2013,70.0,83034,
76,us,,Biodiesel (soybeans),8.0,2013,80.0,83035,
76,us,,Biodiesel (waste),8.0,2013,80.0,83036,
76,us,,Biodiesel (soybeans),9.0,2013,90.0,83037,
76,us,,Biodiesel (waste),9.0,2013,90.0,83038,
76,us,,Biodiesel (soybeans),10.0,2013,100.0,83039,
76,us,,Biodiesel (waste),10.0,2013,100.0,83040,
76,us,,Biodiesel (soybeans),11.0,2013,100.0,83041,
76,us,,Biodiesel (waste),11.0,2013,100.0,83042,
76,us,,Biodiesel (soybeans),1.0,2030,10.0,83043,
76,us,,Biodiesel (waste),1.0,2030,10.0,83044,
76,us,,Biodiesel (soybeans),2.0,2030,20.0,83045,
76,us,,Biodiesel (waste),2.0,2030,20.0,83046,
76,us,,Biodiesel (soybeans),3.0,2030,30.0,83047,
76,us,,Biodiesel (waste),3.0,2030,30.0,83048,
76,us,,Biodiesel (soybeans),4.0,2030,40.0,83049,
76,us,,Biodiesel (waste),4.0,2030,40.0,83050,
76,us,,Biodiesel (soybeans),5.0,2030,50.0,83051,
76,us,,Biodiesel (waste),5.0,2030,50.0,83052,
76,us,,Biodiesel (soybeans),6.0,2030,60.0,83053,
76,us,,Biodiesel (waste),6.0,2030,60.0,83054,
76,us,,Biodiesel (soybeans),7.0,2030,70.0,83055,
76,us,,Biodiesel (waste),7.0,2030,70.0,83056,
76,us,,Biodiesel (soybeans),8.0,2030,80.0,83057,
76,us,,Biodiesel (waste),8.0,2030,80.0,83058,
76,us,,Biodiesel (soybeans),9.0,2030,90.0,83059,
76,us,,Biodiesel (waste),9.0,2030,90.0,83060,
76,us,,Biodiesel (soybeans),10.0,2030,100.0,83061,
76,us,,Biodiesel (waste),10.0,2030,100.0,83062,
76,us,,Biodiesel (soybeans),11.0,2030,100.0,83063,
76,us,,Biodiesel (waste),11.0,2030,100.0,83064,
77,us,,,1.0,2013,10.0,83065,
77,us,,,2.0,2013,20.0,83066,
77,us,,,3.0,2013,30.0,83067,
77,us,,,4.0,2013,40.0,83068,
77,us,,,5.0,2013,50.0,83069,
77,us,,,6.0,2013,60.0,83070,
77,us,,,7.0,2013,70.0,83071,
77,us,,,8.0,2013,80.0,83072,
77,us,,,9.0,2013,90.0,83073,
77,us,,,10.0,2013,100.0,83074,
77,us,,,11.0,2013,100.0,83075,
77,us,,,1.0,2030,10.0,83076,
77,us,,,2.0,2030,20.0,83077,
77,us,,,3.0,2030,30.0,83078,
77,us,,,4.0,2030,40.0,83079,
77,us,,,5.0,2030,50.0,83080,
77,us,,,6.0,2030,60.0,83081,
77,us,,,7.0,2030,70.0,83082,
77,us,,,8.0,2030,80.0,83083,
77,us,,,9.0,2030,90.0,83084,
77,us,,,10.0,2030,100.0,83085,
77,us,,,11.0,2030,100.0,83086,
