supply_node_id,gau,demand_sector,supply_technology,vintage,value,id,resource_bin
135,alabama,,biomass cogen IPP power plant,1986,119.662,1,
135,arkansas,,biomass cogen IPP power plant,1997,5.36,2,
135,california,,biomass cogen IPP power plant,1988,60.3,3,
135,california,,biomass cogen IPP power plant,1989,56.816,4,
135,california,,biomass cogen IPP power plant,1990,41.54,5,
135,california,,biomass cogen IPP power plant,2013,7.37,6,
135,colorado,,biomass cogen IPP power plant,1985,6.432,7,
135,colorado,,biomass cogen IPP power plant,2001,6.7,8,
135,florida,,biomass cogen IPP power plant,1996,100.366,10,
135,florida,,biomass cogen IPP power plant,2007,40.2,11,
135,georgia,,biomass cogen IPP power plant,2012,2.546,12,
135,iowa,,biomass cogen IPP power plant,2014,1.34,13,
135,idaho,,biomass cogen IPP power plant,1983,15.544,14,
135,idaho,,biomass cogen IPP power plant,2010,2.948,15,
135,idaho,,biomass cogen IPP power plant,2011,2.412,16,
135,idaho,,biomass cogen IPP power plant,2012,6.03,17,
135,illinois,,biomass cogen IPP power plant,2010,4.02,18,
135,minnesota,,biomass cogen IPP power plant,2003,44.22,19,
135,minnesota,,biomass cogen IPP power plant,2009,27.202,20,
135,minnesota,,biomass cogen IPP power plant,2014,10.184,21,
135,north carolina,,biomass cogen IPP power plant,1986,36.18,22,
135,north carolina,,biomass cogen IPP power plant,1988,143.38,23,
135,new mexico,,biomass cogen IPP power plant,1987,2.948,24,
135,new york,,biomass cogen IPP power plant,1993,25.46,25,
135,ohio,,biomass cogen IPP power plant,1994,9.648,26,
135,oregon,,biomass cogen IPP power plant,1986,10.05,27,
135,oregon,,biomass cogen IPP power plant,1988,10.452,28,
135,oregon,,biomass cogen IPP power plant,2012,2.144,29,
135,oregon,,biomass cogen IPP power plant,2013,6.432,30,
135,pennsylvania,,biomass cogen IPP power plant,1989,21.708,31,
135,south carolina,,biomass cogen IPP power plant,2012,21.44,32,
135,wisconsin,,biomass cogen IPP power plant,2011,2.68,33,
135,wisconsin,,biomass cogen IPP power plant,2013,2.144,34,
135,wisconsin,,biomass cogen IPP power plant,2014,6.968,35,
27,alabama,,biomass cogen power plant,1958,117.1,36,
27,alabama,,biomass cogen power plant,1960,86.2,37,
27,alabama,,biomass cogen power plant,1962,86.2,38,
27,alabama,,biomass cogen power plant,1964,71.3,39,
27,alabama,,biomass cogen power plant,1967,368.6,40,
27,alabama,,biomass cogen power plant,1969,237.8,41,
27,alabama,,biomass cogen power plant,1979,265.1,42,
27,alabama,,biomass cogen power plant,1980,269.3,43,
27,alabama,,biomass cogen power plant,1982,82.6,44,
27,alabama,,biomass cogen power plant,1983,258.0,45,
27,alabama,,biomass cogen power plant,1990,329.9,46,
27,alabama,,biomass cogen power plant,1991,368.6,47,
27,alabama,,biomass cogen power plant,1992,381.6,48,
27,alabama,,biomass cogen power plant,1993,420.9,49,
27,alabama,,biomass cogen power plant,2004,95.1,50,
27,alabama,,biomass cogen power plant,2008,105.8,51,
27,alabama,,biomass cogen power plant,2012,48.7,52,
27,alabama,,biomass cogen power plant,2014,178.3,53,
27,arkansas,,biomass cogen power plant,1958,279.4,55,
27,arkansas,,biomass cogen power plant,1962,166.4,56,
27,arkansas,,biomass cogen power plant,1963,77.3,57,
27,arkansas,,biomass cogen power plant,1968,101.1,58,
27,arkansas,,biomass cogen power plant,1969,181.9,59,
27,arkansas,,biomass cogen power plant,1980,247.9,60,
27,arkansas,,biomass cogen power plant,1982,214.0,61,
27,arkansas,,biomass cogen power plant,1984,8.9,62,
27,arkansas,,biomass cogen power plant,1991,422.1,63,
27,arkansas,,biomass cogen power plant,1992,59.4,64,
27,arkansas,,biomass cogen power plant,2010,7.7,65,
27,california,,biomass cogen power plant,1950,44.6,66,
27,california,,biomass cogen power plant,1953,14.3,67,
27,california,,biomass cogen power plant,1963,21.4,68,
27,california,,biomass cogen power plant,1966,118.9,69,
27,california,,biomass cogen power plant,1982,7.1,70,
27,california,,biomass cogen power plant,1985,27.3,71,
27,california,,biomass cogen power plant,1986,380.5,72,
27,california,,biomass cogen power plant,1987,294.9,73,
27,california,,biomass cogen power plant,1988,154.6,74,
27,california,,biomass cogen power plant,1989,10.7,75,
27,california,,biomass cogen power plant,1990,53.5,76,
27,california,,biomass cogen power plant,1991,2.4,77,
27,california,,biomass cogen power plant,1993,128.4,78,
27,california,,biomass cogen power plant,1997,64.2,79,
27,california,,biomass cogen power plant,1998,2.4,80,
27,california,,biomass cogen power plant,1999,49.3,81,
27,california,,biomass cogen power plant,2001,35.7,82,
27,california,,biomass cogen power plant,2002,47.6,83,
27,california,,biomass cogen power plant,2003,47.6,84,
27,california,,biomass cogen power plant,2004,104.0,85,
27,california,,biomass cogen power plant,2012,22.6,86,
27,california,,biomass cogen power plant,2013,26.2,87,
27,florida,,biomass cogen power plant,1950,141.5,89,
27,florida,,biomass cogen power plant,1951,124.8,90,
27,florida,,biomass cogen power plant,1954,45.8,91,
27,florida,,biomass cogen power plant,1956,157.5,92,
27,florida,,biomass cogen power plant,1957,62.4,93,
27,florida,,biomass cogen power plant,1963,27.3,94,
27,florida,,biomass cogen power plant,1965,319.8,95,
27,florida,,biomass cogen power plant,1966,55.9,96,
27,florida,,biomass cogen power plant,1975,19.6,97,
27,florida,,biomass cogen power plant,1979,27.9,98,
27,florida,,biomass cogen power plant,1980,110.6,99,
27,florida,,biomass cogen power plant,1981,451.8,100,
27,florida,,biomass cogen power plant,1982,17.2,101,
27,florida,,biomass cogen power plant,1984,33.3,102,
27,florida,,biomass cogen power plant,1990,28.5,103,
27,florida,,biomass cogen power plant,1993,149.2,104,
27,florida,,biomass cogen power plant,1998,65.4,105,
27,florida,,biomass cogen power plant,2004,83.2,106,
27,florida,,biomass cogen power plant,2007,110.6,107,
27,florida,,biomass cogen power plant,2008,71.3,108,
27,florida,,biomass cogen power plant,2011,42.2,109,
27,florida,,biomass cogen power plant,2013,139.1,110,
27,florida,,biomass cogen power plant,2014,23.8,111,
27,georgia,,biomass cogen power plant,1950,192.6,113,
27,georgia,,biomass cogen power plant,1954,54.7,114,
27,georgia,,biomass cogen power plant,1955,101.1,115,
27,georgia,,biomass cogen power plant,1961,566.5,116,
27,georgia,,biomass cogen power plant,1964,267.5,117,
27,georgia,,biomass cogen power plant,1965,321.0,118,
27,georgia,,biomass cogen power plant,1966,267.5,119,
27,georgia,,biomass cogen power plant,1968,86.2,120,
27,georgia,,biomass cogen power plant,1980,42.2,121,
27,georgia,,biomass cogen power plant,1981,378.1,122,
27,georgia,,biomass cogen power plant,1989,196.2,123,
27,georgia,,biomass cogen power plant,1992,101.1,124,
27,georgia,,biomass cogen power plant,1997,77.3,125,
27,georgia,,biomass cogen power plant,1998,491.6,126,
27,georgia,,biomass cogen power plant,2004,130.8,127,
27,georgia,,biomass cogen power plant,2011,21.4,128,
27,georgia,,biomass cogen power plant,2014,234.8,129,
27,hawaii,,biomass cogen power plant,1961,23.8,131,
27,hawaii,,biomass cogen power plant,1972,59.4,132,
27,hawaii,,biomass cogen power plant,1983,118.9,133,
27,hawaii,,biomass cogen power plant,1993,71.3,134,
27,hawaii,,biomass cogen power plant,2001,95.7,135,
27,iowa,,biomass cogen power plant,1992,10.7,136,
27,iowa,,biomass cogen power plant,1995,9.5,137,
27,idaho,,biomass cogen power plant,1982,149.8,139,
27,idaho,,biomass cogen power plant,1991,142.7,140,
27,idaho,,biomass cogen power plant,2009,14.3,141,
27,indiana,,biomass cogen power plant,2011,17.8,142,
27,indiana,,biomass cogen power plant,2012,4.8,143,
27,indiana,,biomass cogen power plant,2014,17.8,144,
27,kansas,,biomass cogen power plant,2014,35.7,145,
27,kentucky,,biomass cogen power plant,1995,17.8,146,
27,kentucky,,biomass cogen power plant,2001,291.3,147,
27,kentucky,,biomass cogen power plant,2003,1.8,148,
27,louisiana,,biomass cogen power plant,1950,17.8,149,
27,louisiana,,biomass cogen power plant,1953,29.7,150,
27,louisiana,,biomass cogen power plant,1958,92.7,151,
27,louisiana,,biomass cogen power plant,1966,98.1,152,
27,louisiana,,biomass cogen power plant,1970,365.6,153,
27,louisiana,,biomass cogen power plant,1973,302.0,154,
27,louisiana,,biomass cogen power plant,1979,207.5,155,
27,louisiana,,biomass cogen power plant,1981,133.8,156,
27,louisiana,,biomass cogen power plant,1982,447.6,157,
27,louisiana,,biomass cogen power plant,1986,402.4,158,
27,louisiana,,biomass cogen power plant,1999,204.5,159,
27,louisiana,,biomass cogen power plant,2009,327.0,160,
27,massachusetts,,biomass cogen power plant,1990,71.3,161,
27,massachusetts,,biomass cogen power plant,1999,53.5,162,
27,maryland,,biomass cogen power plant,1988,15.5,163,
27,maine,,biomass cogen power plant,1955,86.2,164,
27,maine,,biomass cogen power plant,1957,86.2,165,
27,maine,,biomass cogen power plant,1964,148.6,166,
27,maine,,biomass cogen power plant,1965,59.4,167,
27,maine,,biomass cogen power plant,1966,347.8,168,
27,maine,,biomass cogen power plant,1970,118.9,169,
27,maine,,biomass cogen power plant,1974,178.3,170,
27,maine,,biomass cogen power plant,1976,297.2,171,
27,maine,,biomass cogen power plant,1981,8.9,172,
27,maine,,biomass cogen power plant,1982,240.8,173,
27,maine,,biomass cogen power plant,1986,93.9,174,
27,maine,,biomass cogen power plant,1988,83.2,175,
27,maine,,biomass cogen power plant,1990,167.0,176,
27,maine,,biomass cogen power plant,1991,386.4,177,
27,maine,,biomass cogen power plant,2005,3.0,178,
27,michigan,,biomass cogen power plant,1986,166.4,179,
27,michigan,,biomass cogen power plant,2012,184.3,180,
27,minnesota,,biomass cogen power plant,1950,300.8,181,
27,minnesota,,biomass cogen power plant,1951,192.6,182,
27,minnesota,,biomass cogen power plant,1957,36.9,183,
27,minnesota,,biomass cogen power plant,1976,88.0,184,
27,minnesota,,biomass cogen power plant,1998,246.7,185,
27,minnesota,,biomass cogen power plant,2001,83.2,186,
27,minnesota,,biomass cogen power plant,2003,1.8,187,
27,minnesota,,biomass cogen power plant,2009,1.8,188,
27,mississippi,,biomass cogen power plant,1967,228.9,190,
27,mississippi,,biomass cogen power plant,1968,319.8,191,
27,mississippi,,biomass cogen power plant,1982,360.2,192,
27,mississippi,,biomass cogen power plant,1985,310.3,193,
27,mississippi,,biomass cogen power plant,1988,23.8,194,
27,mississippi,,biomass cogen power plant,1990,380.5,195,
27,north carolina,,biomass cogen power plant,1952,46.4,196,
27,north carolina,,biomass cogen power plant,1953,44.6,197,
27,north carolina,,biomass cogen power plant,1956,49.3,198,
27,north carolina,,biomass cogen power plant,1964,141.5,199,
27,north carolina,,biomass cogen power plant,1966,178.3,200,
27,north carolina,,biomass cogen power plant,1970,176.6,201,
27,north carolina,,biomass cogen power plant,1977,507.1,202,
27,north carolina,,biomass cogen power plant,1978,439.9,203,
27,north carolina,,biomass cogen power plant,1986,39.2,204,
27,north carolina,,biomass cogen power plant,1993,2.4,205,
27,north carolina,,biomass cogen power plant,2014,172.4,206,
27,north dakota,,biomass cogen power plant,1984,58.3,207,
27,nebraska,,biomass cogen power plant,1985,11.9,208,
27,nebraska,,biomass cogen power plant,1987,8.9,209,
27,nebraska,,biomass cogen power plant,2002,5.9,210,
27,new jersey,,biomass cogen power plant,1989,5.4,211,
27,new york,,biomass cogen power plant,1987,136.7,212,
27,ohio,,biomass cogen power plant,1952,36.9,213,
27,ohio,,biomass cogen power plant,1958,13.7,214,
27,ohio,,biomass cogen power plant,1967,138.5,215,
27,ohio,,biomass cogen power plant,1979,23.8,216,
27,ohio,,biomass cogen power plant,1982,71.3,217,
27,ohio,,biomass cogen power plant,2014,10.7,218,
27,oklahoma,,biomass cogen power plant,1972,343.6,219,
27,oregon,,biomass cogen power plant,1950,74.3,220,
27,oregon,,biomass cogen power plant,1953,74.3,221,
27,oregon,,biomass cogen power plant,1955,306.1,222,
27,oregon,,biomass cogen power plant,1956,18.4,223,
27,oregon,,biomass cogen power plant,1965,26.2,224,
27,oregon,,biomass cogen power plant,1977,242.5,225,
27,oregon,,biomass cogen power plant,1979,19.0,226,
27,oregon,,biomass cogen power plant,1980,70.7,227,
27,oregon,,biomass cogen power plant,1996,130.8,228,
27,oregon,,biomass cogen power plant,2007,189.0,229,
27,oregon,,biomass cogen power plant,2008,67.8,230,
27,pennsylvania,,biomass cogen power plant,1993,291.3,231,
27,pennsylvania,,biomass cogen power plant,1994,185.5,232,
27,pennsylvania,,biomass cogen power plant,2010,148.6,233,
27,south carolina,,biomass cogen power plant,1950,59.4,234,
27,south carolina,,biomass cogen power plant,1964,74.3,235,
27,south carolina,,biomass cogen power plant,1966,141.5,236,
27,south carolina,,biomass cogen power plant,1975,95.1,237,
27,south carolina,,biomass cogen power plant,1984,273.5,238,
27,south carolina,,biomass cogen power plant,1985,387.0,239,
27,south carolina,,biomass cogen power plant,1987,444.7,240,
27,south carolina,,biomass cogen power plant,1991,338.8,241,
27,south carolina,,biomass cogen power plant,2011,203.3,242,
27,tennessee,,biomass cogen power plant,1954,101.1,243,
27,tennessee,,biomass cogen power plant,1955,112.9,244,
27,tennessee,,biomass cogen power plant,1956,41.6,245,
27,tennessee,,biomass cogen power plant,1958,160.5,246,
27,tennessee,,biomass cogen power plant,1965,71.3,247,
27,tennessee,,biomass cogen power plant,1985,297.2,248,
27,tennessee,,biomass cogen power plant,2007,276.4,249,
27,tennessee,,biomass cogen power plant,2011,133.8,250,
27,texas,,biomass cogen power plant,1954,56.5,251,
27,texas,,biomass cogen power plant,1965,214.0,252,
27,texas,,biomass cogen power plant,1968,218.8,253,
27,texas,,biomass cogen power plant,1972,148.6,254,
27,texas,,biomass cogen power plant,1974,29.7,255,
27,texas,,biomass cogen power plant,1977,237.8,256,
27,texas,,biomass cogen power plant,1979,6.5,257,
27,texas,,biomass cogen power plant,1984,29.7,258,
27,texas,,biomass cogen power plant,1986,107.0,259,
27,texas,,biomass cogen power plant,1995,14.9,260,
27,texas,,biomass cogen power plant,2001,25.0,261,
27,texas,,biomass cogen power plant,2002,25.0,262,
27,texas,,biomass cogen power plant,2010,59.4,263,
27,virginia,,biomass cogen power plant,1950,99.3,264,
27,virginia,,biomass cogen power plant,1951,55.3,265,
27,virginia,,biomass cogen power plant,1954,29.7,266,
27,virginia,,biomass cogen power plant,1958,92.7,267,
27,virginia,,biomass cogen power plant,1961,59.4,268,
27,virginia,,biomass cogen power plant,1965,38.6,269,
27,virginia,,biomass cogen power plant,1969,148.6,270,
27,virginia,,biomass cogen power plant,1970,163.5,271,
27,virginia,,biomass cogen power plant,1978,303.8,272,
27,virginia,,biomass cogen power plant,1981,435.1,273,
27,virginia,,biomass cogen power plant,1986,273.5,274,
27,virginia,,biomass cogen power plant,2014,481.5,275,
27,washington,,biomass cogen power plant,1950,220.5,276,
27,washington,,biomass cogen power plant,1954,107.0,277,
27,washington,,biomass cogen power plant,1957,101.1,278,
27,washington,,biomass cogen power plant,1958,130.8,279,
27,washington,,biomass cogen power plant,1966,148.6,280,
27,washington,,biomass cogen power plant,1976,173.6,281,
27,washington,,biomass cogen power plant,1980,20.8,282,
27,washington,,biomass cogen power plant,1986,74.3,283,
27,washington,,biomass cogen power plant,2003,131.4,284,
27,washington,,biomass cogen power plant,2007,173.0,285,
27,washington,,biomass cogen power plant,2010,327.0,286,
27,washington,,biomass cogen power plant,2012,27.3,287,
27,washington,,biomass cogen power plant,2014,118.9,288,
27,wisconsin,,biomass cogen power plant,1951,35.7,289,
27,wisconsin,,biomass cogen power plant,1952,29.7,290,
27,wisconsin,,biomass cogen power plant,1962,92.7,291,
27,wisconsin,,biomass cogen power plant,1969,161.7,292,
27,wisconsin,,biomass cogen power plant,1977,142.7,293,
27,wisconsin,,biomass cogen power plant,1983,27.9,294,
27,wisconsin,,biomass cogen power plant,1991,74.3,295,
27,wisconsin,,biomass cogen power plant,1992,222.9,296,
27,wisconsin,,biomass cogen power plant,2001,8.3,297,
27,wisconsin,,biomass cogen power plant,2007,7.1,298,
27,wisconsin,,biomass cogen power plant,2009,16.1,299,
27,wisconsin,,biomass cogen power plant,2010,5.4,300,
92,alabama,,biomass power plant,1979,2.1,301,
92,arizona,,biomass power plant,2004,2.5,302,
92,arizona,,biomass power plant,2008,22.2,303,
92,california,,biomass power plant,1984,9.2,304,
92,california,,biomass power plant,1985,20.3,305,
92,california,,biomass power plant,1986,28.1,306,
92,california,,biomass power plant,1987,35.8,307,
92,california,,biomass power plant,1988,71.9,308,
92,california,,biomass power plant,1989,74.2,309,
92,california,,biomass power plant,1990,137.3,310,
92,california,,biomass power plant,1992,47.0,311,
92,california,,biomass power plant,1994,22.0,312,
92,california,,biomass power plant,2001,3.5,313,
92,california,,biomass power plant,2002,1.9,314,
92,california,,biomass power plant,2008,12.0,315,
92,california,,biomass power plant,2009,26.7,316,
92,california,,biomass power plant,2012,3.3,317,
92,california,,biomass power plant,2013,17.8,318,
92,california,,biomass power plant,2014,1.5,319,
92,colorado,,biomass power plant,2014,11.3,321,
92,connecticut,,biomass power plant,2014,37.5,322,
92,florida,,biomass power plant,1987,15.2,323,
92,florida,,biomass power plant,1988,66.0,324,
92,florida,,biomass power plant,1989,1.0,325,
92,florida,,biomass power plant,1994,47.1,326,
92,florida,,biomass power plant,2014,112.1,327,
92,georgia,,biomass power plant,1954,9.4,329,
92,georgia,,biomass power plant,1957,14.0,330,
92,georgia,,biomass power plant,1971,27.9,331,
92,georgia,,biomass power plant,1982,25.1,332,
92,georgia,,biomass power plant,1985,2.5,333,
92,georgia,,biomass power plant,1986,4.1,334,
92,georgia,,biomass power plant,2010,17.0,335,
92,georgia,,biomass power plant,2013,53.5,336,
92,hawaii,,biomass power plant,1996,2.5,337,
92,hawaii,,biomass power plant,2010,113.0,338,
92,idaho,,biomass power plant,2009,1.4,341,
92,idaho,,biomass power plant,2012,2.4,342,
92,idaho,,biomass power plant,2013,12.6,343,
92,indiana,,biomass power plant,2005,0.3,344,
92,indiana,,biomass power plant,2007,0.3,345,
92,indiana,,biomass power plant,2011,0.6,346,
92,indiana,,biomass power plant,2012,1.5,347,
92,indiana,,biomass power plant,2013,0.7,348,
92,louisiana,,biomass power plant,1985,10.9,349,
92,louisiana,,biomass power plant,1996,1.3,350,
92,massachusetts,,biomass power plant,1993,16.0,351,
92,maryland,,biomass power plant,2009,3.8,352,
92,maine,,biomass power plant,1951,2.0,353,
92,maine,,biomass power plant,1957,3.5,354,
92,maine,,biomass power plant,1988,88.6,355,
92,maine,,biomass power plant,1989,17.0,356,
92,maine,,biomass power plant,1990,45.0,357,
92,maine,,biomass power plant,1993,36.0,358,
92,maine,,biomass power plant,1994,34.0,359,
92,maine,,biomass power plant,2008,9.0,360,
92,michigan,,biomass power plant,1960,17.7,361,
92,michigan,,biomass power plant,1988,17.7,362,
92,michigan,,biomass power plant,1989,32.6,363,
92,michigan,,biomass power plant,1992,38.0,364,
92,michigan,,biomass power plant,1994,38.0,365,
92,michigan,,biomass power plant,1996,35.0,366,
92,michigan,,biomass power plant,2006,1.4,367,
92,michigan,,biomass power plant,2010,1.5,368,
92,michigan,,biomass power plant,2013,2.9,369,
92,minnesota,,biomass power plant,1969,13.1,370,
92,minnesota,,biomass power plant,1980,15.1,371,
92,minnesota,,biomass power plant,2007,55.0,372,
92,montana,,biomass power plant,2014,3.0,373,
92,north carolina,,biomass power plant,1988,47.0,374,
92,north carolina,,biomass power plant,1991,48.0,375,
92,new hampshire,,biomass power plant,1955,43.1,378,
92,new hampshire,,biomass power plant,1987,15.0,379,
92,new hampshire,,biomass power plant,1988,69.1,380,
92,new hampshire,,biomass power plant,2009,15.2,381,
92,new hampshire,,biomass power plant,2014,67.5,382,
92,new york,,biomass power plant,1989,55.0,383,
92,new york,,biomass power plant,1992,41.1,384,
92,new york,,biomass power plant,1993,18.0,385,
92,new york,,biomass power plant,2012,1.2,386,
92,ohio,,biomass power plant,1972,0.3,388,
92,ohio,,biomass power plant,1986,1.2,389,
92,ohio,,biomass power plant,2009,1.2,390,
92,ohio,,biomass power plant,2011,1.0,391,
92,ohio,,biomass power plant,2014,3.4,392,
92,oregon,,biomass power plant,1986,22.5,393,
92,oregon,,biomass power plant,2009,14.0,394,
92,oregon,,biomass power plant,2011,19.8,395,
92,oregon,,biomass power plant,2014,1.0,396,
92,pennsylvania,,biomass power plant,2013,2.5,397,
92,pennsylvania,,biomass power plant,2014,5.6,398,
92,south carolina,,biomass power plant,2014,37.6,399,
92,tennessee,,biomass power plant,2006,1.8,400,
92,texas,,biomass power plant,2012,150.0,401,
92,utah,,biomass power plant,2013,3.0,403,
92,virginia,,biomass power plant,1992,102.0,404,
92,virginia,,biomass power plant,1993,51.0,405,
92,virginia,,biomass power plant,1994,83.0,406,
92,virginia,,biomass power plant,2012,1.4,407,
92,virginia,,biomass power plant,2014,44.3,408,
92,vermont,,biomass power plant,1980,0.1,409,
92,vermont,,biomass power plant,1982,3.7,410,
92,vermont,,biomass power plant,1984,52.0,411,
92,vermont,,biomass power plant,1985,0.4,412,
92,vermont,,biomass power plant,1993,20.0,413,
92,vermont,,biomass power plant,1999,0.3,414,
92,washington,,biomass power plant,1984,50.0,415,
92,washington,,biomass power plant,1990,50.0,416,
92,washington,,biomass power plant,1996,36.0,417,
92,washington,,biomass power plant,2002,7.5,418,
92,washington,,biomass power plant,2003,5.0,419,
92,wisconsin,,biomass power plant,1950,32.0,420,
92,wisconsin,,biomass power plant,1952,68.0,421,
92,wisconsin,,biomass power plant,1955,22.0,422,
92,wisconsin,,biomass power plant,1962,22.0,423,
92,wisconsin,,biomass power plant,2012,1.4,424,
92,wisconsin,,biomass power plant,2014,53.4,425,
61,alaska,,8 - hour bulk battery storage,2004,27.0,426,
61,alaska,,8 - hour bulk battery storage,2013,3.0,427,
61,california,,8 - hour bulk battery storage,2013,4.0,428,
61,california,,8 - hour bulk battery storage,2014,4.0,429,
61,hawaii,,8 - hour bulk battery storage,2011,15.0,431,
61,hawaii,,8 - hour bulk battery storage,2012,10.0,432,
61,hawaii,,8 - hour bulk battery storage,2013,11.0,433,
61,illinois,,8 - hour bulk battery storage,2014,1.5,434,
61,massachusetts,,8 - hour bulk battery storage,2009,1.0,437,
61,massachusetts,,8 - hour bulk battery storage,2010,2.0,438,
61,minnesota,,8 - hour bulk battery storage,2013,1.0,439,
61,missouri,,8 - hour bulk battery storage,2012,1.0,440,
61,new mexico,,8 - hour bulk battery storage,2012,0.8,441,
61,new mexico,,8 - hour bulk battery storage,2013,1.8,442,
61,new york,,8 - hour bulk battery storage,2011,20.0,443,
61,ohio,,8 - hour bulk battery storage,2014,24.0,444,
61,pennsylvania,,8 - hour bulk battery storage,2014,20.0,447,
61,texas,,8 - hour bulk battery storage,2013,36.0,448,
61,west virginia,,8 - hour bulk battery storage,2010,2.0,449,
61,west virginia,,8 - hour bulk battery storage,2012,32.0,450,
15,florida,,coal IGCC power plant,1997,220.0,451,
15,indiana,,coal IGCC power plant,2013,1044.0,452,
27,alaska,,coal steam turbine cogen power plant,1953,4.9,453,
27,alaska,,coal steam turbine cogen power plant,1956,24.7,454,
27,alaska,,coal steam turbine cogen power plant,1964,4.9,455,
27,alaska,,coal steam turbine cogen power plant,1969,24.7,456,
27,alaska,,coal steam turbine cogen power plant,1981,40.1,457,
27,alaska,,coal steam turbine cogen power plant,1988,44.5,458,
27,alabama,,coal steam turbine cogen power plant,1950,116.2,459,
27,california,,coal steam turbine cogen power plant,1950,34.6,460,
27,california,,coal steam turbine cogen power plant,1979,247.3,461,
27,california,,coal steam turbine cogen power plant,1985,141.5,462,
27,colorado,,coal steam turbine cogen power plant,1950,14.8,463,
27,delaware,,coal steam turbine cogen power plant,1950,44.5,464,
27,florida,,coal steam turbine cogen power plant,1963,34.6,465,
27,florida,,coal steam turbine cogen power plant,1983,247.3,466,
27,florida,,coal steam turbine cogen power plant,1988,148.4,467,
27,georgia,,coal steam turbine cogen power plant,1950,52.9,468,
27,georgia,,coal steam turbine cogen power plant,1952,46.5,469,
27,georgia,,coal steam turbine cogen power plant,1957,92.5,470,
27,georgia,,coal steam turbine cogen power plant,1959,14.8,471,
27,georgia,,coal steam turbine cogen power plant,1980,12.4,472,
27,georgia,,coal steam turbine cogen power plant,1981,352.1,473,
27,georgia,,coal steam turbine cogen power plant,1985,22.3,474,
27,iowa,,coal steam turbine cogen power plant,1950,47.0,475,
27,iowa,,coal steam turbine cogen power plant,1953,181.5,476,
27,iowa,,coal steam turbine cogen power plant,1954,37.1,477,
27,iowa,,coal steam turbine cogen power plant,1956,14.8,478,
27,iowa,,coal steam turbine cogen power plant,1961,31.2,479,
27,iowa,,coal steam turbine cogen power plant,1965,46.5,480,
27,iowa,,coal steam turbine cogen power plant,1970,56.9,481,
27,iowa,,coal steam turbine cogen power plant,1974,94.0,482,
27,iowa,,coal steam turbine cogen power plant,1979,65.8,483,
27,iowa,,coal steam turbine cogen power plant,1982,42.0,484,
27,iowa,,coal steam turbine cogen power plant,1983,37.1,485,
27,iowa,,coal steam turbine cogen power plant,1988,39.1,486,
27,iowa,,coal steam turbine cogen power plant,1989,613.3,487,
27,iowa,,coal steam turbine cogen power plant,1991,34.6,488,
27,iowa,,coal steam turbine cogen power plant,1995,153.3,489,
27,iowa,,coal steam turbine cogen power plant,2001,519.3,490,
27,iowa,,coal steam turbine cogen power plant,2005,74.7,491,
27,iowa,,coal steam turbine cogen power plant,2009,890.3,492,
27,idaho,,coal steam turbine cogen power plant,1950,28.2,493,
27,idaho,,coal steam turbine cogen power plant,1951,2.5,494,
27,idaho,,coal steam turbine cogen power plant,1969,29.7,495,
27,idaho,,coal steam turbine cogen power plant,1995,24.7,496,
27,illinois,,coal steam turbine cogen power plant,1950,37.1,497,
27,illinois,,coal steam turbine cogen power plant,1952,14.8,498,
27,illinois,,coal steam turbine cogen power plant,1953,43.0,499,
27,illinois,,coal steam turbine cogen power plant,1954,19.8,500,
27,illinois,,coal steam turbine cogen power plant,1959,37.1,501,
27,illinois,,coal steam turbine cogen power plant,1961,12.4,502,
27,illinois,,coal steam turbine cogen power plant,1963,37.1,503,
27,illinois,,coal steam turbine cogen power plant,1985,39.6,504,
27,illinois,,coal steam turbine cogen power plant,1987,460.0,505,
27,illinois,,coal steam turbine cogen power plant,1988,153.3,506,
27,illinois,,coal steam turbine cogen power plant,1989,287.4,507,
27,illinois,,coal steam turbine cogen power plant,1991,208.7,508,
27,illinois,,coal steam turbine cogen power plant,1995,153.3,509,
27,illinois,,coal steam turbine cogen power plant,1997,370.9,510,
27,illinois,,coal steam turbine cogen power plant,1998,13.8,511,
27,illinois,,coal steam turbine cogen power plant,2001,23.7,512,
27,illinois,,coal steam turbine cogen power plant,2004,100.4,513,
27,illinois,,coal steam turbine cogen power plant,2005,581.1,514,
27,indiana,,coal steam turbine cogen power plant,1953,8.4,515,
27,indiana,,coal steam turbine cogen power plant,1957,9.9,516,
27,indiana,,coal steam turbine cogen power plant,1962,14.8,517,
27,indiana,,coal steam turbine cogen power plant,1964,626.2,518,
27,indiana,,coal steam turbine cogen power plant,1967,24.7,519,
27,indiana,,coal steam turbine cogen power plant,1985,36.6,520,
27,indiana,,coal steam turbine cogen power plant,2000,46.5,521,
27,massachusetts,,coal steam turbine cogen power plant,1985,17.3,522,
27,maryland,,coal steam turbine cogen power plant,1958,158.3,523,
27,maryland,,coal steam turbine cogen power plant,1979,138.5,524,
27,michigan,,coal steam turbine cogen power plant,1950,50.4,525,
27,michigan,,coal steam turbine cogen power plant,1958,33.6,526,
27,michigan,,coal steam turbine cogen power plant,1962,7.4,527,
27,michigan,,coal steam turbine cogen power plant,1968,9.9,528,
27,michigan,,coal steam turbine cogen power plant,1970,24.7,529,
27,michigan,,coal steam turbine cogen power plant,1994,103.9,530,
27,minnesota,,coal steam turbine cogen power plant,1950,14.8,531,
27,minnesota,,coal steam turbine cogen power plant,1955,17.3,532,
