demand_technology_id,gau,oth_1,oth_2,vintage,value,id,sensitivity
417,us,,,2016,1.0,513,high cost (equal to reference tech)
417,us,,,2016,0.5,514,low cost
417,us,,,2016,0.8,515,
418,us,,,2016,1.0,516,high cost (equal to reference tech)
418,us,,,2016,0.5,517,low cost
418,us,,,2016,0.69,518,
419,us,,,2016,5449.0,519,
420,us,,,2016,1.0,520,
421,us,,,2016,1.0,521,
253,us,,,2016,13271.0,522,high cost with catenary
253,us,,,2016,9201.0,523,high cost no catenary (equal to reference tech)
253,us,,,2016,10142.7,524,
253,us,,,2016,6072.66,525,medium cost no catenary
253,us,,,2016,8670.5,526,low cost with catenary
253,us,,,2016,4600.5,527,low cost no catenary
1,us,,,2015,40.0,528,
7,us,,,2013,0.0,8,
522,us,assembly,,2013,25.99,529,
522,us,education,,2013,25.99,530,
522,us,food sales,,2013,25.99,531,
522,us,food service,,2013,25.99,532,
522,us,health,,2013,25.99,533,
522,us,lodging,,2013,25.99,534,
522,us,office-large,,2013,25.99,535,
522,us,office-small,,2013,25.99,536,
522,us,merc/service,,2013,25.99,537,
522,us,warehouse,,2013,25.99,538,
522,us,other,,2013,25.99,539,
522,us,education,,2012,24.77,540,
522,us,food sales,,2012,24.77,541,
522,us,other,,2012,24.77,542,
522,us,health,,2012,24.77,543,
522,us,office-large,,2012,24.77,544,
522,us,office-small,,2012,24.77,545,
522,us,lodging,,2012,24.77,546,
522,us,assembly,,2012,24.77,547,
522,us,food service,,2012,24.77,548,
522,us,merc/service,,2012,24.77,549,
522,us,warehouse,,2012,24.77,550,
523,us,other,,2012,23.05,551,
523,us,food sales,,2012,23.05,552,
523,us,education,,2012,23.05,553,
523,us,warehouse,,2012,23.05,554,
523,us,office-large,,2012,23.05,555,
523,us,health,,2012,23.05,556,
523,us,merc/service,,2012,23.05,557,
523,us,office-small,,2012,23.05,558,
523,us,lodging,,2012,23.05,559,
523,us,assembly,,2012,23.05,560,
523,us,food service,,2012,23.05,561,
524,us,assembly,,2040,2.44,562,
524,us,education,,2040,2.44,563,
524,us,food sales,,2040,2.44,564,
524,us,food service,,2040,2.44,565,
524,us,health,,2040,2.44,566,
524,us,lodging,,2040,2.44,567,
524,us,office-large,,2040,2.44,568,
524,us,office-small,,2040,2.44,569,
524,us,merc/service,,2040,2.44,570,
524,us,warehouse,,2040,2.44,571,
524,us,other,,2040,2.44,572,
524,us,assembly,,2030,2.62,573,
524,us,education,,2030,2.62,574,
524,us,food sales,,2030,2.62,575,
524,us,food service,,2030,2.62,576,
524,us,health,,2030,2.62,577,
524,us,lodging,,2030,2.62,578,
524,us,office-large,,2030,2.62,579,
524,us,office-small,,2030,2.62,580,
524,us,merc/service,,2030,2.62,581,
524,us,warehouse,,2030,2.62,582,
524,us,other,,2030,2.62,583,
524,us,assembly,,2020,2.82,584,
524,us,education,,2020,2.82,585,
524,us,food sales,,2020,2.82,586,
524,us,food service,,2020,2.82,587,
524,us,health,,2020,2.82,588,
524,us,lodging,,2020,2.82,589,
524,us,office-large,,2020,2.82,590,
524,us,office-small,,2020,2.82,591,
524,us,merc/service,,2020,2.82,592,
524,us,warehouse,,2020,2.82,593,
524,us,other,,2020,2.82,594,
524,us,assembly,,2013,2.92,595,
524,us,education,,2013,2.92,596,
524,us,food sales,,2013,2.92,597,
524,us,food service,,2013,2.92,598,
524,us,health,,2013,2.92,599,
524,us,lodging,,2013,2.92,600,
524,us,office-large,,2013,2.92,601,
524,us,office-small,,2013,2.92,602,
524,us,merc/service,,2013,2.92,603,
524,us,warehouse,,2013,2.92,604,
524,us,other,,2013,2.92,605,
524,us,food sales,,2012,2.44,606,
524,us,warehouse,,2012,2.44,607,
524,us,education,,2012,2.44,608,
524,us,other,,2012,2.44,609,
524,us,merc/service,,2012,2.44,610,
524,us,office-large,,2012,2.44,611,
524,us,office-small,,2012,2.44,612,
524,us,health,,2012,2.44,613,
524,us,assembly,,2012,2.44,614,
524,us,food service,,2012,2.44,615,
524,us,lodging,,2012,2.44,616,
525,us,assembly,,2040,2.45,617,
525,us,education,,2040,2.45,618,
525,us,food sales,,2040,2.45,619,
525,us,food service,,2040,2.45,620,
525,us,health,,2040,2.45,621,
525,us,lodging,,2040,2.45,622,
525,us,office-large,,2040,2.45,623,
525,us,office-small,,2040,2.45,624,
525,us,merc/service,,2040,2.45,625,
525,us,warehouse,,2040,2.45,626,
525,us,other,,2040,2.45,627,
525,us,assembly,,2030,2.63,628,
525,us,education,,2030,2.63,629,
525,us,food sales,,2030,2.63,630,
525,us,food service,,2030,2.63,631,
525,us,health,,2030,2.63,632,
525,us,lodging,,2030,2.63,633,
525,us,office-large,,2030,2.63,634,
525,us,office-small,,2030,2.63,635,
525,us,merc/service,,2030,2.63,636,
525,us,warehouse,,2030,2.63,637,
525,us,other,,2030,2.63,638,
525,us,assembly,,2020,2.83,639,
525,us,education,,2020,2.83,640,
525,us,food sales,,2020,2.83,641,
525,us,food service,,2020,2.83,642,
525,us,health,,2020,2.83,643,
525,us,lodging,,2020,2.83,644,
525,us,office-large,,2020,2.83,645,
525,us,office-small,,2020,2.83,646,
525,us,merc/service,,2020,2.83,647,
525,us,warehouse,,2020,2.83,648,
525,us,other,,2020,2.83,649,
525,us,assembly,,2013,2.94,650,
525,us,education,,2013,2.94,651,
525,us,food sales,,2013,2.94,652,
525,us,food service,,2013,2.94,653,
525,us,health,,2013,2.94,654,
525,us,lodging,,2013,2.94,655,
525,us,office-large,,2013,2.94,656,
525,us,office-small,,2013,2.94,657,
525,us,merc/service,,2013,2.94,658,
525,us,warehouse,,2013,2.94,659,
525,us,other,,2013,2.94,660,
526,us,assembly,,2040,0.63,661,
526,us,education,,2040,0.63,662,
526,us,food sales,,2040,0.63,663,
526,us,food service,,2040,0.63,664,
526,us,health,,2040,0.63,665,
526,us,lodging,,2040,0.63,666,
526,us,office-large,,2040,0.63,667,
526,us,office-small,,2040,0.63,668,
526,us,merc/service,,2040,0.63,669,
526,us,warehouse,,2040,0.63,670,
526,us,other,,2040,0.63,671,
526,us,assembly,,2030,0.78,672,
526,us,education,,2030,0.78,673,
526,us,food sales,,2030,0.78,674,
526,us,food service,,2030,0.78,675,
526,us,health,,2030,0.78,676,
526,us,lodging,,2030,0.78,677,
526,us,office-large,,2030,0.78,678,
526,us,office-small,,2030,0.78,679,
526,us,merc/service,,2030,0.78,680,
526,us,warehouse,,2030,0.78,681,
526,us,other,,2030,0.78,682,
526,us,assembly,,2020,1.27,683,
526,us,education,,2020,1.27,684,
526,us,food sales,,2020,1.27,685,
526,us,food service,,2020,1.27,686,
526,us,health,,2020,1.27,687,
526,us,lodging,,2020,1.27,688,
526,us,office-large,,2020,1.27,689,
526,us,office-small,,2020,1.27,690,
526,us,merc/service,,2020,1.27,691,
526,us,warehouse,,2020,1.27,692,
526,us,other,,2020,1.27,693,
526,us,assembly,,2015,2.99,694,
526,us,education,,2015,2.99,695,
526,us,food sales,,2015,2.99,696,
526,us,food service,,2015,2.99,697,
526,us,health,,2015,2.99,698,
526,us,lodging,,2015,2.99,699,
526,us,office-large,,2015,2.99,700,
526,us,office-small,,2015,2.99,701,
526,us,merc/service,,2015,2.99,702,
526,us,warehouse,,2015,2.99,703,
526,us,other,,2015,2.99,704,
526,us,assembly,,2012,7.9,705,
526,us,education,,2012,7.9,706,
526,us,food sales,,2012,7.9,707,
526,us,food service,,2012,7.9,708,
526,us,health,,2012,7.9,709,
526,us,lodging,,2012,7.9,710,
526,us,office-large,,2012,7.9,711,
526,us,office-small,,2012,7.9,712,
526,us,merc/service,,2012,7.9,713,
526,us,warehouse,,2012,7.9,714,
526,us,other,,2012,7.9,715,
527,us,assembly,,2040,0.63,716,
527,us,education,,2040,0.63,717,
527,us,food sales,,2040,0.63,718,
527,us,food service,,2040,0.63,719,
527,us,health,,2040,0.63,720,
527,us,lodging,,2040,0.63,721,
527,us,office-large,,2040,0.63,722,
527,us,office-small,,2040,0.63,723,
527,us,merc/service,,2040,0.63,724,
527,us,warehouse,,2040,0.63,725,
527,us,other,,2040,0.63,726,
527,us,assembly,,2030,0.78,727,
527,us,education,,2030,0.78,728,
527,us,food sales,,2030,0.78,729,
527,us,food service,,2030,0.78,730,
527,us,health,,2030,0.78,731,
527,us,lodging,,2030,0.78,732,
527,us,office-large,,2030,0.78,733,
527,us,office-small,,2030,0.78,734,
527,us,merc/service,,2030,0.78,735,
527,us,warehouse,,2030,0.78,736,
527,us,other,,2030,0.78,737,
527,us,assembly,,2020,1.24,738,
527,us,education,,2020,1.24,739,
527,us,food sales,,2020,1.24,740,
527,us,food service,,2020,1.24,741,
527,us,health,,2020,1.24,742,
527,us,lodging,,2020,1.24,743,
527,us,office-large,,2020,1.24,744,
527,us,office-small,,2020,1.24,745,
527,us,merc/service,,2020,1.24,746,
527,us,warehouse,,2020,1.24,747,
527,us,other,,2020,1.24,748,
527,us,assembly,,2015,2.98,749,
527,us,education,,2015,2.98,750,
527,us,food sales,,2015,2.98,751,
527,us,food service,,2015,2.98,752,
527,us,health,,2015,2.98,753,
527,us,lodging,,2015,2.98,754,
527,us,office-large,,2015,2.98,755,
527,us,office-small,,2015,2.98,756,
527,us,merc/service,,2015,2.98,757,
527,us,warehouse,,2015,2.98,758,
527,us,other,,2015,2.98,759,
528,us,assembly,,2040,7.52,760,
528,us,education,,2040,7.52,761,
528,us,food sales,,2040,7.52,762,
528,us,food service,,2040,7.52,763,
528,us,health,,2040,7.52,764,
528,us,lodging,,2040,7.52,765,
528,us,office-large,,2040,7.52,766,
528,us,office-small,,2040,7.52,767,
528,us,merc/service,,2040,7.52,768,
528,us,warehouse,,2040,7.52,769,
528,us,other,,2040,7.52,770,
528,us,assembly,,2030,8.16,771,
528,us,education,,2030,8.16,772,
528,us,food sales,,2030,8.16,773,
528,us,food service,,2030,8.16,774,
528,us,health,,2030,8.16,775,
528,us,lodging,,2030,8.16,776,
528,us,office-large,,2030,8.16,777,
528,us,office-small,,2030,8.16,778,
528,us,merc/service,,2030,8.16,779,
528,us,warehouse,,2030,8.16,780,
528,us,other,,2030,8.16,781,
528,us,assembly,,2020,8.85,782,
528,us,education,,2020,8.85,783,
528,us,food sales,,2020,8.85,784,
528,us,food service,,2020,8.85,785,
528,us,health,,2020,8.85,786,
528,us,lodging,,2020,8.85,787,
528,us,office-large,,2020,8.85,788,
528,us,office-small,,2020,8.85,789,
528,us,merc/service,,2020,8.85,790,
528,us,warehouse,,2020,8.85,791,
528,us,other,,2020,8.85,792,
528,us,assembly,,2013,9.22,793,
528,us,education,,2013,9.22,794,
528,us,food sales,,2013,9.22,795,
528,us,food service,,2013,9.22,796,
528,us,health,,2013,9.22,797,
528,us,lodging,,2013,9.22,798,
528,us,office-large,,2013,9.22,799,
528,us,office-small,,2013,9.22,800,
528,us,merc/service,,2013,9.22,801,
528,us,warehouse,,2013,9.22,802,
528,us,other,,2013,9.22,803,
528,us,education,,2012,16.72,804,
528,us,other,,2012,16.72,805,
528,us,food sales,,2012,16.72,806,
528,us,office-large,,2012,16.72,807,
528,us,health,,2012,16.72,808,
528,us,office-small,,2012,16.72,809,
528,us,lodging,,2012,16.72,810,
528,us,assembly,,2012,16.72,811,
528,us,food service,,2012,16.72,812,
528,us,merc/service,,2012,16.72,813,
528,us,warehouse,,2012,16.72,814,
529,us,assembly,,2040,11.3,815,
529,us,education,,2040,11.3,816,
529,us,food sales,,2040,11.3,817,
529,us,food service,,2040,11.3,818,
529,us,health,,2040,11.3,819,
529,us,lodging,,2040,11.3,820,
529,us,office-large,,2040,11.3,821,
529,us,office-small,,2040,11.3,822,
529,us,merc/service,,2040,11.3,823,
529,us,warehouse,,2040,11.3,824,
529,us,other,,2040,11.3,825,
529,us,assembly,,2030,12.18,826,
529,us,education,,2030,12.18,827,
529,us,food sales,,2030,12.18,828,
529,us,food service,,2030,12.18,829,
529,us,health,,2030,12.18,830,
529,us,lodging,,2030,12.18,831,
529,us,office-large,,2030,12.18,832,
529,us,office-small,,2030,12.18,833,
529,us,merc/service,,2030,12.18,834,
529,us,warehouse,,2030,12.18,835,
529,us,other,,2030,12.18,836,
529,us,assembly,,2020,13.13,837,
529,us,education,,2020,13.13,838,
529,us,food sales,,2020,13.13,839,
529,us,food service,,2020,13.13,840,
529,us,health,,2020,13.13,841,
529,us,lodging,,2020,13.13,842,
529,us,office-large,,2020,13.13,843,
529,us,office-small,,2020,13.13,844,
529,us,merc/service,,2020,13.13,845,
529,us,warehouse,,2020,13.13,846,
529,us,other,,2020,13.13,847,
529,us,assembly,,2013,13.64,848,
529,us,education,,2013,13.64,849,
529,us,food sales,,2013,13.64,850,
529,us,food service,,2013,13.64,851,
529,us,health,,2013,13.64,852,
529,us,lodging,,2013,13.64,853,
529,us,office-large,,2013,13.64,854,
529,us,office-small,,2013,13.64,855,
529,us,merc/service,,2013,13.64,856,
529,us,warehouse,,2013,13.64,857,
529,us,other,,2013,13.64,858,
529,us,education,,2012,11.14,859,
529,us,other,,2012,11.14,860,
529,us,food sales,,2012,11.14,861,
529,us,office-large,,2012,11.14,862,
529,us,health,,2012,11.14,863,
529,us,office-small,,2012,11.14,864,
529,us,lodging,,2012,11.14,865,
529,us,assembly,,2012,11.14,866,
529,us,food service,,2012,11.14,867,
529,us,merc/service,,2012,11.14,868,
529,us,warehouse,,2012,11.14,869,
530,us,assembly,,2040,0.63,870,
530,us,education,,2040,0.63,871,
530,us,food sales,,2040,0.63,872,
530,us,food service,,2040,0.63,873,
530,us,health,,2040,0.63,874,
530,us,lodging,,2040,0.63,875,
530,us,office-large,,2040,0.63,876,
530,us,office-small,,2040,0.63,877,
530,us,merc/service,,2040,0.63,878,
530,us,warehouse,,2040,0.63,879,
530,us,other,,2040,0.63,880,
530,us,assembly,,2030,0.88,881,
530,us,education,,2030,0.88,882,
530,us,food sales,,2030,0.88,883,
530,us,food service,,2030,0.88,884,
530,us,health,,2030,0.88,885,
530,us,lodging,,2030,0.88,886,
530,us,office-large,,2030,0.88,887,
530,us,office-small,,2030,0.88,888,
530,us,merc/service,,2030,0.88,889,
530,us,warehouse,,2030,0.88,890,
530,us,other,,2030,0.88,891,
530,us,assembly,,2020,1.35,892,
530,us,assembly,,2022,1.35,893,
530,us,education,,2020,1.35,894,
530,us,education,,2022,1.35,895,
530,us,food sales,,2020,1.35,896,
530,us,food sales,,2022,1.35,897,
530,us,food service,,2020,1.35,898,
530,us,food service,,2022,1.35,899,
530,us,health,,2020,1.35,900,
530,us,health,,2022,1.35,901,
530,us,lodging,,2020,1.35,902,
530,us,lodging,,2022,1.35,903,
530,us,office-large,,2020,1.35,904,
530,us,office-large,,2022,1.35,905,
530,us,office-small,,2020,1.35,906,
530,us,office-small,,2022,1.35,907,
530,us,merc/service,,2020,1.35,908,
530,us,merc/service,,2022,1.35,909,
530,us,warehouse,,2020,1.35,910,
530,us,warehouse,,2022,1.35,911,
530,us,other,,2020,1.35,912,
530,us,other,,2022,1.35,913,
530,us,assembly,,2013,3.68,914,
530,us,education,,2013,3.68,915,
530,us,food sales,,2013,3.68,916,
530,us,food service,,2013,3.68,917,
530,us,health,,2013,3.68,918,
530,us,lodging,,2013,3.68,919,
530,us,office-large,,2013,3.68,920,
530,us,office-small,,2013,3.68,921,
530,us,merc/service,,2013,3.68,922,
530,us,warehouse,,2013,3.68,923,
530,us,other,,2013,3.68,924,
530,us,education,,2012,10.29,925,
530,us,warehouse,,2012,10.29,926,
530,us,office-small,,2012,10.29,927,
530,us,other,,2012,10.29,928,
530,us,food service,,2012,10.29,929,
530,us,office-large,,2012,10.29,930,
530,us,merc/service,,2012,10.29,931,
530,us,assembly,,2012,10.29,932,
530,us,food sales,,2012,10.29,933,
530,us,health,,2012,10.29,934,
530,us,lodging,,2012,10.29,935,
531,us,assembly,,2040,0.63,936,
531,us,education,,2040,0.63,937,
531,us,food sales,,2040,0.63,938,
531,us,food service,,2040,0.63,939,
531,us,health,,2040,0.63,940,
531,us,lodging,,2040,0.63,941,
531,us,office-large,,2040,0.63,942,
531,us,office-small,,2040,0.63,943,
531,us,merc/service,,2040,0.63,944,
531,us,warehouse,,2040,0.63,945,
531,us,other,,2040,0.63,946,
531,us,assembly,,2030,0.88,947,
531,us,education,,2030,0.88,948,
531,us,food sales,,2030,0.88,949,
531,us,food service,,2030,0.88,950,
531,us,health,,2030,0.88,951,
531,us,lodging,,2030,0.88,952,
531,us,office-large,,2030,0.88,953,
531,us,office-small,,2030,0.88,954,
531,us,merc/service,,2030,0.88,955,
531,us,warehouse,,2030,0.88,956,
531,us,other,,2030,0.88,957,
531,us,assembly,,2020,1.35,958,
531,us,assembly,,2022,1.35,959,
531,us,education,,2020,1.35,960,
531,us,education,,2022,1.35,961,
531,us,food sales,,2020,1.35,962,
531,us,food sales,,2022,1.35,963,
531,us,food service,,2020,1.35,964,
531,us,food service,,2022,1.35,965,
531,us,health,,2020,1.35,966,
531,us,health,,2022,1.35,967,
531,us,lodging,,2020,1.35,968,
531,us,lodging,,2022,1.35,969,
531,us,office-large,,2020,1.35,970,
531,us,office-large,,2022,1.35,971,
531,us,office-small,,2020,1.35,972,
531,us,office-small,,2022,1.35,973,
531,us,merc/service,,2020,1.35,974,
531,us,merc/service,,2022,1.35,975,
531,us,warehouse,,2020,1.35,976,
531,us,warehouse,,2022,1.35,977,
531,us,other,,2020,1.35,978,
531,us,other,,2022,1.35,979,
531,us,assembly,,2013,3.53,980,
531,us,education,,2013,3.53,981,
531,us,food sales,,2013,3.53,982,
531,us,food service,,2013,3.53,983,
531,us,health,,2013,3.53,984,
531,us,lodging,,2013,3.53,985,
