supply_tech_id,gau,demand_sector,resource_bin,vintage,value,id,sensitivity
75,us,,,2048,4566.41,869,
75,us,,,2049,4529.8,870,
75,us,,,2050,4493.18,871,
78,us,,,2015,866.0,872,
78,us,,,2016,864.0,873,
78,us,,,2017,862.0,874,
78,us,,,2018,860.0,875,
78,us,,,2019,858.0,876,
78,us,,,2020,856.0,877,
78,us,,,2021,854.0,878,
78,us,,,2022,852.0,879,
78,us,,,2023,850.0,880,
78,us,,,2024,848.0,881,
78,us,,,2025,846.0,882,
78,us,,,2026,844.0,883,
78,us,,,2027,842.0,884,
78,us,,,2028,840.0,885,
78,us,,,2029,838.0,886,
78,us,,,2030,830.0,887,
77,us,,,2015,5866303.0,888,
77,us,,,2030,4247170.0,889,
77,us,,,2050,2897527.0,890,
20,us,,,2010,10.2,891,
80,us,,,2015,90000.0,920,
82,us,,,2010,1063.0,921,
82,us,,,2025,894.0,922,
81,us,,,2010,568.9,923,
81,us,,,2025,427.01,924,
114,us,,,2009,1141588.785,926,
113,us,,,2010,3.43,927,
115,us,,,2015,4.194,928,
110,us,,,2010,890000.0,929,
111,us,,,2013,907700.0,930,
112,us,,,2007,14.532,931,
125,us,,,2015,0.1,932,
174,us,,,2015,6252.0,933,
174,us,,,2020,4283.0,934,
174,us,,,2025,3282.0,935,
174,us,,,2030,2564.0,936,
174,us,,,2035,2015.0,937,
174,us,,,2040,1662.0,938,
67,us,,,1971,2974.16129,980,
67,us,,,1978,5011.387097,981,
67,us,,,1995,8071.193548,982,
67,us,,,2014,11098.22581,983,
67,us,,,2015,11092.74194,984,
67,us,,,2016,11065.12903,985,
67,us,,,2017,11126.25806,986,
67,us,,,2018,11021.16129,987,
67,us,,,2019,11002.6129,988,
67,us,,,2020,10983.25806,989,
67,us,,,2021,10952.80645,990,
67,us,,,2022,10931.6129,991,
67,us,,,2023,10910.45161,992,
67,us,,,2024,10877.03226,993,
67,us,,,2025,10853.09677,994,
67,us,,,2026,10826.67742,995,
67,us,,,2027,10803.58065,996,
67,us,,,2028,10784.90323,997,
67,us,,,2029,10760.0,998,
67,us,,,2030,10737.12903,999,
175,us,,,2015,6200.0,1000,
67,us,,,2031,10711.03226,1001,
67,us,,,2032,10692.25806,1002,
67,us,,,2033,10660.90323,1003,
67,us,,,2034,10633.32258,1004,
67,us,,,2035,10610.48387,1005,
67,us,,,2036,10590.3871,1006,
67,us,,,2037,10560.96774,1007,
67,us,,,2038,10542.80645,1008,
67,us,,,2039,10516.0,1009,
67,us,,,2040,10493.06452,1010,
67,us,,,2041,10468.64516,1011,
67,us,,,2042,10444.22581,1012,
67,us,,,2043,10419.83871,1013,
67,us,,,2044,10395.41935,1014,
67,us,,,2045,10371.03226,1015,
67,us,,,2046,10346.6129,1016,
67,us,,,2047,10322.19355,1017,
67,us,,,2048,10297.80645,1018,
67,us,,,2049,10273.3871,1019,
67,us,,,2050,10248.96774,1020,
68,us,,,2014,2602.769231,1021,
68,us,,,2015,2589.948718,1022,
68,us,,,2016,2597.871795,1023,
68,us,,,2017,2587.435897,1024,
68,us,,,2018,2563.487179,1025,
68,us,,,2019,2556.74359,1026,
68,us,,,2020,2548.692308,1027,
68,us,,,2021,2542.794872,1028,
68,us,,,2022,2536.923077,1029,
68,us,,,2023,2528.179487,1030,
68,us,,,2024,2521.641026,1031,
68,us,,,2025,2511.307692,1032,
68,us,,,2026,2495.0,1033,
68,us,,,2027,2487.974359,1034,
68,us,,,2028,2477.461538,1035,
68,us,,,2029,2464.051282,1036,
68,us,,,2030,2453.846154,1037,
68,us,,,2031,2446.512821,1038,
68,us,,,2032,2435.666667,1039,
68,us,,,2033,2427.435897,1040,
68,us,,,2034,2419.74359,1041,
68,us,,,2035,2412.487179,1042,
68,us,,,2036,2402.615385,1043,
68,us,,,2037,2395.717949,1044,
68,us,,,2038,2387.358974,1045,
68,us,,,2039,2379.897436,1046,
68,us,,,2040,2367.974359,1047,
68,us,,,2041,2359.384615,1048,
68,us,,,2042,2350.794872,1049,
68,us,,,2043,2342.205128,1050,
68,us,,,2044,2333.641026,1051,
68,us,,,2045,2325.051282,1052,
68,us,,,2046,2316.461538,1053,
68,us,,,2047,2307.871795,1054,
68,us,,,2048,2299.282051,1055,
68,us,,,2049,2290.692308,1056,
68,us,,,2050,2282.102564,1057,
69,us,,,1995,468.9191919,1058,
69,us,,,2014,873.1515152,1059,
69,us,,,2015,870.8181818,1060,
69,us,,,2016,868.9292929,1061,
69,us,,,2017,865.0505051,1062,
69,us,,,2018,855.1111111,1063,
69,us,,,2019,852.6363636,1064,
69,us,,,2020,849.8585859,1065,
69,us,,,2021,847.7979798,1066,
69,us,,,2022,845.7373737,1067,
69,us,,,2023,842.7272727,1068,
69,us,,,2024,840.4545455,1069,
69,us,,,2025,836.5858586,1070,
69,us,,,2026,830.0606061,1071,
69,us,,,2027,827.4545455,1072,
69,us,,,2028,823.4646465,1073,
69,us,,,2029,818.1919192,1074,
69,us,,,2030,814.3838384,1075,
69,us,,,2031,811.6363636,1076,
69,us,,,2032,807.6666667,1077,
69,us,,,2033,804.7474747,1078,
69,us,,,2034,801.9292929,1079,
69,us,,,2035,799.2626263,1080,
69,us,,,2036,795.6666667,1081,
69,us,,,2037,793.1010101,1082,
69,us,,,2038,790.1010101,1083,
69,us,,,2039,787.3939394,1084,
69,us,,,2040,782.4848485,1085,
69,us,,,2041,779.2929293,1086,
69,us,,,2042,776.1010101,1087,
69,us,,,2043,772.9090909,1088,
69,us,,,2044,769.7272727,1089,
69,us,,,2045,766.5353535,1090,
69,us,,,2046,763.3434343,1091,
69,us,,,2047,760.1515152,1092,
69,us,,,2048,756.959596,1093,
69,us,,,2049,753.7777778,1094,
69,us,,,2050,750.5858586,1095,
70,us,,,1995,435.2264957,1096,
71,us,,,1995,393.045977,1097,
72,us,,,1995,4274.375,1098,
73,us,,,2015,2971.552239,1099,
73,us,,,2016,2953.597015,1100,
73,us,,,2017,2959.291045,1101,
73,us,,,2018,2920.798507,1102,
73,us,,,2019,2911.634328,1103,
73,us,,,2020,2902.246269,1104,
73,us,,,2021,2889.932836,1105,
73,us,,,2022,2880.059701,1106,
73,us,,,2023,2870.186567,1107,
73,us,,,2024,2857.104478,1108,
73,us,,,2025,2846.5,1109,
73,us,,,2026,2835.261194,1110,
73,us,,,2027,2824.880597,1111,
73,us,,,2028,2815.656716,1112,
73,us,,,2029,2802.940299,1113,
73,us,,,2030,2790.671642,1114,
73,us,,,2031,2779.529851,1115,
73,us,,,2032,2770.283582,1116,
73,us,,,2033,2757.783582,1117,
73,us,,,2034,2746.253731,1118,
73,us,,,2035,2735.955224,1119,
73,us,,,2036,2726.365672,1120,
73,us,,,2037,2714.373134,1121,
73,us,,,2038,2705.268657,1122,
73,us,,,2039,2686.022388,1123,
73,us,,,2040,2682.798507,1124,
73,us,,,2041,2672.014925,1125,
73,us,,,2042,2661.231343,1126,
73,us,,,2043,2650.440299,1127,
73,us,,,2044,2639.656716,1128,
73,us,,,2045,2628.865672,1129,
73,us,,,2046,2618.08209,1130,
73,us,,,2047,2607.291045,1131,
73,us,,,2048,2596.507463,1132,
73,us,,,2049,2585.716418,1133,
73,us,,,2050,2574.932836,1134,
73,us,,,2014,2983.604478,1135,
183,us,,,2015,10.38,1136,
49,us,,,2016,10004.58,1138,
25,us,,,2014,6223.22,10010,
25,us,,,2015,6105.31,10011,
25,us,,,2016,6035.96,10012,
25,us,,,2017,5876.73,10013,
25,us,,,2018,5765.82,10014,
25,us,,,2019,5666.38,10015,
25,us,,,2020,5566.74,10016,
25,us,,,2021,5472.36,10017,
25,us,,,2022,5446.59,10018,
25,us,,,2023,5414.72,10019,
25,us,,,2024,5387.56,10020,
25,us,,,2025,5359.19,10021,
25,us,,,2026,5332.46,10022,
25,us,,,2027,5307.9,10023,
25,us,,,2028,5280.28,10024,
25,us,,,2029,5253.64,10025,
25,us,,,2030,5225.43,10026,
25,us,,,2031,5193.25,10027,
25,us,,,2032,5149.03,10028,
25,us,,,2033,5120.22,10029,
25,us,,,2034,5093.71,10030,
25,us,,,2035,5061.06,10031,
25,us,,,2036,5023.13,10032,
25,us,,,2037,4980.51,10033,
25,us,,,2038,4944.68,10034,
25,us,,,2039,4918.32,10035,
25,us,,,2040,4859.3,10036,
25,us,,,2041,4822.69,10037,
25,us,,,2042,4786.08,10038,
25,us,,,2043,4749.47,10039,
25,us,,,2044,4712.86,10040,
25,us,,,2045,4676.24,10041,
25,us,,,2046,4639.63,10042,
25,us,,,2047,4603.02,10043,
25,us,,,2048,4566.41,10044,
25,us,,,2049,4529.8,10045,
25,us,,,2050,4493.18,10046,
